region,regionCode,year,total_sol
澳门特别行政区,820000,1997,347748.23794549267
香港特别行政区,810000,1997,3.004808189287151E7
安徽省,340000,1998,295843.4985288291
福建省,350000,1998,357176.23842716083
甘肃省,620000,1998,85600.84303614518
广东省,440000,1998,882771.7165278636
贵州省,520000,1998,107858.65873348559
海南省,460000,1998,282461.54033314146
河北省,130000,1998,454206.4886756235
河南省,410000,1998,424206.85502103105
黑龙江省,230000,1998,158314.4715736001
湖北省,420000,1998,209452.7068733993
湖南省,430000,1998,139307.39509865496
吉林省,220000,1998,193875.6502909223
江苏省,320000,1998,1177055.2207124564
江西省,360000,1998,138669.7537639843
辽宁省,210000,1998,406634.2627542509
青海省,630000,1998,53646.56406532983
山东省,370000,1998,727823.4658440874
山西省,140000,1998,429512.80860173894
陕西省,610000,1998,214708.33255354734
四川省,510000,1998,104230.0570761233
台湾省,710000,1998,1.45938499295398
云南省,530000,1998,122554.83890271145
浙江省,330000,1998,681185.389665203
北京市,110000,1998,2217106.9719864763
上海市,310000,1998,5142439.354044492
天津市,120000,1998,2402552.5138724637
重庆市,500000,1998,183632.15776305215
广西壮族自治区,450000,1998,136245.3109892601
内蒙古自治区,150000,1998,79520.16869858229
宁夏回族自治区,640000,1998,214655.67531160603
西藏自治区,540000,1998,46554.453285143456
新疆维吾尔自治区,650000,1998,75770.27626301929
澳门特别行政区,820000,1998,348710.6184486373
香港特别行政区,810000,1998,2.8877225722511545E7
安徽省,340000,1999,304426.6998268646
福建省,350000,1999,380382.6950073809
甘肃省,620000,1999,87851.77749360664
广东省,440000,1999,918156.1354192266
贵州省,520000,1999,112289.8329702393
海南省,460000,1999,291610.9820932008
河北省,130000,1999,468968.4047394723
河南省,410000,1999,437022.58857528184
黑龙江省,230000,1999,163096.0612765608
湖北省,420000,1999,216550.2331133344
湖南省,430000,1999,146280.6252912233
吉林省,220000,1999,199225.19124915314
江苏省,320000,1999,1214901.0039044588
江西省,360000,1999,144226.87390438386
辽宁省,210000,1999,418707.8348413287
青海省,630000,1999,55064.520510246235
山东省,370000,1999,755430.5546649429
山西省,140000,1999,441452.28395213245
陕西省,610000,1999,222622.68043117036
四川省,510000,1999,108076.90406772678
台湾省,710000,1999,1.4567723796008676
云南省,530000,1999,128725.62926121466
浙江省,330000,1999,719293.6601113192
北京市,110000,1999,2284238.906914483
上海市,310000,1999,5353923.079512639
