id,city,province_id,province,gdppc2000,ntlpc2000,gdppc2001,ntlpc2001,gdppc2002,ntlpc2002,gdppc2003,ntlpc2003,gdppc2004,ntlpc2004,gdppc2005,ntlpc2005,gdppc2006,ntlpc2006,gdppc2007,ntlpc2007,gdppc2008,ntlpc2008,gdppc2009,ntlpc2009,gdppc2010,ntlpc2010,gdppc2011,ntlpc2011,gdppc2012,ntlpc2012,gdppc2013,ntlpc2013,gdppc2014,ntlpc2014,gdppc2015,ntlpc2015,gdppc2016,ntlpc2016,gdppc2017,ntlpc2017,gdppc2018,ntlpc2018,gdppc2019,ntlpc2019,gdppc2020,ntlpc2020,gdppc2021,ntlpc2021
220700,松原市,220000,吉林省,569.50861,27314.688,645.68042,28237.568,703.05634,24264.723,812.86981,21620.264,1014.0419,21234.084,1317.4901,31394.219,1702.4084,32285.633,2159.0808,42433.672,2829.3,38110.16,3124.3035,53709.168,3802.2625,48792.93,4658.6113,51428.684,5539.9448,49696.711,5832.9263,41285.719,5732.7817,41925.797,5888.0864,42898.586,5933.4336,46566.547,4983.5273,73271.523,4994.9126,73278.578,2658.1084,75119.906,2755.1902,81181.078,3010.5867,83660.766
220800,白城市,220000,吉林省,367.80252,20009.031,416.91693,18116.736,509.53,32040.748,614.24707,26259.961,679.56641,27393.871,755.0387,26735.955,938.74677,19239.162,1126.5005,21863.518,1432.83,15941.297,1739.246,27493.004,2196.9019,24685.279,2738.1045,36330.895,3077.1956,32902.715,3477.3911,29459.07,3469.9424,30777.084,3557.6458,35903.133,3619.0386,40591.547,3237.9136,50340.91,3193.6501,62844.078,2607.7168,67508.867,2739.8008,65959.516,2974.0574,75722.344
222400,延边朝鲜族自治州,220000,吉林省,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3361.2454,116144.72,3400.2693,126609.8,,,3551.5313,122251.84,3947.813,121430.48
230100,哈尔滨市,230000,黑龙江省,1072.8655,60203.078,1190.203,61937.055,1299.2997,74572.258,1482.5287,61798.426,1732.0669,59264.164,1877.6884,76540.063,2136.0735,76364.094,2467.9644,80630.953,2896.8792,83360.297,3202.4397,105110.48,3694.3286,81627.336,4270.9326,108200.26,4579.9321,107721.98,5034.9785,94788.508,5408.8706,83143.008,5982.2695,88060.938,6342.2754,97919.984,6552.1001,113278.05,6621.3774,114884.16,5517.959,124369.27,5183.3071,115202.17,5674.1929,123349.75
230200,齐齐哈尔市,230000,黑龙江省,505.0036,18519.166,537.76117,24425.912,590.66766,42517.273,632.88898,33256.438,736.61578,33344.426,758.43219,31299.301,855.10211,31677.666,979.28717,30486.5,1169.8876,32175.541,1208.0422,46615.98,1549.7899,35163,1878.3286,38940.563,2103.6694,30083.566,2208.9729,36032.23,2185.8708,39079.672,2312.2021,41266.656,2434.0449,51463.75,2499.2449,60609.746,2530.1689,67195.813,2143.5347,67861.672,2973.4641,71367.352,2370.6992,68193.703
230300,鸡西市,230000,黑龙江省,634.69391,26674.26,693.99188,25829.99,760.5979,38677.262,869.53711,22315.379,1002.8881,31094.279,1069.2638,30742.527,1237.6957,31002.086,1384.835,30476.926,1655.6603,27018.465,1855.3656,57100.633,2216.9526,34433.086,2688.9341,51719.141,3132.1853,40156.859,3059.5481,45104.898,2810.874,35657.172,2840.9844,36050.375,2868.1658,43482.914,2984.9246,52986.871,3099.8701,48861.375,3259.2815,59543.555,3831.2219,58452.301,3666.2224,48021.828
230400,鹤岗市,230000,黑龙江省,569.24463,35878.629,626.23535,41313.621,693.48004,63479.84,795.82831,56149.453,953.38519,75033.586,1024.5576,64159.336,1189.3163,54477.641,1404.704,46213.988,1688.2998,50190.02,1849.4963,91938.344,2300.4338,66807.273,2876.8545,63434.012,3301.6138,44858.004,2968.5916,41559.582,2424.9075,30281.803,2514.9849,25606.805,2548.3743,37772.785,2802.4773,54863.941,2910.4417,89002.586,3415.6575,80334.625,3835.8682,69207.883,3702.6663,55045.668
230500,双鸭山市,230000,黑龙江省,560.66663,26156.012,614.9234,27711.361,666.53418,49675.891,761.63397,43397.699,903.35797,49491.977,976.01831,50472.133,1128.3461,39977.945,1372.1512,46402.844,1728.2393,45212.352,1979.4973,101371.96,2614.7678,77304.625,3325.2869,81749.938,3759.4158,63856.434,3705.6497,49233.621,2904.2551,47321.23,2938.9302,39043.484,3025.6201,52147.43,3253.2747,58554.863,3599.4617,60434.273,3386.4016,55414.09,4105.939,53470.383,3767.5508,54897.754
230600,大庆市,230000,黑龙江省,4107.7412,173531.02,4275.6841,192500.94,4047.9929,255985.75,4365.1055,214876.89,4726.9214,181341.45,5257.7588,211244.66,6016.6831,252682.23,6666.2598,261573.39,8010.1001,278360.91,7566.0371,329337.63,10364.116,222806.78,13289.074,304051.31,14202.574,335832.34,14796.53,329966.25,14666.992,294249.31,10751.94,263969.88,9395.3193,276034.28,9649.0176,287974.06,10167.053,295345.88,9349.2979,284302.72,8274.2705,252478.67,9641.0332,268357.91
230700,伊春市,230000,黑龙江省,547.9245,27360.758,594.55371,42591.223,646.80011,70352.031,729.33026,41063.547,842.77075,53757.594,900.14099,58675.992,1020.0088,57054.531,1200.7969,49206.73,1402.8213,52747.66,1354.765,96360.625,1594.6328,56399.297,1819.1318,84828.945,2095.0088,31532.842,2309.1892,40287.199,2082.7012,33480.387,2048.0322,18458.125,2136.396,22956.352,2226.3706,28127.826,2403.2856,35323.809,2657.8765,41056.563,3381.2988,30065.57,2941.011,51214.516
230800,佳木斯市,230000,黑龙江省,611.78436,22973.781,682.177,25050.057,758.14795,41713.125,820.72809,35699.438,954.66809,50503.473,985.75226,46089.656,1122.1427,38118.227,1344.7053,39869.621,1583.234,45051.344,1710.1198,85499.141,2027.8964,54817.547,1229.7273,84682.586,2791.3333,83498.398,3086.2393,95654.586,3289.6262,91220.516,3535.0027,89235.781,3688.4746,111573.09,4385.2397,122193.72,4337.1846,121534,3288.0313,118977.1,3777.55,107987.28,3581.1377,122234.95
230900,七台河市,230000,黑龙江省,651.21667,26926.6,709.00696,33396.965,807.27356,43172.121,911.36731,34568.754,1097.0186,58188.797,1133.2181,83763.688,1282.0988,60075.953,1509.9883,79787.766,2075.3882,60931.969,2517.5237,92693.797,3286.7747,75400.984,10148.35,84632.68,3236.1794,66107.938,2619.438,52559.129,2429.0249,42086.43,2559.2742,41459.109,2703.1006,46984.582,2910.7822,54845.781,3220.9622,79567.023,3005.6819,86164.438,3013.6511,92923.43,3082.3083,68220.586
231000,牡丹江市,230000,黑龙江省,771.25885,39990.055,842.92035,32653.115,894.43188,46631.191,988.44067,38580.082,1116.3339,45955.738,1137.1206,38221.027,1294.3088,42740.43,1545.2876,49688.918,1856.6136,51106.777,2325.5166,87721.172,2845.0652,61015.316,1182.7593,84120.422,3779.6233,76211.258,4121.6104,70286.445,4405.0083,63422.973,4621.5454,62468.461,4883.6733,72626.305,5427.0439,82950.805,5159.6553,94588.492,3294.7222,89502.516,3649.564,100961.39,3583.1799,83982.328
231100,黑河市,230000,黑龙江省,446.90784,19325.9,477.15445,19088.898,515.56476,43226.094,559.71362,28938.234,645.14838,38672.582,689.96716,39192.688,782.1781,32715.922,956.00519,32999.102,1182.2887,37317.277,1287.0809,78092.555,1506.3055,60430.648,5270.0854,88594.688,2118.2461,49812.852,2271.9895,34252.887,2483.0608,35955.926,2665.7964,32643.875,2891.2205,55085.742,3045.2419,55865.348,3171.5095,55308.078,3662.7053,61255.512,4810.9067,62736.602,4141.2188,69402.781
231200,绥化市,230000,黑龙江省,580.02209,11565.445,619.93433,14231.557,581.58966,21506.895,629.89392,14805.313,712.82538,16665.596,624.41376,17520.414,698.37134,14140.235,776.52539,16287.785,925.50244,19711.518,1044.2589,35925.906,1251.2443,23621.752,214.24065,24357.996,1843.1307,19290.918,2177.4487,26570.309,2151.4939,23736.982,2319.3853,18108.867,2422.2498,25231.961,2533.948,33422.703,2591.2002,33446.977,2110.4846,35828.742,3094.3323,53227.969,2294.2256,40512.332
232700,大兴安岭地区,230000,黑龙江省,787.31348,54083.688,858.22308,48557.145,916.11688,80323.102,997.1485,45996.32,1030.4668,81250.625,861.21393,79474.539,947.67871,63868.066,1115.0994,45900.074,1317.5802,53374.133,1530.8252,89182.961,1906.7959,70703.195,,,2888.228,30358.822,3195.2935,16758.199,2573.4866,22456.619,2859.7678,17538.637,3187.7209,22899.588,2795.2546,25791.006,2999.2366,29848.275,3325.2021,43346.172,4339.7642,45556.461,3856.9771,32163.432
310000,上海市,310000,上海市,3641.072,129899.73,3961.647,109663.46,4343.3442,204197.56,5070.9434,190170.61,5990.5425,152570.52,6761.3027,188168.94,7747.252,231571.95,9340.0928,226776.92,10450.383,203040.02,11238.981,124525.77,12685.093,178833.91,14097.678,240516.55,14931.068,163989.47,16200.147,308488.97,17564.416,292408.28,18633.111,300934.88,20611.738,297522.94,22626.852,326126.47,24625.488,326954.13,25968.365,327026.06,26226.479,332542.06,28946.527,338918.72
320100,南京市,320000,江苏省,1874.3201,39556.867,2079.9583,34968.027,2303.5967,90766.492,2754.7141,106919.68,3272.7898,93476.453,4046.8447,89698.172,4567.9233,86337.422,5320.625,129869.71,6045.2227,114256.7,6717.1499,59301.168,8112.7256,112995.87,9657.3008,168765.52,11279.241,111042.67,12458.256,228369.38,13597.161,222251.06,14877.21,216281.75,15846.679,220055.97,17211.131,243369.59,18395.271,254029.72,19765.785,272772.91,20507.355,288482.41,22290.666,307345.31
320200,无锡市,320000,江苏省,2761.4788,31470.957,3120.2339,37712.172,3604.0405,100056.38,4296.1538,113411.81,5255.0371,141832.78,6193.5342,107954.12,7209.6772,172485.88,8356.5215,189243.05,9520.6807,223022.58,10719.897,102267.95,12417.052,216176.75,14702.432,298335.78,16100.049,174800.27,17089.512,325884.72,17196.859,300623.75,17713.162,286272.81,18942.861,295800.31,21319.947,320615.53,23005.611,335109.13,23571.229,330718.25,24304.969,340273.19,27177.564,370373.72
320300,徐州市,320000,江苏省,718.94257,10987.926,793.59326,9004.4619,875.06079,16447.074,996.84149,19081.951,1195.1792,20841.652,1309.9934,22330.061,1528.5698,31114.793,1784.962,34036.387,2120.0178,31581.641,2495.9639,28422.631,3024.1238,31596.871,3636.5266,49474.492,4054.9807,33996.117,4405.6411,63699.711,4849.8418,65937.82,5171.4595,65912.695,5572.2563,65918.695,6355.4194,78098.578,6465.7578,84502.547,6864.8789,93747.906,7051.4614,102242.43,7840.7397,116302.55
320400,常州市,320000,江苏省,1758.9823,25957.342,1970.3093,22262.045,2215.9421,57736.047,2603.6045,88081.906,3153.9719,97081.117,3706.6233,76139.078,4425.1274,116386.02,5264.0889,163944.38,6138.7915,163221.25,7003.3066,75594.172,8439.2734,156616.23,9868.793,230545.81,10883.215,165339.25,11918.04,263346.59,13297.173,235584.42,14219.091,231078.23,15401.066,251110.17,17470.225,269759.22,18446.545,291057.06,19222.014,301941.72,20188.086,341826.94,22690.592,360754.63
320500,苏州市,320000,江苏省,2664.7524,39283.926,3032.1946,43339.938,3563.1318,122493.46,4740.6133,165746.36,5761.042,187150.47,6630.0903,182096.89,7824.0806,251481.27,9129.6865,316933.31,10641.191,316268.47,12222.205,149461.83,14473.09,295763.47,16684.555,421851.25,18541.934,278195.75,19906.551,524933.31,20815.77,503939.31,21744.906,522369.03,22817.885,522078.44,25061.875,561265.88,26433.76,569272.44,26620.262,544170.63,27098.867,550933.44,29809.791,571003.5
320600,南通市,320000,江苏省,938.70673,8107.8794,1034.302,10046.787,1137.2235,26459.941,1294.6041,24769.021,1584.4893,31572.418,1909.6593,25914.072,2284.1814,30740.928,2756.5554,52282.504,3286.7095,56464.281,3766.821,31634.484,4542.6387,54659.637,5334.4575,92309.672,5957.4883,70932.898,6573.8086,122064.3,7363.8208,124016.09,8018.5713,132134.22,8828.1641,135691.78,10117.65,160386.52,11051.513,172903.08,12349.49,183361.05,13274.488,199999.19,14669.337,220456.66
320700,连云港市,320000,江苏省,639.0116,11220.289,687.10297,9440.2881,754.58484,19418.055,750.55048,20244.092,888.12097,27581.996,965.66986,19751.832,1100.0375,34996.832,1281.9193,35745.836,1536.3031,29026.938,1918.1681,40625.941,2397.5046,33378.148,2792.1138,44021.039,3137.8699,33648.336,3432.312,62709.969,3733.7422,70014.586,4072.3762,71753.063,4450.4204,73754.906,4958.0493,98041.039,5187.1465,107176.95,5874.3105,101480.21,6131.3242,105675.71,6991.4663,114688.12
320800,淮安市,320000,江苏省,,,639.6438,7521.2622,724.42432,15106.787,809.04761,19388.631,955.94019,21532.68,1064.4978,18812.916,1222.0511,29933.465,1433.0149,28378.641,1705.7422,20372.979,2100.0264,23883.99,2576.5117,32889.492,3110.9639,53864.211,3512.9387,40644.465,3898.7629,75586.008,4382.6685,74239.203,4863.3008,73677.805,5370.3574,76950.102,5934.8896,96990.773,6415.5664,104055.95,6906.9551,111130.53,7214.313,128295.62,8194.7412,139407.88
320900,盐城市,320000,江苏省,689.55908,8104.2969,758.24573,5043.1143,846.21863,11699.729,954.23785,13601.398,1091.5468,16897.043,1258.2168,15859.253,1459.1975,22581.963,1693.3527,22678.516,1975.1635,17981.697,2359.7622,20202.781,2858.3542,29586.387,3376.8293,48497.973,3793.7742,36054.902,4219.0176,65548.133,4629.3726,63520.914,5087.376,71918.32,5509.8311,79298.906,6152.2603,104380.68,6653.1836,119157.23,6942.5459,127367.48,7309.3345,141727.02,8232.2227,156650.78
321000,扬州市,320000,江苏省,1047.7156,15085.918,1119.2896,10747.167,1235.9692,31176.523,1426.8204,43533.84,1734.861,44097.613,2020.6001,31232.902,2398.7441,39834.355,2856.5923,69058.367,3421.7578,58837.402,4046.1951,38666.813,4856.0073,64444.516,5717.4224,93780.867,6398.499,62122.094,7072.0469,122394.75,8015.585,118896.87,8711.0518,121333.05,9637.5762,133515.23,11011.174,158518.09,11913.279,169181.77,12797.13,181154.84,13301.512,190174.25,14829.547,222596.67
321100,镇江市,320000,江苏省,1695.0725,10065.485,1885.5879,12831.363,2099.7268,39458.543,2399.229,56786.457,2923.3936,63922.516,3257.2402,47980.5,3800.439,50197.477,4489.4951,86915.938,5239.1831,75613.406,6195.6294,48899.605,7342.3223,98961.836,8502.3545,139027.73,9692.041,97522.258,10771.96,217364,11954.423,214277.77,12892.405,212987.17,14096.036,230927.23,14803.84,284532,14956.792,304427.28,15277.316,294978.88,15673.5,301455.56,17767.324,312931.63
321200,泰州市,320000,江苏省,808.0354,10835.894,894.39471,11586.365,1001.1905,26358.221,1152.2904,30066.078,1402.6295,31711.314,1637.8051,28595.666,1990.2303,34989.648,2400.2795,47613.945,2783.4453,44774.902,3295.6069,29301.918,4059.6848,54084.273,4777.1929,77094.227,5335.5781,54722.086,5921.4453,107708.91,6628.9551,104573.77,7261.7896,105944.46,8071.0332,116568.71,9391.5752,154132.41,10146.467,169801.77,10255.439,177719.63,10686.453,196280.38,12229.063,210205.58
321300,宿迁市,320000,江苏省,397.14038,4235.5371,436.84912,3936.1433,481.53995,8373.707,537.81464,10495.702,643.64484,12913.672,716.68512,11900.612,857.83905,24120.471,1019.6978,24980.953,1225.3719,19368.732,1529.5103,20500.082,1947.8837,24382.236,2379.6594,35915.082,2716.6494,28501.373,2982.4336,53734.945,3324.5171,51750.555,3626.5774,49285.754,3974.1721,57135.09,4417.7593,73141.188,4652.3018,81722.047,5232.0044,93808.07,5509.8301,106484.21,6294.2324,116089.96
330100,杭州市,330000,浙江省,2224.2673,32380.555,2492.3069,38332.344,2798.0559,62173.832,3266.7007,98438.211,3859.2561,81315.828,4455.5225,93826.203,5165.0283,95638.531,6098.2676,138559.22,7055.605,131379,7460.9443,57881.516,8632.9961,105321.68,10089.06,159325.86,11137.454,141938.75,11807.814,217885.56,12862.119,202301.7,13890.053,200867.19,15371.914,219410.91,16718.057,259271.41,17451.391,262365.88,19328.076,264951.25,19790.365,272953.81,21699.811,296227.88
330200,宁波市,330000,浙江省,2173.5313,21096.092,2415.9197,34505.105,2746.9194,89696,3254.3208,111908.1,3904.6121,109892.7,4399.6948,86059.828,5128.8071,93047.273,6084.3843,129944.59,6977.8555,121351.05,7380.8271,53887.934,8993.5195,144128.89,10512.214,189198.16,11393.623,193401.34,12287.977,308189.44,13036.286,293297.66,13644.692,296396.75,14698.878,300469.97,16487.775,342053.97,17821.277,340727.69,19697.119,354466.97,20221.434,375677.91,23603.68,408240.84
330300,温州市,330000,浙江省,1124.6741,13001.622,1261.5964,22790.287,1435.4502,28137.068,1652.2605,39006.344,1879.6418,41405.992,2127.6721,21192.285,2429.0134,25378.166,2823.6917,31566.666,3140.3127,39715.797,3244.5737,22895.346,3717.6411,34152.219,4281.9404,51363.82,4585.271,50364.16,4959.938,96994.836,5288.2964,97291.234,5692.8096,101931.29,6234.9404,102377.9,6563.1064,130554.92,7247.2969,131997.16,7936.5571,136515.48,8241.1221,159190.81,9107.751,188461.41
330400,嘉兴市,330000,浙江省,1633.2186,17390.215,1820.4441,25761.445,2125.3684,58141.117,2576.9763,59852.309,3145.9546,66235.008,3468.6091,59396.734,4013.262,63886.539,4706.8379,100344.02,5369.5981,101574.38,5647.9092,39660.52,6733.6064,111619.54,7803.79,148495.14,8390.1377,97423.578,9099.124,198385.02,9630.0977,197396.61,10065.901,215199.3,10968.242,224327.89,12292.008,268780.38,13516.869,294262.53,14765.849,323346.81,14998.099,366737.41,17091.027,419161.88
330500,湖州市,330000,浙江省,1477.3057,10491.367,1501.0332,20819.393,1643.6492,39628.742,1911.1691,50801.273,2296.5283,55366.516,2501.1648,42652.09,2950.948,42679.938,3460.1243,85120.563,4003.4431,65337.676,4288.6904,25267.15,5007.0386,72172.711,5822.8696,102176.14,6367.3579,76241.969,6869.4048,155091.98,7415.144,138883.7,7903.4893,156174.73,8625.3223,159530.02,9303.8164,219241.03,10181.45,248508.06,11669.591,270494.28,11941.415,295825.69,13575.178,352566.63
330600,绍兴市,330000,浙江省,1802.1216,10134.722,1898.4467,16216.344,2140.6167,33110.41,2510.7876,57640.363,3022.3362,53017.25,3326.8289,41122.832,3852.1929,45495.145,4520.5625,71296.766,5086.1436,63561.559,5426.646,29525.238,6368.5034,64783.297,7572.5552,82395.141,8288.9775,84265.07,8982.6787,144294,9628.748,140748.63,10078.804,143430.64,10773.161,148885.61,11374.231,183854.08,12112.65,187642.19,12907.308,195360.33,13405.781,218253.77,15207.098,243019.73
330700,金华市,330000,浙江省,1224.2283,9905.9043,1333.5269,23644.074,1514.7487,30753.805,1781.6896,51065.586,2165.9951,51088.898,2341.9285,37226.086,2702.9333,36535.039,3191.8596,53296.34,3645.0227,57063.063,3808.5317,24396.631,4521.6758,50181.809,5240.3052,90437.125,5759.875,103000.17,6250.7236,155854.63,6753.0698,166927.81,7116.5322,171476.91,7658.5747,197525.42,7926.8037,232978.28,8385.5078,254664.39,9269.3672,269498.38,9524.1875,285993.91,10810.63,318307.56
330800,衢州市,330000,浙江省,667.35364,3828.6431,723.73444,7794.103,820.43829,10722.396,954.66241,24467.838,1155.3276,23968.721,1340.188,14526.423,1570.4557,9449.9365,1931.4603,22736.574,2330.9221,20456.311,2471.384,6379.5835,3007.0051,20392.832,3641.3384,27899.85,3845.4692,32866.113,4156.2876,52754.707,4361.4355,51437.863,4470.4502,53950.004,4860.8081,59117.664,5163.7959,81080,5702.6807,86815.234,6107.6143,97333.914,6380.8135,106826.59,7328.3965,136188.44
330900,舟山市,330000,浙江省,1158.7236,6701.5278,1291.4374,10922.937,1493.5555,23010.912,1773.785,39776.199,2188.0093,36383.914,2896.3093,26598.826,3470.698,29961.02,4225.0488,41046.773,5066.1362,39894.145,5510.5923,19734.953,6658.2622,58857.215,7967.3164,89428.109,8779.3779,81840.109,9565.8203,152463.5,10414.077,161863.55,11224.467,170705.91,12752.988,174105.8,12555.752,211597.98,13588.474,224726.38,14198.904,239308.8,15716.799,272017.69,17807.496,294551.63
331000,台州市,330000,浙江省,1234.8206,10558.365,1362.7761,15202.008,1559.2595,29021.979,1800.6008,39739.156,2111.437,40944.332,2235.9026,21449.098,2591.489,28096.084,3024.0081,39356.551,3423.4575,45612.605,3501.4263,26193.18,4161.0073,39321.176,4763.0498,65386.184,4926.4067,59537.238,5308.2959,107290.24,5673.0083,114342.22,5947.9282,119952.83,6495.9229,120407.96,7270.9072,145537.31,8052.0205,148595.72,8463.1133,153862.16,8670.7988,163642.75,9549.1338,188121.84
331100,丽水市,330000,浙江省,550.16492,2877.8157,639.12677,4764.9058,742.53851,7091.7368,883.27985,14762.646,1055.4935,17108.949,1217.1924,9880.1514,1407.2388,9676.8076,1708.2957,19540.939,1979.7205,29832.041,2105.8315,10876.891,2554.5542,13954.167,3054.4521,34739.844,3404.9277,35582.516,3724.9165,64350.203,3959.1208,71530.594,4141.8555,73072.469,4515.2681,75655.836,4645.5615,92521.719,5161.8584,94151.773,5453.4663,103693.78,5688.1226,105183.54,6334.1836,130917.76
340100,合肥市,340000,安徽省,741.05432,25487.697,821.8905,18592.078,921.24524,45078.797,1062.0999,63284.488,1326.1168,48004.188,1873.1053,48753.082,2285.5608,60712.848,2785.9409,94045.969,3420.4097,88272.797,4277.5806,36668.402,5458.376,82171.234,5150.0806,87195.086,5860.8857,53308.25,6567.645,147325.92,7267.8486,151081.53,7886.4604,148697.05,8597.043,160819.25,9428.415,189968.5,10321.006,196107.39,12213.021,212118.03,13038.938,222132.44,12057.897,201039.05
340200,芜湖市,340000,安徽省,917.98627,10107.541,993.05493,16250.406,1107.3973,24352.75,1272.6853,38950.039,1536.6276,44523.203,1765.9286,33376.359,2094.5737,33555.664,2525.8706,39251.727,3248.2258,60776.332,3861.0715,23584.477,4830.5845,65131.398,4303.1099,60583.137,4886.4536,45653.844,5459.8613,101886.62,6006.415,96459.25,6386.1328,101641.18,6964.8589,109661.9,7644.1636,127277.96,8431.3486,132900.31,9281.3975,129632.19,9627.0781,130192.09,11717.401,155282.61
340300,蚌埠市,340000,安徽省,473.48755,4852.2852,504.40787,3012.2236,554.16663,9791.3525,603.42505,12892.336,759.89453,10467.274,891.21265,8178.7183,1018.5785,11095.727,1159.9341,14744.724,1357.4421,11651.733,1475.3838,6894.9209,1761.47,13375.701,2135.0293,30091.404,2420.3225,18889.686,2749.1604,59451.293,3102.1311,62773.141,3329.4807,71809.398,3651.5071,80541.523,4067.3049,85732.68,4465.9585,92078.586,5325.3169,92171.961,5391.4834,95292.898,5996.2915,120064.05
340400,淮南市,340000,安徽省,611.3537,10038.363,648.05383,6228.7642,724.03613,16053.692,804.84662,15942.478,918.27289,21298.865,1118.0151,15974.442,1269.3027,21912.244,1498.2589,31989.229,1883.1812,25668.314,2097.8928,14490.169,2476.2986,30612.943,2888.5278,52627.98,3206.8733,38182.492,3367.9697,84912.516,3243.6213,84966.625,2350.2959,52910.563,2477.0376,50388.219,2721.4807,64053.113,2908.4587,66817.539,3316.5396,72404.609,3421.5237,74998.063,4792.9277,101643.61
340500,马鞍山市,340000,安徽省,1060.2521,20844.066,1151.25,25347.734,1266.0934,39082.695,1551.4447,55529.73,2131.1523,70597.328,2955.5518,57452.461,3388.468,56490.773,4179.23,76956.703,4967.0605,84652.375,5182.1855,33389.117,6279.6289,85364.453,5005.5581,67237.047,5403.2983,50355.262,5661.2554,141989.27,5853.9189,129487.7,5975.0547,132256.05,6513.0151,137005.5,7456.2456,159660.66,8371.9609,161374.8,9212.5771,156824.48,9543.9463,164520.77,11308.901,177097.89
340600,淮北市,340000,安徽省,504.07538,12077.373,540.14081,8672.8135,586.97815,15309.252,649.55029,13126.723,807.58167,20333.574,992.7182,18404.313,1058.8127,29098.654,1213.1024,32413.287,1617.8242,25656.969,1707.8447,22312.172,2102.5991,22742.191,2501.7085,41400.652,2842.814,35035.379,3280.4338,82656.352,3528.3289,69558.047,3512.1941,66789.719,3689.9883,74113.953,4259.0923,84925.555,4522.1245,93026.844,4928.4014,104268.97,5116.4048,125041.7,6195.6436,163976.2
340700,铜陵市,340000,安徽省,1062.3188,7497.8701,1149.7848,11967.893,1257.7524,23282.686,1473.0726,29864,1908.869,38297.766,2520.6931,26343.957,3331.3323,37310.246,3894.6702,39552.055,4402.772,41153.789,4644.5566,20119.695,6305.5977,49749.848,7813.6353,80023.234,8372.5137,52284.152,9168.3193,141671.06,9708.834,132471.45,5348.8237,54721.465,5602.8677,62483.621,6558.1528,72945.164,7157.5127,72917.578,5628.8545,75409.57,5883.8667,82357.188,8924.8076,123353.95
340800,安庆市,340000,安徽省,419.82373,2434.8652,438.11578,2663.3591,472.12384,5625.2246,529.42322,6450.8052,648.80316,7151.1069,709.54382,6342.1733,813.2547,4027.3179,971.39752,8017.5322,1147.9467,7084.9761,1292.6597,2932.6311,1606.5847,6340.8247,1965.1572,10176.62,2191.5439,9662.1152,2281.3672,22506.221,2487.3115,21737.438,2697.4006,26240.762,2893.9333,29814.992,3221.1687,37356.695,3628.7751,44867.391,4503.6133,53664.379,4668.5078,59716.961,6369.8867,92862.859
341000,黄山市,340000,安徽省,554.26038,1976.3289,601.43048,5084.063,658.61133,9278.8096,738.02496,15196.038,901.78168,18374.244,1088.7764,17557.465,1270.6543,10128.768,1453.9589,25227.57,1684.5719,23475.842,1796.5281,11480.965,2090.145,20494.539,2557.645,25810.932,2885.5637,17805.717,3190.3535,25960.75,3434.0452,22306.83,3594.6917,21585.072,3886.6653,20691.623,4117.7422,32908.406,4562.5923,31294.896,5493.1504,33369.484,5710.4487,33701.652,7187.4624,46700.328
341100,滁州市,340000,安徽省,601.85925,3290.9045,619.65912,2286.1052,652.18298,7400.6807,691.48358,6761.165,820.3606,8987.1016,753.12909,7039.0547,846.13348,10384.392,999.94214,12471.779,1162.5879,11948.559,1279.692,12714.188,1543.1528,18177.846,1877.9008,42462.074,2147.3674,28575.674,2416.5835,74651.078,2700.978,69667.766,2907.6292,73590.273,3133.3655,83740.578,3531.9539,109073.16,3970.7988,124121.55,6388.624,141426.55,6658.7681,152274.53,8426.3408,193425.09
341200,阜阳市,340000,安徽省,228.20396,2657.4443,225.59056,1872.9349,233.72702,3568.9695,239.85265,4525.5522,286.63327,4536.7188,348.00912,3860.1765,396.34503,7172.5044,474.6246,9507.3096,547.96484,8331.165,607.50671,4637.3955,713.06439,7887.9473,832.20618,14390.818,925.66925,10922.976,1008.7775,21877.467,1130.8267,23403.672,1215.6044,27168.854,1320.5784,31278.402,1468.2405,43634.512,1643.1367,53450.047,2510.9348,64093.887,2603.9653,72191.547,3759.0627,104040.84
341300,宿州市,340000,安徽省,308.22369,3065.0005,331.48053,1866.8466,352.91815,4189.3906,370.82605,3905.3293,465.49466,5577.1157,517.73584,5563.2598,588.59601,6772.877,688.49371,8350.0889,816.38666,6463.2886,852.82019,5576.3115,1013.2269,8119.1392,1235.952,14156.466,1404.022,12664.422,1580.1174,34967.215,1775.6288,35530.73,1902.7112,34363.367,2066.845,33703.773,2237.2495,37713.051,2482.9719,41734.586,3005.9854,56435.547,3106.6128,62378.84,4070.7417,89627.164
341400,巢湖市,340000,安徽省,423.7692,,454.6965,,492.11221,,547.67462,,648.99548,,666.28522,,760.81989,,889.20862,,1049.3344,,1154.7943,,1367.4712,,,,,,,,,,,,,,,,,,,,,,,
341500,六安市,340000,安徽省,258.1181,1250.2264,271.63483,955.39703,293.84546,3501.4983,312.27747,4039.2002,374.88571,5057.6045,459.35358,4942.4248,518.90106,7297.2344,632.38715,7926.4141,760.99371,5608.4644,798.59332,3632.502,959.2641,7665.3389,1157.1663,12929.104,1292.6934,9743.1904,1409.6414,22316.262,1520.8887,22727.92,1750.9689,29017.475,1886.566,33779.684,1985.8042,50141.488,2188.4399,54453.77,2741.012,67544.68,2824.4707,76266.68,4366.5605,114185.55
