city,cityCode,year,total_sol,province,provinceCode
武汉市,420100,2013,168305.32191981009,湖北省,420000
咸宁市,421200,2013,13109.910153804367,湖北省,420000
襄阳市,420600,2013,27954.237854337054,湖北省,420000
孝感市,420900,2013,19264.322681867667,湖北省,420000
宜昌市,420500,2013,29402.32049653629,湖北省,420000
常德市,430700,2013,17879.992285295943,湖南省,430000
郴州市,431000,2013,26702.533540747707,湖南省,430000
衡阳市,430400,2013,18432.05942130688,湖南省,430000
怀化市,431200,2013,17142.050833273228,湖南省,430000
娄底市,431300,2013,16533.11332320238,湖南省,430000
邵阳市,430500,2013,14549.047602521317,湖南省,430000
湘潭市,430300,2013,24385.69105676927,湖南省,430000
益阳市,430900,2013,8668.474816051066,湖南省,430000
永州市,431100,2013,11919.673502142814,湖南省,430000
岳阳市,430600,2013,25004.8620042767,湖南省,430000
张家界市,430800,2013,4178.741594482286,湖南省,430000
长沙市,430100,2013,100950.90614673596,湖南省,430000
株洲市,430200,2013,22510.628635698442,湖南省,430000
白城市,220800,2013,17114.375743770717,吉林省,220000
白山市,220600,2013,12918.21493376435,吉林省,220000
吉林市,220200,2013,62581.9184624166,吉林省,220000
辽源市,220400,2013,13308.63106109921,吉林省,220000
四平市,220300,2013,23431.199417109816,吉林省,220000
松原市,220700,2013,30475.654818133506,吉林省,220000
通化市,220500,2013,17043.66840381377,吉林省,220000
长春市,220100,2013,179774.37169465877,吉林省,220000
常州市,320400,2013,116159.6091615007,江苏省,320000
淮安市,320800,2013,56105.116396284095,江苏省,320000
连云港市,320700,2013,54843.3233096274,江苏省,320000
南京市,320100,2013,184411.71360058838,江苏省,320000
南通市,320600,2013,134162.78049676816,江苏省,320000
苏州市,320500,2013,422626.7074758519,江苏省,320000
宿迁市,321300,2013,45229.09366339078,江苏省,320000
泰州市,321200,2013,72621.35081580059,江苏省,320000
无锡市,320200,2013,183680.746468963,江苏省,320000
徐州市,320300,2013,92236.41144306978,江苏省,320000
盐城市,320900,2013,78406.98115131336,江苏省,320000
扬州市,321000,2013,72482.70465928645,江苏省,320000
镇江市,321100,2013,72753.32914611265,江苏省,320000
抚州市,361000,2013,12443.002583962329,江西省,360000
赣州市,360700,2013,33434.47654882445,江西省,360000
吉安市,360800,2013,16024.375733877103,江西省,360000
景德镇市,360200,2013,7859.264136460073,江西省,360000
九江市,360400,2013,27141.81313350434,江西省,360000
南昌市,360100,2013,47974.032724713405,江西省,360000
萍乡市,360300,2013,6396.71686435114,江西省,360000
上饶市,361100,2013,19728.772343323566,江西省,360000
新余市,360500,2013,8880.825828085139,江西省,360000
宜春市,360900,2013,23136.449631656327,江西省,360000
鹰潭市,360600,2013,7546.763580119698,江西省,360000
鞍山市,210300,2013,57726.365373974564,辽宁省,210000
本溪市,210500,2013,32007.847142242506,辽宁省,210000
朝阳市,211300,2013,34381.08717140895,辽宁省,210000
大连市,210200,2013,138427.13154244755,辽宁省,210000
丹东市,210600,2013,26709.728142616328,辽宁省,210000
抚顺市,210400,2013,42980.97424561778,辽宁省,210000
阜新市,210900,2013,16497.349493298516,辽宁省,210000
葫芦岛市,211400,2013,30741.118529042073,辽宁省,210000
锦州市,210700,2013,36951.929516081895,辽宁省,210000
辽阳市,211000,2013,50428.5351067684,辽宁省,210000
盘锦市,211100,2013,52934.33564810455,辽宁省,210000
沈阳市,210100,2013,176735.03120369388,辽宁省,210000
铁岭市,211200,2013,24281.320913303072,辽宁省,210000
营口市,210800,2013,71812.48124815921,辽宁省,210000
海东市,630200,2013,14369.464490405604,青海省,630000
西宁市,630100,2013,34571.75489739443,青海省,630000
滨州市,371600,2013,60154.40954977163,山东省,370000
德州市,371400,2013,39016.540204846155,山东省,370000
东营市,370500,2013,68885.41170629654,山东省,370000
菏泽市,371700,2013,49807.96314389904,山东省,370000
济南市,370100,2013,102227.91511304765,山东省,370000
济宁市,370800,2013,71544.79042808087,山东省,370000
聊城市,371500,2013,38483.143474618,山东省,370000
临沂市,371300,2013,89524.20404379061,山东省,370000
青岛市,370200,2013,171188.1652895978,山东省,370000
日照市,371100,2013,43509.60517104181,山东省,370000
泰安市,370900,2013,32938.09423414083,山东省,370000
威海市,371000,2013,44311.32648999458,山东省,370000
潍坊市,370700,2013,106933.12061693954,山东省,370000
烟台市,370600,2013,121161.49865039236,山东省,370000
枣庄市,370400,2013,32158.24027503927,山东省,370000
淄博市,370300,2013,61714.92234374489,山东省,370000
大同市,140200,2013,64255.66726730015,山西省,140000
晋城市,140500,2013,33750.033330756654,山西省,140000
晋中市,140700,2013,57829.41033766109,山西省,140000
临汾市,141000,2013,51561.33994771011,山西省,140000
吕梁市,141100,2013,73005.20095135494,山西省,140000
朔州市,140600,2013,55042.43629076733,山西省,140000
太原市,140100,2013,90017.9699689009,山西省,140000
忻州市,140900,2013,61057.50509391141,山西省,140000
阳泉市,140300,2013,17466.92065945051,山西省,140000
运城市,140800,2013,38771.55776324503,山西省,140000
长治市,140400,2013,55417.4788196299,山西省,140000
安康市,610900,2013,10798.7159041436,陕西省,610000
宝鸡市,610300,2013,28352.91172664613,陕西省,610000
汉中市,610700,2013,23924.384986490975,陕西省,610000
商洛市,611000,2013,9456.599342655169,陕西省,610000
铜川市,610200,2013,10602.502780036044,陕西省,610000
渭南市,610500,2013,44219.4440482156,陕西省,610000
西安市,610100,2013,188082.53420315112,陕西省,610000
咸阳市,610400,2013,60981.062410519815,陕西省,610000
延安市,610600,2013,121211.77584939884,陕西省,610000
榆林市,610800,2013,136179.5943257074,陕西省,610000
巴中市,511900,2013,7293.986415560281,四川省,510000
成都市,510100,2013,244273.83576954145,四川省,510000
达州市,511700,2013,17492.96823505783,四川省,510000
德阳市,510600,2013,30607.547357363972,四川省,510000
广安市,511600,2013,11840.98885669568,四川省,510000
广元市,510800,2013,14534.758158711418,四川省,510000
乐山市,511100,2013,20108.473640315904,四川省,510000
泸州市,510500,2013,13378.485393239589,四川省,510000
眉山市,511400,2013,12420.954070931672,四川省,510000
绵阳市,510700,2013,30803.72265537276,四川省,510000
南充市,511300,2013,27680.0112144635,四川省,510000
内江市,511000,2013,14249.48347921938,四川省,510000
攀枝花市,510400,2013,22575.12727693977,四川省,510000
遂宁市,510900,2013,15134.311164751884,四川省,510000
雅安市,511800,2013,9090.665664380878,四川省,510000
宜宾市,511500,2013,15323.413979294255,四川省,510000
资阳市,512000,2013,10108.878193184266,四川省,510000
自贡市,510300,2013,10041.86662338306,四川省,510000
保山市,530500,2013,11262.07374783544,云南省,530000
昆明市,530100,2013,134169.69535980903,云南省,530000
丽江市,530700,2013,16782.553612306743,云南省,530000
临沧市,530900,2013,11135.272412786384,云南省,530000
普洱市,530800,2013,11859.483074459331,云南省,530000
曲靖市,530300,2013,46325.27057263101,云南省,530000
玉溪市,530400,2013,31032.53129914181,云南省,530000
昭通市,530600,2013,18635.471329569027,云南省,530000
