region,regionCode,year,total_sol
山东省,370000,1992,1.6958028435294114E7
山西省,140000,1992,5.558753294509806E7
陕西省,610000,1992,2.7231167156862747E7
四川省,510000,1992,2.0335526792156868E7
台湾省,710000,1992,-3.0044594964705873E7
云南省,530000,1992,439541.615686276
浙江省,330000,1992,-1.0109485751764706E8
北京市,110000,1992,2.68196098627451E7
上海市,310000,1992,-1.0068432807843134E7
天津市,120000,1992,-6842003.415686276
重庆市,500000,1992,6479902.749019606
广西壮族自治区,450000,1992,-2.7225340462745115E7
内蒙古自治区,150000,1992,-9984171.69019608
宁夏回族自治区,640000,1992,6516577.282352941
西藏自治区,540000,1992,-1.916630098039216E7
新疆维吾尔自治区,650000,1992,-1.7078495368627448E7
澳门特别行政区,820000,1992,-1340163.2235294117
香港特别行政区,810000,1992,-5443494.505882352
安徽省,340000,1993,2.5930149678431373E7
福建省,350000,1993,-9.350289043921567E7
甘肃省,620000,1993,1.3042072486274507E7
广东省,440000,1993,-7.494077890980393E7
贵州省,520000,1993,9551127.188235292
海南省,460000,1993,-1.434814431529412E8
河北省,130000,1993,6.118852907843137E7
河南省,410000,1993,6.235381870980391E7
黑龙江省,230000,1993,4.514118912156866E7
湖北省,420000,1993,2.5305803549019616E7
湖南省,430000,1993,1.542138940784314E7
吉林省,220000,1993,3.633843796862744E7
江苏省,320000,1993,-1553608.517647076
江西省,360000,1993,9438884.529411763
辽宁省,210000,1993,-3.61421100745098E7
青海省,630000,1993,3713731.8666666667
山东省,370000,1993,3.641342791764705E7
山西省,140000,1993,6.452404407450979E7
陕西省,610000,1993,3.101359380784315E7
四川省,510000,1993,2.205350872941176E7
台湾省,710000,1993,-2.784788773333332E7
云南省,530000,1993,4958695.329411766
浙江省,330000,1993,-9.81355059019608E7
北京市,110000,1993,2.8744555521568626E7
上海市,310000,1993,-9723113.50588235
天津市,120000,1993,-4729211.490196077
重庆市,500000,1993,6762534.352941176
广西壮族自治区,450000,1993,-2.4420127243137266E7
内蒙古自治区,150000,1993,-2794986.04705882
宁夏回族自治区,640000,1993,7530562.14509804
西藏自治区,540000,1993,-1.8888973160784308E7
新疆维吾尔自治区,650000,1993,-8716151.168627447
澳门特别行政区,820000,1993,-1343753.2274509806
香港特别行政区,810000,1993,-5268382.71764706
安徽省,340000,1994,2.870725528627451E7
福建省,350000,1994,-8.777885445098037E7
甘肃省,620000,1994,1.3788729913725486E7
广东省,440000,1994,-5.865388438431375E7
贵州省,520000,1994,1.0624486756862745E7
海南省,460000,1994,-1.4268944835686275E8
河北省,130000,1994,6.913106168235293E7
河南省,410000,1994,6.844197706666666E7
黑龙江省,230000,1994,3.8306201486274526E7
湖北省,420000,1994,2.893581219215687E7
湖南省,430000,1994,1.729090188627451E7
吉林省,220000,1994,2.9591120701960783E7
江苏省,320000,1994,7630686.443137251
江西省,360000,1994,1.1063161874509802E7
辽宁省,210000,1994,-3.787452557647059E7
青海省,630000,1994,3885956.1019607824
