SgnYear,AreaID,CountyName,PrefLevCity,Province,CountyCode,HighwayLength
2000,20407061,锦江区,成都市,四川省,510104,53
2000,20407062,青羊区,成都市,四川省,510105,115
2000,20407064,武侯区,成都市,四川省,510107,118
2000,20407066,龙泉驿区,成都市,四川省,510112,1070
2000,20407067,青白江区,成都市,四川省,510113,508
2000,20407070,金堂县,成都市,四川省,510121,1962
2000,20407071,双流县,成都市,四川省,510122,1068
2000,20407069,温江县,成都市,四川省,510123,483
2000,20407072,郫县,成都市,四川省,510124,873
2000,20407068,新都县,成都市,四川省,510125,1329
2000,20407073,大邑县,成都市,四川省,510129,1277
2000,20407074,蒲江县,成都市,四川省,510131,934
2000,20407075,新津县,成都市,四川省,510132,203
2000,20407148,都江堰市,成都市,四川省,510181,1077
2000,20407149,彭州市,成都市,四川省,510182,523
2000,20407150,邛崃市,成都市,四川省,510183,1442
2000,20407151,崇州市,成都市,四川省,510184,1654
2000,20407154,自流井区,自贡市,四川省,510302,51
2000,20407155,贡井区,自贡市,四川省,510303,137
2000,20407156,大安区,自贡市,四川省,510304,295
2000,20407157,沿滩区,自贡市,四川省,510311,104
2000,20407158,荣县,自贡市,四川省,510321,652
2000,20407159,富顺县,自贡市,四川省,510322,530
2000,20407164,仁和区,攀枝花市,四川省,510411,975
2000,20407165,米易县,攀枝花市,四川省,510421,219
2000,20407166,盐边县,攀枝花市,四川省,510422,507
2000,20407169,江阳区,泸州市,四川省,510502,218
2000,20407170,纳溪区,泸州市,四川省,510503,663
2000,20407171,龙马潭区,泸州市,四川省,510504,282
2000,20407172,泸县,泸州市,四川省,510521,2539
2000,20407246,合江县,泸州市,四川省,510522,1161
2000,20407247,叙永县,泸州市,四川省,510524,3596
2000,20407248,古蔺县,泸州市,四川省,510525,837
2000,20407251,旌阳区,德阳市,四川省,510603,462
2000,20407252,中江县,德阳市,四川省,510623,1034
2000,20407253,罗江县,德阳市,四川省,510626,428
2000,20407254,广汉市,德阳市,四川省,510681,475
2000,20407255,什邡市,德阳市,四川省,510682,976
2000,20407256,绵竹市,德阳市,四川省,510683,477
2000,20407259,涪城区,绵阳市,四川省,510703,320
2000,20407260,游仙区,绵阳市,四川省,510704,426
2000,20407261,三台县,绵阳市,四川省,510722,975
2000,20407262,盐亭县,绵阳市,四川省,510723,594
2000,20407263,安县,绵阳市,四川省,510724,348
2000,20407264,梓潼县,绵阳市,四川省,510725,508
2000,20407265,北川县,绵阳市,四川省,510726,690
2000,20407266,平武县,绵阳市,四川省,510727,867
2000,20407267,江油市,绵阳市,四川省,510781,664
2000,20407270,市中区,广元市,四川省,510802,1285
2000,20407343,元坝区,广元市,四川省,510811,474
2000,20407344,朝天区,广元市,四川省,510812,495
2000,20407345,旺苍县,广元市,四川省,510821,1514
2000,20407346,青川县,广元市,四川省,510822,693
2000,20407347,剑阁县,广元市,四川省,510823,5243
2000,20407348,苍溪县,广元市,四川省,510824,1054
2000,20408026,市中区,遂宁市,四川省,510902,482
2000,20407353,蓬溪县,遂宁市,四川省,510921,613
2000,20407354,射洪县,遂宁市,四川省,510922,882
2000,20407355,大英县,遂宁市,四川省,510923,277
2000,20406680,市中区,内江市,四川省,511002,195
2000,20406681,东兴区,内江市,四川省,511011,474
2000,20406682,威远县,内江市,四川省,511024,1236
2000,20406683,资中县,内江市,四川省,511025,2593
2000,20406684,隆昌县,内江市,四川省,511028,285
2000,20406687,市中区,乐山市,四川省,511102,349
2000,20406688,沙湾区,乐山市,四川省,511111,208
2000,20406689,五通桥区,乐山市,四川省,511112,243
2000,20406690,金口河区,乐山市,四川省,511113,320
2000,20406691,犍为县,乐山市,四川省,511123,518
2000,20406692,井研县,乐山市,四川省,511124,346
2000,20406693,夹江县,乐山市,四川省,511126,252
2000,20406694,沐川县,乐山市,四川省,511129,470
2000,20406695,峨边彝族自治县,乐山市,四川省,511132,816
2000,20406696,马边彝族自治县,乐山市,四川省,511133,601
2000,20406697,峨眉山市,乐山市,四川省,511181,464
2000,20406504,顺庆区,南充市,四川省,511302,264
2000,20406505,高坪区,南充市,四川省,511303,351
2000,20406506,嘉陵区,南充市,四川省,511304,1387
2000,20406507,南部县,南充市,四川省,511321,3370
2000,20406508,营山县,南充市,四川省,511322,612
2000,20406509,蓬安县,南充市,四川省,511323,531
2000,20406510,仪陇县,南充市,四川省,511324,773
2000,20406511,西充县,南充市,四川省,511325,550
2000,20406512,阆中市,南充市,四川省,511381,926
2000,20406515,东坡区,眉山市,四川省,511402,2426
2000,20406516,仁寿县,眉山市,四川省,511421,1053
2000,20406517,彭山县,眉山市,四川省,511422,497
2000,20406518,洪雅县,眉山市,四川省,511423,685
2000,20406519,丹棱县,眉山市,四川省,511424,135
2000,20406520,青神县,眉山市,四川省,511425,146
2000,20406523,翠屏区,宜宾市,四川省,511502,1946
2000,20406525,宜宾县,宜宾市,四川省,511521,807
2000,20406524,南溪县,宜宾市,四川省,511522,411
2000,20406526,江安县,宜宾市,四川省,511523,1221
2000,20406527,长宁县,宜宾市,四川省,511524,380
2000,20406528,高县,宜宾市,四川省,511525,470
2000,20406529,珙县,宜宾市,四川省,511526,953
2000,20406530,筠连县,宜宾市,四川省,511527,357
2000,20406531,兴文县,宜宾市,四川省,511528,1160
2000,20406532,屏山县,宜宾市,四川省,511529,380
2000,20406535,广安区,广安市,四川省,511602,608
2000,20406536,岳池县,广安市,四川省,511621,477
2000,20406537,武胜县,广安市,四川省,511622,409
2000,20406538,邻水县,广安市,四川省,511623,692
2000,20406539,华蓥市,广安市,四川省,511681,640
2000,20406542,通川区,达州市,四川省,511702,752
2000,20406543,达县,达州市,四川省,511721,2133
2000,20406544,宣汉县,达州市,四川省,511722,2430
2000,20406545,开江县,达州市,四川省,511723,1181
2000,20406546,大竹县,达州市,四川省,511724,2255
2000,20406547,渠县,达州市,四川省,511725,1602
2000,20406548,万源市,达州市,四川省,511781,1405
2000,20406551,雨城区,雅安市,四川省,511802,491
2000,20406552,名山县,雅安市,四川省,511821,318
2000,20406553,荥经县,雅安市,四川省,511822,412
2000,20406554,汉源县,雅安市,四川省,511823,501
2000,20406555,石棉县,雅安市,四川省,511824,608
2000,20406556,天全县,雅安市,四川省,511825,427
2000,20406557,芦山县,雅安市,四川省,511826,296
2000,20406558,宝兴县,雅安市,四川省,511827,273
2000,20406561,巴州区,巴中市,四川省,511902,1077
2000,20407358,通江县,巴中市,四川省,511921,2890
2000,20407359,南江县,巴中市,四川省,511922,2336
2000,20407360,平昌县,巴中市,四川省,511923,2188
2000,20407363,雁江区,资阳市,四川省,512002,1082
2000,20407364,安岳县,资阳市,四川省,512021,804
2000,20407365,乐至县,资阳市,四川省,512022,454
2000,20407366,简阳市,资阳市,四川省,512081,1044
2000,20407442,汶川县,阿坝藏族羌族自治州,四川省,513221,1032
2000,20407443,理县,阿坝藏族羌族自治州,四川省,513222,127
2000,20407444,茂县,阿坝藏族羌族自治州,四川省,513223,556
2000,20407445,松潘县,阿坝藏族羌族自治州,四川省,513224,513
2000,20407446,九寨沟县,阿坝藏族羌族自治州,四川省,513225,425
2000,20407447,金川县,阿坝藏族羌族自治州,四川省,513226,360
2000,20407448,小金县,阿坝藏族羌族自治州,四川省,513227,404
2000,20407449,黑水县,阿坝藏族羌族自治州,四川省,513228,436
2000,20407450,马尔康县,阿坝藏族羌族自治州,四川省,513229,884
2000,20407451,壤塘县,阿坝藏族羌族自治州,四川省,513230,389
2000,20407452,阿坝县,阿坝藏族羌族自治州,四川省,513231,473
2000,20407453,若尔盖县,阿坝藏族羌族自治州,四川省,513232,702
2000,20407454,红原县,阿坝藏族羌族自治州,四川省,513233,458
2000,20407456,康定县,甘孜藏族自治州,四川省,513321,556
2000,20407457,泸定县,甘孜藏族自治州,四川省,513322,269
2000,20406999,丹巴县,甘孜藏族自治州,四川省,513323,339
2000,20407000,九龙县,甘孜藏族自治州,四川省,513324,326
2000,20407001,雅江县,甘孜藏族自治州,四川省,513325,415
2000,20407076,道孚县,甘孜藏族自治州,四川省,513326,487
2000,20407077,炉霍县,甘孜藏族自治州,四川省,513327,403
2000,20407078,甘孜县,甘孜藏族自治州,四川省,513328,415
2000,20407079,新龙县,甘孜藏族自治州,四川省,513329,286
2000,20407080,德格县,甘孜藏族自治州,四川省,513330,469
2000,20407081,白玉县,甘孜藏族自治州,四川省,513331,335
2000,20407082,石渠县,甘孜藏族自治州,四川省,513332,680
2000,20407083,色达县,甘孜藏族自治州,四川省,513333,384
2000,20407084,理塘县,甘孜藏族自治州,四川省,513334,665
2000,20407085,巴塘县,甘孜藏族自治州,四川省,513335,374
2000,20407086,乡城县,甘孜藏族自治州,四川省,513336,314
2000,20407087,稻城县,甘孜藏族自治州,四川省,513337,481
2000,20407088,得荣县,甘孜藏族自治州,四川省,513338,246
2000,20407090,西昌市,凉山彝族自治州,四川省,513401,896
2000,20407091,木里藏族自治县,凉山彝族自治州,四川省,513422,1778
2000,20407092,盐源县,凉山彝族自治州,四川省,513423,1276
2000,20407093,德昌县,凉山彝族自治州,四川省,513424,550
2000,20407094,会理县,凉山彝族自治州,四川省,513425,4363
2000,20407095,会东县,凉山彝族自治州,四川省,513426,1348
2000,20407096,宁南县,凉山彝族自治州,四川省,513427,1503
2000,20407097,普格县,凉山彝族自治州,四川省,513428,619
2000,20407458,布拖县,凉山彝族自治州,四川省,513429,525
2000,20407459,金阳县,凉山彝族自治州,四川省,513430,615
2000,20407460,昭觉县,凉山彝族自治州,四川省,513431,667
2000,20407461,喜德县,凉山彝族自治州,四川省,513432,431
2000,20407462,冕宁县,凉山彝族自治州,四川省,513433,816
2000,20407463,越西县,凉山彝族自治州,四川省,513434,517
2000,20407464,甘洛县,凉山彝族自治州,四川省,513435,472
2000,20407465,美姑县,凉山彝族自治州,四川省,513436,646
2000,20407539,雷波县,凉山彝族自治州,四川省,513437,1270
2000,20406773,城中区,西宁市,青海省,630103,128
2000,20406774,城西区,西宁市,青海省,630104,136
2000,20406772,城东区,西宁市,青海省,630102,150
2000,20406775,城北区,西宁市,青海省,630105,160
2000,20406776,大通回族土族自治县,西宁市,青海省,630121,804
2000,20406777,湟中县,西宁市,青海省,630122,920
2000,20406849,湟源县,西宁市,青海省,630123,408
2000,20406851,平安县,海东地区,青海省,632121,160
2000,20406852,民和回族土族自治县,海东地区,青海省,632122,1560
2000,20406853,乐都县,海东地区,青海省,632123,621
2000,20406854,互助土族自治县,海东地区,青海省,632126,1877
2000,20406855,化隆回族自治县,海东地区,青海省,632127,939
2000,20406856,循化撒拉族自治县,海东地区,青海省,632128,322
2000,20406858,门源回族自治县,海北藏族自治州,青海省,632221,650
2000,20406859,祁连县,海北藏族自治州,青海省,632222,1200
2000,20406860,海晏县,海北藏族自治州,青海省,632223,378
2000,20406861,刚察县,海北藏族自治州,青海省,632224,200
2000,20406863,同仁县,黄南藏族自治州,青海省,632321,304
2000,20406864,尖扎县,黄南藏族自治州,青海省,632322,205
2000,20406865,泽库县,黄南藏族自治州,青海省,632323,461.8
2000,20407047,河南蒙古族自治县,黄南藏族自治州,青海省,632324,263
2000,20407049,共和县,海南藏族自治州,青海省,632521,921
2000,20407050,同德县,海南藏族自治州,青海省,632522,588
2000,20407124,贵德县,海南藏族自治州,青海省,632523,355
2000,20407125,兴海县,海南藏族自治州,青海省,632524,746
2000,20407126,贵南县,海南藏族自治州,青海省,632525,956
2000,20407128,玛沁县,果洛藏族自治州,青海省,632621,540
2000,20407129,班玛县,果洛藏族自治州,青海省,632622,348
2000,20407130,甘德县,果洛藏族自治州,青海省,632623,270
2000,20407131,达日县,果洛藏族自治州,青海省,632624,359
2000,20407132,久治县,果洛藏族自治州,青海省,632625,373
2000,20407133,玛多县,果洛藏族自治州,青海省,632626,758
2000,20407135,玉树县,玉树藏族自治州,青海省,632721,831
2000,20407136,杂多县,玉树藏族自治州,青海省,632722,600
2000,20407137,称多县,玉树藏族自治州,青海省,632723,532
2000,20407138,治多县,玉树藏族自治州,青海省,632724,264
2000,20407139,囊谦县,玉树藏族自治州,青海省,632725,200
2000,20407140,曲麻莱县,玉树藏族自治州,青海省,632726,673
2000,20407142,格尔木市,海西蒙古族藏族自治州,青海省,632801,1182
2000,20407143,德令哈市,海西蒙古族藏族自治州,青海省,632802,420
2000,20407144,乌兰县,海西蒙古族藏族自治州,青海省,632821,173
2000,20407244,都兰县,海西蒙古族藏族自治州,青海省,632822,1068
2000,20407245,天峻县,海西蒙古族藏族自治州,青海省,632823,721
2000,20407039,兴平市,咸阳市,陕西省,610481,
2000,20407222,韩城市,渭南市,陕西省,610581,
2000,20407223,华阴市,渭南市,陕西省,610582,
2000,20407624,商州市,商洛地区,陕西省,612501,
2000,20406428,邕宁县,南宁市,广西壮族自治区,450121,1420
2000,20406429,武鸣县,南宁市,广西壮族自治区,450122,1404
2000,20406665,柳江县,柳州市,广西壮族自治区,450221,311
2000,20406666,柳城县,柳州市,广西壮族自治区,450222,574
2000,20406678,阳朔县,桂林市,广西壮族自治区,450321,346
2000,20406679,临桂县,桂林市,广西壮族自治区,450322,463
2000,20406431,灵川县,桂林市,广西壮族自治区,450323,456
2000,20406432,全州县,桂林市,广西壮族自治区,450324,714
2000,20406433,兴安县,桂林市,广西壮族自治区,450325,503
2000,20406434,永福县,桂林市,广西壮族自治区,450326,579
2000,20406435,灌阳县,桂林市,广西壮族自治区,450327,419
2000,20406436,龙胜各族自治县,桂林市,广西壮族自治区,450328,858
2000,20406437,资源县,桂林市,广西壮族自治区,450329,382
2000,20406438,平乐县,桂林市,广西壮族自治区,450330,411
2000,20406439,荔浦县,桂林市,广西壮族自治区,450331,451
2000,20406440,恭城瑶族自治县,桂林市,广西壮族自治区,450332,472
2000,20406446,苍梧县,梧州市,广西壮族自治区,450421,719
2000,20406447,藤县,梧州市,广西壮族自治区,450422,910
2000,20406448,蒙山县,梧州市,广西壮族自治区,450423,207
2000,20406449,岑溪市,梧州市,广西壮族自治区,450481,746
2000,20406455,合浦县,北海市,广西壮族自治区,450521,710
2000,20406460,上思县,防城港市,广西壮族自治区,450621,587
2000,20406461,东兴市,防城港市,广西壮族自治区,450681,132
2000,20406466,灵山县,钦州市,广西壮族自治区,450721,290
2000,20406467,浦北县,钦州市,广西壮族自治区,450722,268
2000,20406473,平南县,贵港市,广西壮族自治区,450821,582
2000,20406474,桂平市,贵港市,广西壮族自治区,450881,676
2000,20406580,兴业县,玉林市,广西壮族自治区,450924,553
2000,20406577,容县,玉林市,广西壮族自治区,450921,618
2000,20406578,陆川县,玉林市,广西壮族自治区,450922,623
2000,20406579,博白县,玉林市,广西壮族自治区,450923,1342
2000,20406581,北流市,玉林市,广西壮族自治区,450981,931
2000,20406631,凭祥市,南宁地区,广西壮族自治区,452101,230
2000,20406658,横县,南宁地区,广西壮族自治区,452122,927
2000,20406657,宾阳县,南宁地区,广西壮族自治区,452123,507
2000,20406656,上林县,南宁地区,广西壮族自治区,452124,513
2000,20406430,隆安县,南宁地区,广西壮族自治区,452126,203
2000,20406655,马山县,南宁地区,广西壮族自治区,452127,522
2000,20406626,扶绥县,南宁地区,广西壮族自治区,452128,782
2000,20406625,崇左县,南宁地区,广西壮族自治区,452129,458
2000,20406629,大新县,南宁地区,广西壮族自治区,452130,718
2000,20406630,天等县,南宁地区,广西壮族自治区,452131,263
2000,20406627,宁明县,南宁地区,广西壮族自治区,452132,744
2000,20406628,龙州县,南宁地区,广西壮族自治区,452133,709
2000,20406622,合山市,柳州地区,广西壮族自治区,452201,112
2000,20406667,鹿寨县,柳州地区,广西壮族自治区,452223,519
2000,20406619,象州县,柳州地区,广西壮族自治区,452224,348
2000,20406620,武宣县,柳州地区,广西壮族自治区,452225,322
2000,20406617,来宾县,柳州地区,广西壮族自治区,452226,699
2000,20406668,融安县,柳州地区,广西壮族自治区,452227,378
2000,20406670,三江侗族自治县,柳州地区,广西壮族自治区,452228,407
2000,20406669,融水苗族自治县,柳州地区,广西壮族自治区,452229,554
2000,20406621,金秀瑶族自治县,柳州地区,广西壮族自治区,452230,697
2000,20406618,忻城县,柳州地区,广西壮族自治区,452231,476
2000,20406599,昭平县,贺州地区,广西壮族自治区,452424,632
2000,20406600,钟山县,贺州地区,广西壮族自治区,452427,512
2000,20406601,富川瑶族自治县,贺州地区,广西壮族自治区,452428,414
2000,20406585,田阳县,百色地区,广西壮族自治区,452622,402
2000,20406586,田东县,百色地区,广西壮族自治区,452623,400
2000,20406587,平果县,百色地区,广西壮族自治区,452624,394
2000,20406588,德保县,百色地区,广西壮族自治区,452625,503
2000,20406589,靖西县,百色地区,广西壮族自治区,452626,803
2000,20406590,那坡县,百色地区,广西壮族自治区,452627,2340
2000,20406591,凌云县,百色地区,广西壮族自治区,452628,876
2000,20406592,乐业县,百色地区,广西壮族自治区,452629,274
2000,20406593,田林县,百色地区,广西壮族自治区,452630,721
2000,20406595,隆林各族自治县,百色地区,广西壮族自治区,452631,675
2000,20406594,西林县,百色地区,广西壮族自治区,452632,457
2000,20406614,宜州市,河池地区,广西壮族自治区,452702,716
2000,20406609,罗城仫佬族自治县,河池地区,广西壮族自治区,452723,399
2000,20406610,环江毛南族自治县,河池地区,广西壮族自治区,452724,544
2000,20406605,南丹县,河池地区,广西壮族自治区,452725,515
2000,20406606,天峨县,河池地区,广西壮族自治区,452726,588
2000,20406607,凤山县,河池地区,广西壮族自治区,452727,504
2000,20406608,东兰县,河池地区,广西壮族自治区,452728,608
2000,20406611,巴马瑶族自治县,河池地区,广西壮族自治区,452729,474
2000,20406612,都安瑶族自治县,河池地区,广西壮族自治区,452730,759
2000,20406613,大化瑶族自治县,河池地区,广西壮族自治区,452731,494
2000,20406710,铜仁市,铜仁地区,贵州省,522201,
2000,20407658,毕节市,毕节地区,贵州省,522401,
2000,20406802,凯里市,黔东南苗族侗族自治州,贵州省,522601,
2000,20406819,都匀市,黔南布依族苗族自治州,贵州省,522701,
2000,20406820,福泉市,黔南布依族苗族自治州,贵州省,522702,
2000,20407552,清镇市,贵阳市,贵州省,520181,
2000,20407646,赤水市,遵义市,贵州省,520381,
2000,20407647,仁怀市,遵义市,贵州省,520382,
2000,20405596,南昌县,南昌市,江西省,360121,447
2000,20405597,新建县,南昌市,江西省,360122,292
2000,20405598,安义县,南昌市,江西省,360123,59.9
2000,20405599,进贤县,南昌市,江西省,360124,211.3
2000,20405604,浮梁县,景德镇市,江西省,360222,739
2000,20405605,乐平市,景德镇市,江西省,360281,594
2000,20405610,莲花县,萍乡市,江西省,360321,260.8
2000,20405611,上栗县,萍乡市,江西省,360322,308
2000,20405612,芦溪县,萍乡市,江西省,360323,323.8
2000,20405617,九江县,九江市,江西省,360421,629
2000,20405618,武宁县,九江市,江西省,360423,1125
2000,20405619,修水县,九江市,江西省,360424,800
2000,20405620,永修县,九江市,江西省,360425,477
2000,20405621,德安县,九江市,江西省,360426,222
2000,20405622,星子县,九江市,江西省,360427,146
2000,20405623,都昌县,九江市,江西省,360428,405
2000,20405624,湖口县,九江市,江西省,360429,321
2000,20405625,彭泽县,九江市,江西省,360430,343
2000,20405626,瑞昌市,九江市,江西省,360481,380
2000,20405631,分宜县,新余市,江西省,360521,366
2000,20405736,贵溪市,鹰潭市,江西省,360681,648
2000,20405735,余江县,鹰潭市,江西省,360622,375
2000,20405740,赣县,赣州市,江西省,360721,1215
2000,20405741,信丰县,赣州市,江西省,360722,1840
2000,20405742,大余县,赣州市,江西省,360723,789
2000,20405743,上犹县,赣州市,江西省,360724,737
2000,20405744,崇义县,赣州市,江西省,360725,955
2000,20405745,安远县,赣州市,江西省,360726,1100
2000,20405746,龙南县,赣州市,江西省,360727,773
2000,20405747,定南县,赣州市,江西省,360728,572
2000,20405748,全南县,赣州市,江西省,360729,674
2000,20405516,宁都县,赣州市,江西省,360730,2252
2000,20405517,于都县,赣州市,江西省,360731,1128
2000,20405518,兴国县,赣州市,江西省,360732,1036
2000,20405519,会昌县,赣州市,江西省,360733,862
2000,20405520,寻乌县,赣州市,江西省,360734,943
2000,20405521,石城县,赣州市,江西省,360735,711
2000,20405522,瑞金市,赣州市,江西省,360781,899
2000,20405523,南康市,赣州市,江西省,360782,1043
2000,20405528,吉安县,吉安市,江西省,360821,290
2000,20405529,吉水县,吉安市,江西省,360822,332
2000,20405530,峡江县,吉安市,江西省,360823,292
2000,20405531,新干县,吉安市,江西省,360824,148
2000,20405532,永丰县,吉安市,江西省,360825,401
2000,20405533,泰和县,吉安市,江西省,360826,304
2000,20405534,遂川县,吉安市,江西省,360827,250
2000,20405535,万安县,吉安市,江西省,360828,234
2000,20405536,安福县,吉安市,江西省,360829,274
2000,20405537,永新县,吉安市,江西省,360830,382
2000,20405538,井冈山市,吉安市,江西省,360881,376
2000,20405542,奉新县,宜春市,江西省,360921,305
2000,20405543,万载县,宜春市,江西省,360922,477
2000,20405544,上高县,宜春市,江西省,360923,1174
2000,20405545,宜丰县,宜春市,江西省,360924,876
2000,20405546,靖安县,宜春市,江西省,360925,585.6
2000,20405547,铜鼓县,宜春市,江西省,360926,648
2000,20405548,丰城市,宜春市,江西省,360981,1285
2000,20405549,樟树市,宜春市,江西省,360982,596
2000,20405550,高安市,宜春市,江西省,360983,1196
2000,20405554,南城县,抚州市,江西省,361021,504
2000,20405555,黎川县,抚州市,江西省,361022,375
2000,20405556,南丰县,抚州市,江西省,361023,318
2000,20405557,崇仁县,抚州市,江西省,361024,831
2000,20405558,乐安县,抚州市,江西省,361025,1593
2000,20405559,宜黄县,抚州市,江西省,361026,930
2000,20405560,金溪县,抚州市,江西省,361027,602
2000,20405561,资溪县,抚州市,江西省,361028,193
2000,20405562,东乡县,抚州市,江西省,361029,375
2000,20405563,广昌县,抚州市,江西省,361030,341
2000,20405577,德兴市,上饶市,江西省,361181,1203
2000,20405567,上饶县,上饶市,江西省,361121,458
2000,20405568,广丰县,上饶市,江西省,361122,147
2000,20405569,玉山县,上饶市,江西省,361123,472.7
2000,20405570,铅山县,上饶市,江西省,361124,207.9
2000,20405571,横峰县,上饶市,江西省,361125,173
2000,20405572,弋阳县,上饶市,江西省,361126,523
2000,20405573,余干县,上饶市,江西省,361127,350
2000,20405574,波阳县,上饶市,江西省,361128,793
2000,20405575,万年县,上饶市,江西省,361129,76
2000,20405576,婺源县,上饶市,江西省,361130,517
2000,20404712,井陉县,石家庄市,河北省,130121,840
2000,20404713,正定县,石家庄市,河北省,130123,541
2000,20404714,栾城县,石家庄市,河北省,130124,398
2000,20404715,行唐县,石家庄市,河北省,130125,488
2000,20404716,灵寿县,石家庄市,河北省,130126,306
2000,20404735,高邑县,石家庄市,河北省,130127,174
2000,20404507,深泽县,石家庄市,河北省,130128,182
2000,20404508,赞皇县,石家庄市,河北省,130129,526
2000,20404509,无极县,石家庄市,河北省,130130,473
2000,20404510,平山县,石家庄市,河北省,130131,1260
2000,20404611,元氏县,石家庄市,河北省,130132,175
2000,20404612,赵县,石家庄市,河北省,130133,729
2000,20404613,辛集市,石家庄市,河北省,130181,672
2000,20404614,藁城市,石家庄市,河北省,130182,960
2000,20404615,晋州市,石家庄市,河北省,130183,440
2000,20404616,新乐市,石家庄市,河北省,130184,451
2000,20404617,鹿泉市,石家庄市,河北省,130185,370
2000,20404625,丰润县,唐山市,河北省,130221,535
2000,20404626,滦县,唐山市,河北省,130223,461
2000,20404627,滦南县,唐山市,河北省,130224,751
2000,20404628,乐亭县,唐山市,河北省,130225,1561
2000,20404629,迁西县,唐山市,河北省,130227,730
2000,20404630,玉田县,唐山市,河北省,130229,755
2000,20404505,唐海县,唐山市,河北省,130230,521
2000,20404631,遵化市,唐山市,河北省,130281,1052
2000,20404624,丰南市,唐山市,河北省,130282,823
2000,20404632,迁安市,唐山市,河北省,130283,895
2000,20404513,青龙满族自治县,秦皇岛市,河北省,130321,740
2000,20404514,昌黎县,秦皇岛市,河北省,130322,496
2000,20404515,抚宁县,秦皇岛市,河北省,130323,678
2000,20404516,卢龙县,秦皇岛市,河北省,130324,443
2000,20404523,邯郸县,邯郸市,河北省,130421,87
2000,20404524,临漳县,邯郸市,河北省,130423,460
2000,20404525,成安县,邯郸市,河北省,130424,195
2000,20404526,大名县,邯郸市,河北省,130425,430
2000,20404527,涉县,邯郸市,河北省,130426,786
2000,20404528,磁县,邯郸市,河北省,130427,510
2000,20404529,肥乡县,邯郸市,河北省,130428,328
2000,20404530,永年县,邯郸市,河北省,130429,583
2000,20404531,邱县,邯郸市,河北省,130430,374
2000,20404532,鸡泽县,邯郸市,河北省,130431,315
2000,20404533,广平县,邯郸市,河北省,130432,195
2000,20404534,馆陶县,邯郸市,河北省,130433,314
2000,20404535,魏县,邯郸市,河北省,130434,612
2000,20404536,曲周县,邯郸市,河北省,130435,374
2000,20404537,武安市,邯郸市,河北省,130481,961
2000,20404542,邢台县,邢台市,河北省,130521,1404
2000,20404543,临城县,邢台市,河北省,130522,526
2000,20404544,内丘县,邢台市,河北省,130523,170
2000,20404545,柏乡县,邢台市,河北省,130524,208
2000,20404546,隆尧县,邢台市,河北省,130525,490
2000,20404547,任县,邢台市,河北省,130526,305
2000,20404548,南和县,邢台市,河北省,130527,326
2000,20404549,宁晋县,邢台市,河北省,130528,1797
2000,20404550,巨鹿县,邢台市,河北省,130529,303
2000,20404551,新河县,邢台市,河北省,130530,227
2000,20404552,广宗县,邢台市,河北省,130531,164
2000,20404553,平乡县,邢台市,河北省,130532,317
2000,20404554,威县,邢台市,河北省,130533,507
2000,20404555,清河县,邢台市,河北省,130534,625
2000,20404556,临西县,邢台市,河北省,130535,292
2000,20404557,南宫市,邢台市,河北省,130581,370
2000,20404558,沙河市,邢台市,河北省,130582,107
2000,20404564,满城县,保定市,河北省,130621,271
2000,20404565,清苑县,保定市,河北省,130622,964
2000,20404566,涞水县,保定市,河北省,130623,1219
2000,20404567,阜平县,保定市,河北省,130624,1679
2000,20404568,徐水县,保定市,河北省,130625,1185
2000,20404569,定兴县,保定市,河北省,130626,758
2000,20404570,唐县,保定市,河北省,130627,443
2000,20404571,高阳县,保定市,河北省,130628,380
2000,20404572,容城县,保定市,河北省,130629,337
2000,20404573,涞源县,保定市,河北省,130630,758
2000,20404574,望都县,保定市,河北省,130631,397
2000,20404575,安新县,保定市,河北省,130632,487
2000,20404576,易县,保定市,河北省,130633,1150
2000,20404577,曲阳县,保定市,河北省,130634,667
2000,20404578,蠡县,保定市,河北省,130635,175
2000,20404579,顺平县,保定市,河北省,130636,770
2000,20404580,博野县,保定市,河北省,130637,207
2000,20404581,雄县,保定市,河北省,130638,533
2000,20404582,涿州市,保定市,河北省,130681,1021
2000,20404583,定州市,保定市,河北省,130682,1552
2000,20404584,安国市,保定市,河北省,130683,484
2000,20404585,高碑店市,保定市,河北省,130684,662
2000,20404592,宣化县,张家口市,河北省,130721,339
2000,20404593,张北县,张家口市,河北省,130722,606
2000,20404594,康保县,张家口市,河北省,130723,461
2000,20404595,沽源县,张家口市,河北省,130724,451
2000,20404596,尚义县,张家口市,河北省,130725,252
2000,20404597,蔚县,张家口市,河北省,130726,1262
2000,20404598,阳原县,张家口市,河北省,130727,398
2000,20404599,怀安县,张家口市,河北省,130728,310
2000,20404600,万全县,张家口市,河北省,130729,549
2000,20404601,怀来县,张家口市,河北省,130730,303
2000,20404602,涿鹿县,张家口市,河北省,130731,860
2000,20404603,赤城县,张家口市,河北省,130732,571
2000,20404604,崇礼县,张家口市,河北省,130733,285
2000,20404451,承德县,承德市,河北省,130821,1490
2000,20404452,兴隆县,承德市,河北省,130822,1289
2000,20404453,平泉县,承德市,河北省,130823,1160
2000,20404454,滦平县,承德市,河北省,130824,493
2000,20404455,隆化县,承德市,河北省,130825,428
2000,20404456,丰宁满族自治县,承德市,河北省,130826,1195
2000,20404457,宽城满族自治县,承德市,河北省,130827,338
