"Sgnyea","Prvcnm_id","Prvcnm","Ftec0101","Ftec0102","Ftec0103"
"2020","430000","湖南省","7068446.1738","4782423.2295","2286022.9443"
"2020","440000","广东省","102402445.5963","62825717.3294","39576728.2669"
"2020","450000","广西壮族自治区","7041405.0180","3917505.3593","3123899.6587"
"2020","460000","海南省","1358683.0504","402400.3051","956282.7453"
"2020","500000","重庆市","9418110.4436","6052582.9658","3365527.4778"
"2020","510000","四川省","11689817.1291","6723694.0156","4966123.1135"
"2020","520000","贵州省","791068.8523","622673.8605","168394.9918"
"2020","530000","云南省","3912838.2847","2213683.9428","1699154.3419"
"2020","540000","西藏自治区","31053.2414","18809.3826","12243.8588"
"2020","610000","陕西省","5459581.0792","2788957.2073","2670623.8719"
"2020","620000","甘肃省","552972.8567","123768.2172","429204.6395"
"2020","630000","青海省","33279.9965","17792.8884","15487.1081"
"2020","640000","宁夏回族自治区","178244.6307","125148.2195","53096.4112"
"2020","650000","新疆维吾尔自治区","2137381.1215","1583039.9754","554341.1461"
"2021","110000","北京市","47100000.0000","9471000.0000","37629000.0000"
"2021","120000","天津市","13257000.0000","5997000.0000","7260000.0000"
"2021","130000","河北省","8385000.0000","4690000.0000","3695000.0000"
"2021","140000","山西省","3453000.0000","2114000.0000","1339000.0000"
"2021","150000","内蒙古自治区","1914000.0000","740000.0000","1174000.0000"
"2021","210000","辽宁省","11946000.0000","5125000.0000","6821000.0000"
"2021","220000","吉林省","2325000.0000","547000.0000","1778000.0000"
"2021","230000","黑龙江省","3086000.0000","693000.0000","2393000.0000"
"2021","310000","上海市","62852000.0000","24323000.0000","38529000.0000"
"2021","320000","江苏省","80647000.0000","50346000.0000","30301000.0000"
"2021","330000","浙江省","64093000.0000","46610000.0000","17483000.0000"
"2021","340000","安徽省","10700000.0000","6337000.0000","4363000.0000"
"2021","350000","福建省","28525000.0000","16734000.0000","11791000.0000"
"2021","360000","江西省","7701000.0000","5677000.0000","2024000.0000"
"2021","370000","山东省","45387000.0000","27184000.0000","18203000.0000"
"2021","410000","河南省","12701000.0000","7778000.0000","4923000.0000"
"2021","420000","湖北省","8308000.0000","5430000.0000","2878000.0000"
"2021","430000","湖南省","9240000.0000","6520000.0000","2720000.0000"
"2021","440000","广东省","127957000.0000","78186000.0000","49771000.0000"
"2021","450000","广西壮族自治区","9172000.0000","4545000.0000","4627000.0000"
"2021","460000","海南省","2275000.0000","507000.0000","1768000.0000"
"2021","500000","重庆市","12382000.0000","8000000.0000","4382000.0000"
"2021","510000","四川省","14743000.0000","8841000.0000","5902000.0000"
"2021","520000","贵州省","1013000.0000","754000.0000","259000.0000"
"2021","530000","云南省","4868000.0000","2734000.0000","2134000.0000"
"2021","540000","西藏自治区","62000.0000","35000.0000","27000.0000"
"2021","610000","陕西省","7356000.0000","3969000.0000","3387000.0000"
"2021","620000","甘肃省","761000.0000","150000.0000","611000.0000"
"2021","630000","青海省","49000.0000","26000.0000","23000.0000"
"2021","640000","宁夏回族自治区","332000.0000","271000.0000","61000.0000"
"2021","650000","新疆维吾尔自治区","2430000.0000","1970000.0000","460000.0000"
