Sgnyea,Ctnm,Ctnm_id,Cttyp,Prvcnm_id,Prvcnm,Fict03
1992,天津市,120000,直辖市,120000,天津市,23138
1992,北京市,110000,直辖市,110000,北京市,34984
1992,南宁市,450100,地级市,450000,广西壮族自治区,
1992,柳州市,450200,地级市,450000,广西壮族自治区,
1992,桂林市,450300,地级市,450000,广西壮族自治区,
1992,梧州市,450400,地级市,450000,广西壮族自治区,
1992,北海市,450500,地级市,450000,广西壮族自治区,
1992,崇左市,451400,地级市,450000,广西壮族自治区,
1992,来宾市,451300,地级市,450000,广西壮族自治区,
1992,桂林地区,452300,地级市,450000,广西壮族自治区,
1992,梧州地区,452400,地级市,450000,广西壮族自治区,
1992,玉林市,450900,地级市,450000,广西壮族自治区,
1992,百色市,451000,地级市,450000,广西壮族自治区,
1992,河池市,451200,地级市,450000,广西壮族自治区,
1992,钦州市,450700,地级市,450000,广西壮族自治区,
1992,防城港市,450600,地级市,450000,广西壮族自治区,
1992,重庆市,500000,直辖市,500000,重庆市,10247
1992,昆明市,530100,地级市,530000,云南省,2620
1992,济南市,370100,副省级市,370000,山东省,3188
1992,青岛市,370200,副省级市,370000,山东省,22640
1992,淄博市,370300,地级市,370000,山东省,4727
1992,枣庄市,370400,地级市,370000,山东省,915
1992,东营市,370500,地级市,370000,山东省,319
1992,烟台市,370600,地级市,370000,山东省,26647
1992,潍坊市,370700,地级市,370000,山东省,7107
1992,济宁市,370800,地级市,370000,山东省,4944
1992,泰安市,370900,地级市,370000,山东省,1537
1992,威海市,371000,地级市,370000,山东省,6580
1992,日照市,371100,地级市,370000,山东省,586
1992,滨州市,371600,地级市,370000,山东省,670
1992,德州市,371400,地级市,370000,山东省,849
1992,聊城市,371500,地级市,370000,山东省,856
1992,临沂市,371300,地级市,370000,山东省,814
1992,菏泽市,371700,地级市,370000,山东省,1553
1992,广州市,440100,副省级市,440000,广东省,72880
1992,深圳市,440300,副省级市,440000,广东省,71539
1992,珠海市,440400,地级市,440000,广东省,32704
1992,汕头市,440500,地级市,440000,广东省,30664
1992,韶关市,440200,地级市,440000,广东省,5545
1992,河源市,441600,地级市,440000,广东省,1601
1992,梅州市,441400,地级市,440000,广东省,4353
1992,惠州市,441300,地级市,440000,广东省,22091
1992,汕尾市,441500,地级市,440000,广东省,4845
1992,东莞市,441900,地级市,440000,广东省,33219
1992,中山市,442000,地级市,440000,广东省,20088
1992,江门市,440700,地级市,440000,广东省,18076
1992,佛山市,440600,地级市,440000,广东省,29236
1992,阳江市,441700,地级市,440000,广东省,3550
1992,湛江市,440800,地级市,440000,广东省,6642
1992,茂名市,440900,地级市,440000,广东省,4029
1992,肇庆市,441200,地级市,440000,广东省,16471
1992,清远市,441800,地级市,440000,广东省,5700
1992,潮州市,445100,地级市,440000,广东省,3880
1992,揭阳市,445200,地级市,440000,广东省,13757
1992,上海市,310000,直辖市,310000,上海市,78996
1992,杭州市,330100,副省级市,330000,浙江省,9678
1992,宁波市,330200,副省级市,330000,浙江省,11497
1992,嘉兴市,330400,地级市,330000,浙江省,1620
1992,湖州市,330500,地级市,330000,浙江省,1634
1992,绍兴市,330600,地级市,330000,浙江省,1680
1992,舟山市,330900,地级市,330000,浙江省,162
1992,温州市,330300,地级市,330000,浙江省,2495
1992,金华市,330700,地级市,330000,浙江省,812
1992,衢州市,330800,地级市,330000,浙江省,201
1992,丽水市,331100,地级市,330000,浙江省,108
1992,台州市,331000,地级市,330000,浙江省,500
1992,福州市,350100,地级市,350000,福建省,33309
1992,厦门市,350200,副省级市,350000,福建省,56355
1992,莆田市,350300,地级市,350000,福建省,10393
1992,三明市,350400,地级市,350000,福建省,1209
1992,泉州市,350500,地级市,350000,福建省,29681
1992,漳州市,350600,地级市,350000,福建省,10596
1992,南平市,350700,地级市,350000,福建省,2352
1992,宁德市,350900,地级市,350000,福建省,1496
1992,龙岩市,350800,地级市,350000,福建省,1169
1992,郑州市,410100,地级市,410000,河南省,2081
1992,开封市,410200,地级市,410000,河南省,48
1992,洛阳市,410300,地级市,410000,河南省,311
1992,平顶山市,410400,地级市,410000,河南省,277
1992,安阳市,410500,地级市,410000,河南省,251
1992,鹤壁市,410600,地级市,410000,河南省,232
1992,新乡市,410700,地级市,410000,河南省,363
1992,焦作市,410800,地级市,410000,河南省,
1992,濮阳市,410900,地级市,410000,河南省,280
1992,许昌市,411000,地级市,410000,河南省,210
1992,漯河市,411100,地级市,410000,河南省,129
1992,三门峡市,411200,地级市,410000,河南省,47
1992,商丘市,411400,地级市,410000,河南省,3233
1992,周口市,411600,地级市,410000,河南省,421
1992,驻马店市,411700,地级市,410000,河南省,1995
1992,南阳市,411300,地级市,410000,河南省,731
1992,信阳市,411500,地级市,410000,河南省,82
1993,天津市,120000,直辖市,120000,天津市,54120
1993,北京市,110000,直辖市,110000,北京市,66693
1993,南宁市,450100,地级市,450000,广西壮族自治区,
1993,柳州市,450200,地级市,450000,广西壮族自治区,
1993,桂林市,450300,地级市,450000,广西壮族自治区,
1993,梧州市,450400,地级市,450000,广西壮族自治区,
1993,北海市,450500,地级市,450000,广西壮族自治区,
1993,防城港市,450600,地级市,450000,广西壮族自治区,
1993,钦州市,450700,地级市,450000,广西壮族自治区,
1993,崇左市,451400,地级市,450000,广西壮族自治区,
1993,来宾市,451300,地级市,450000,广西壮族自治区,
1993,桂林地区,452300,地级市,450000,广西壮族自治区,
1993,梧州地区,452400,地级市,450000,广西壮族自治区,
1993,玉林市,450900,地级市,450000,广西壮族自治区,
1993,百色市,451000,地级市,450000,广西壮族自治区,
1993,河池市,451200,地级市,450000,广西壮族自治区,
1993,重庆市,500000,直辖市,500000,重庆市,25915
1993,昆明市,530100,地级市,530000,云南省,8570
1993,济南市,370100,副省级市,370000,山东省,7880
1993,青岛市,370200,副省级市,370000,山东省,42197
1993,淄博市,370300,地级市,370000,山东省,13624
1993,枣庄市,370400,地级市,370000,山东省,3501
1993,东营市,370500,地级市,370000,山东省,1845
1993,烟台市,370600,地级市,370000,山东省,52318
1993,潍坊市,370700,地级市,370000,山东省,19124
1993,济宁市,370800,地级市,370000,山东省,4916
1993,泰安市,370900,地级市,370000,山东省,6073
1993,威海市,371000,地级市,370000,山东省,18377
1993,日照市,371100,地级市,370000,山东省,2177
1993,莱芜市,371200,地级市,370000,山东省,1286
1993,滨州市,371600,地级市,370000,山东省,1942
1993,德州市,371400,地级市,370000,山东省,2050
1993,聊城市,371500,地级市,370000,山东省,1461
1993,临沂市,371300,地级市,370000,山东省,4101
1993,菏泽市,371700,地级市,370000,山东省,3515
1993,广州市,440100,副省级市,440000,广东省,146392
1993,深圳市,440300,副省级市,440000,广东省,143217
1993,珠海市,440400,地级市,440000,广东省,56277
1993,汕头市,440500,地级市,440000,广东省,68574
1993,韶关市,440200,地级市,440000,广东省,8698
1993,河源市,441600,地级市,440000,广东省,8820
1993,梅州市,441400,地级市,440000,广东省,11700
1993,惠州市,441300,地级市,440000,广东省,58589
1993,汕尾市,441500,地级市,440000,广东省,7725
1993,东莞市,441900,地级市,440000,广东省,79263
1993,中山市,442000,地级市,440000,广东省,38296
1993,江门市,440700,地级市,440000,广东省,34710
1993,佛山市,440600,地级市,440000,广东省,56592
1993,阳江市,441700,地级市,440000,广东省,7132
1993,湛江市,440800,地级市,440000,广东省,18168
1993,茂名市,440900,地级市,440000,广东省,7583
1993,肇庆市,441200,地级市,440000,广东省,32805
1993,清远市,441800,地级市,440000,广东省,10378
1993,潮州市,445100,地级市,440000,广东省,21720
1993,揭阳市,445200,地级市,440000,广东省,20484
1993,上海市,310000,直辖市,310000,上海市,231762
1993,杭州市,330100,副省级市,330000,浙江省,35713
1993,宁波市,330200,副省级市,330000,浙江省,34455
1993,嘉兴市,330400,地级市,330000,浙江省,5193
1993,湖州市,330500,地级市,330000,浙江省,3161
1993,绍兴市,330600,地级市,330000,浙江省,11132
1993,舟山市,330900,地级市,330000,浙江省,1369
1993,温州市,330300,地级市,330000,浙江省,5744
1993,金华市,330700,地级市,330000,浙江省,1380
1993,衢州市,330800,地级市,330000,浙江省,1948
1993,丽水市,331100,地级市,330000,浙江省,168
1993,台州市,331000,地级市,330000,浙江省,2559
1993,福州市,350100,地级市,350000,福建省,67239
1993,厦门市,350200,副省级市,350000,福建省,103740
1993,莆田市,350300,地级市,350000,福建省,17181
1993,三明市,350400,地级市,350000,福建省,2239
1993,泉州市,350500,地级市,350000,福建省,58800
1993,漳州市,350600,地级市,350000,福建省,25276
1993,南平市,350700,地级市,350000,福建省,7006
1993,宁德市,350900,地级市,350000,福建省,3750
1993,龙岩市,350800,地级市,350000,福建省,5368
1993,郑州市,410100,地级市,410000,河南省,9068
1993,开封市,410200,地级市,410000,河南省,1194
1993,洛阳市,410300,地级市,410000,河南省,6150
1993,平顶山市,410400,地级市,410000,河南省,1432
1993,安阳市,410500,地级市,410000,河南省,644
1993,鹤壁市,410600,地级市,410000,河南省,523
1993,新乡市,410700,地级市,410000,河南省,2592
1993,焦作市,410800,地级市,410000,河南省,3225
1993,濮阳市,410900,地级市,410000,河南省,895
1993,许昌市,411000,地级市,410000,河南省,1282
1993,漯河市,411100,地级市,410000,河南省,985
1993,三门峡市,411200,地级市,410000,河南省,521
1993,南阳市,411300,地级市,410000,河南省,1664
1993,商丘市,411400,地级市,410000,河南省,1650
1993,周口市,411600,地级市,410000,河南省,1379
1993,驻马店市,411700,地级市,410000,河南省,291
1993,信阳市,411500,地级市,410000,河南省,702
1994,呼和浩特市,150100,地级市,150000,内蒙古自治区,242
1994,包头市,150200,地级市,150000,内蒙古自治区,5354
1994,赤峰市,150400,地级市,150000,内蒙古自治区,416
1994,天津市,120000,直辖市,120000,天津市,101499
1994,北京市,110000,直辖市,110000,北京市,144460
1994,哈尔滨市,230100,副省级市,230000,黑龙江省,11000
1994,齐齐哈尔市,230200,地级市,230000,黑龙江省,422
1994,鸡西市,230300,地级市,230000,黑龙江省,2375
1994,鹤岗市,230400,地级市,230000,黑龙江省,
1994,双鸭山市,230500,地级市,230000,黑龙江省,114
1994,大庆市,230600,地级市,230000,黑龙江省,1300
1994,伊春市,230700,地级市,230000,黑龙江省,
1994,佳木斯市,230800,地级市,230000,黑龙江省,777
1994,七台河市,230900,地级市,230000,黑龙江省,141
1994,牡丹江市,231000,地级市,230000,黑龙江省,1534
1994,黑河市,231100,地级市,230000,黑龙江省,1121
1994,南宁市,450100,地级市,450000,广西壮族自治区,10232
1994,柳州市,450200,地级市,450000,广西壮族自治区,3104
1994,桂林市,450300,地级市,450000,广西壮族自治区,10028
1994,梧州市,450400,地级市,450000,广西壮族自治区,3303
1994,北海市,450500,地级市,450000,广西壮族自治区,30125
1994,防城港市,450600,地级市,450000,广西壮族自治区,5080
1994,钦州市,450700,地级市,450000,广西壮族自治区,1486
1994,崇左市,451400,地级市,450000,广西壮族自治区,4492
1994,来宾市,451300,地级市,450000,广西壮族自治区,1067
1994,桂林地区,452300,地级市,450000,广西壮族自治区,829
1994,梧州地区,452400,地级市,450000,广西壮族自治区,1873
1994,玉林市,450900,地级市,450000,广西壮族自治区,8895
1994,百色市,451000,地级市,450000,广西壮族自治区,411
1994,河池市,451200,地级市,450000,广西壮族自治区,380
1994,海口市,460100,地级市,460000,海南省,48704
1994,三亚市,460200,地级市,460000,海南省,12542
1994,重庆市,500000,直辖市,500000,重庆市,44953
1994,成都市,510100,副省级市,510000,四川省,7366
1994,自贡市,510300,地级市,510000,四川省,
1994,泸州市,510500,地级市,510000,四川省,225
1994,德阳市,510600,地级市,510000,四川省,4245
1994,绵阳市,510700,地级市,510000,四川省,1190
1994,广元市,510800,地级市,510000,四川省,
1994,遂宁市,510900,地级市,510000,四川省,58
1994,内江市,511000,地级市,510000,四川省,5
1994,乐山市,511100,地级市,510000,四川省,
1994,万州区,500101,地级市,500000,重庆市,25
1994,南充市,511300,地级市,510000,四川省,854
1994,贵阳市,520100,地级市,520000,贵州省,3064
1994,遵义市,520300,地级市,520000,贵州省,108
1994,昆明市,530100,地级市,530000,云南省,6343
1994,南京市,320100,副省级市,320000,江苏省,36528
1994,无锡市,320200,地级市,320000,江苏省,70305
1994,徐州市,320300,地级市,320000,江苏省,5661
1994,常州市,320400,地级市,320000,江苏省,23161
1994,苏州市,320500,地级市,320000,江苏省,217661
1994,南通市,320600,地级市,320000,江苏省,22878
1994,连云港市,320700,地级市,320000,江苏省,5805
1994,淮安市,320800,地级市,320000,江苏省,2112
1994,盐城市,320900,地级市,320000,江苏省,4159
1994,扬州市,321000,地级市,320000,江苏省,12172
1994,镇江市,321100,地级市,320000,江苏省,15248
1994,济南市,370100,副省级市,370000,山东省,15505
1994,青岛市,370200,副省级市,370000,山东省,63708
1994,淄博市,370300,地级市,370000,山东省,17636
1994,枣庄市,370400,地级市,370000,山东省,2355
1994,东营市,370500,地级市,370000,山东省,2500
1994,烟台市,370600,地级市,370000,山东省,60318
1994,潍坊市,370700,地级市,370000,山东省,41958
1994,济宁市,370800,地级市,370000,山东省,7096
1994,泰安市,370900,地级市,370000,山东省,6485
1994,威海市,371000,地级市,370000,山东省,16519
1994,日照市,371100,地级市,370000,山东省,2058
1994,莱芜市,371200,地级市,370000,山东省,1679
1994,滨州市,371600,地级市,370000,山东省,2841
1994,德州市,371400,地级市,370000,山东省,3081
1994,聊城市,371500,地级市,370000,山东省,2310
1994,临沂市,371300,地级市,370000,山东省,6300
1994,菏泽市,371700,地级市,370000,山东省,4227
1994,武汉市,420100,副省级市,420000,湖北省,44496
1994,黄石市,420200,地级市,420000,湖北省,1002
1994,十堰市,420300,地级市,420000,湖北省,2768
1994,宜昌市,420500,地级市,420000,湖北省,8122
1994,鄂州市,420700,地级市,420000,湖北省,3896
1994,荆门市,420800,地级市,420000,湖北省,565
1994,孝感市,420900,地级市,420000,湖北省,3022
1994,襄阳市,420600,地级市,420000,湖北省,700
1994,广州市,440100,副省级市,440000,广东省,204816
1994,深圳市,440300,副省级市,440000,广东省,172959
1994,珠海市,440400,地级市,440000,广东省,76289
1994,汕头市,440500,地级市,440000,广东省,69342
1994,韶关市,440200,地级市,440000,广东省,11107
1994,河源市,441600,地级市,440000,广东省,7601
1994,梅州市,441400,地级市,440000,广东省,13221
1994,惠州市,441300,地级市,440000,广东省,68605
1994,汕尾市,441500,地级市,440000,广东省,14648
1994,东莞市,441900,地级市,440000,广东省,78817
1994,中山市,442000,地级市,440000,广东省,42042
1994,江门市,440700,地级市,440000,广东省,54145
1994,佛山市,440600,地级市,440000,广东省,94533
1994,阳江市,441700,地级市,440000,广东省,8105
1994,湛江市,440800,地级市,440000,广东省,19755
1994,茂名市,440900,地级市,440000,广东省,22677
1994,肇庆市,441200,地级市,440000,广东省,43522
1994,清远市,441800,地级市,440000,广东省,11234
1994,潮州市,445100,地级市,440000,广东省,24255
1994,揭阳市,445200,地级市,440000,广东省,27024
1994,石家庄市,130100,地级市,130000,河北省,8522
1994,唐山市,130200,地级市,130000,河北省,9626
1994,秦皇岛市,130300,地级市,130000,河北省,7600
1994,邯郸市,130400,地级市,130000,河北省,3809
1994,邢台市,130500,地级市,130000,河北省,2243
1994,保定市,130600,地级市,130000,河北省,3646
1994,张家口市,130700,地级市,130000,河北省,1521
1994,承德市,130800,地级市,130000,河北省,1202
1994,沧州市,130900,地级市,130000,河北省,2986
1994,廊坊市,131000,地级市,130000,河北省,6469
1994,衡水市,131100,地级市,130000,河北省,189
1994,长春市,220100,副省级市,220000,吉林省,8203
1994,吉林市,220200,地级市,220000,吉林省,1707
1994,四平市,220300,地级市,220000,吉林省,1435
1994,辽源市,220400,地级市,220000,吉林省,80
1994,通化市,220500,地级市,220000,吉林省,825
1994,白山市,220600,地级市,220000,吉林省,742
1994,白城市,220800,地级市,220000,吉林省,563
1994,松原市,220700,地级市,220000,吉林省,785
1994,上海市,310000,直辖市,310000,上海市,323131
1994,杭州市,330100,副省级市,330000,浙江省,41098
1994,宁波市,330200,副省级市,330000,浙江省,35812
1994,嘉兴市,330400,地级市,330000,浙江省,4983
1994,湖州市,330500,地级市,330000,浙江省,3800
1994,绍兴市,330600,地级市,330000,浙江省,11166
1994,舟山市,330900,地级市,330000,浙江省,2265
1994,温州市,330300,地级市,330000,浙江省,6118
1994,金华市,330700,地级市,330000,浙江省,3665
1994,衢州市,330800,地级市,330000,浙江省,1289
1994,台州市,331000,地级市,330000,浙江省,3459
1994,丽水市,331100,地级市,330000,浙江省,373
1994,南昌市,360100,地级市,360000,江西省,11439
1994,景德镇市,360200,地级市,360000,江西省,643
1994,萍乡市,360300,地级市,360000,江西省,720
1994,九江市,360400,地级市,360000,江西省,3716
1994,新余市,360500,地级市,360000,江西省,357
1994,鹰潭市,360600,地级市,360000,江西省,844
1994,郑州市,410100,地级市,410000,河南省,11330
1994,开封市,410200,地级市,410000,河南省,1961
1994,洛阳市,410300,地级市,410000,河南省,7321
1994,平顶山市,410400,地级市,410000,河南省,1235
1994,安阳市,410500,地级市,410000,河南省,806
1994,鹤壁市,410600,地级市,410000,河南省,663
1994,新乡市,410700,地级市,410000,河南省,4425
1994,焦作市,410800,地级市,410000,河南省,2389
1994,濮阳市,410900,地级市,410000,河南省,871
1994,许昌市,411000,地级市,410000,河南省,431
1994,漯河市,411100,地级市,410000,河南省,3011
1994,三门峡市,411200,地级市,410000,河南省,660
1994,南阳市,411300,地级市,410000,河南省,2144
1994,商丘市,411400,地级市,410000,河南省,2144
1994,周口市,411600,地级市,410000,河南省,428
1994,驻马店市,411700,地级市,410000,河南省,2003
1994,信阳市,411500,地级市,410000,河南省,666
1994,长沙市,430100,地级市,430000,湖南省,10550
1994,株洲市,430200,地级市,430000,湖南省,2986
1994,湘潭市,430300,地级市,430000,湖南省,402
1994,衡阳市,430400,地级市,430000,湖南省,5276
1994,邵阳市,430500,地级市,430000,湖南省,456
1994,岳阳市,430600,地级市,430000,湖南省,3038
1994,益阳市,430900,地级市,430000,湖南省,890
1994,常德市,430700,地级市,430000,湖南省,1300
1994,郴州市,431000,地级市,430000,湖南省,1478
1994,张家界市,430800,地级市,430000,湖南省,1346
1994,沈阳市,210100,副省级市,210000,辽宁省,40662
1994,大连市,210200,副省级市,210000,辽宁省,81481
1994,鞍山市,210300,地级市,210000,辽宁省,3202
1994,抚顺市,210400,地级市,210000,辽宁省,2011
1994,本溪市,210500,地级市,210000,辽宁省,2495
1994,丹东市,210600,地级市,210000,辽宁省,2088
1994,锦州市,210700,地级市,210000,辽宁省,1613
1994,营口市,210800,地级市,210000,辽宁省,3510
1994,阜新市,210900,地级市,210000,辽宁省,119
1994,辽阳市,211000,地级市,210000,辽宁省,1744
1994,盘锦市,211100,地级市,210000,辽宁省,4147
1994,铁岭市,211200,地级市,210000,辽宁省,401
1994,朝阳市,211300,地级市,210000,辽宁省,1578
1994,葫芦岛市,211400,地级市,210000,辽宁省,1369
1994,太原市,140100,地级市,140000,山西省,
1994,大同市,140200,地级市,140000,山西省,
1994,长治市,140400,地级市,140000,山西省,
1994,晋城市,140500,地级市,140000,山西省,
1994,朔州市,140600,地级市,140000,山西省,
1994,合肥市,340100,地级市,340000,安徽省,7560
1994,芜湖市,340200,地级市,340000,安徽省,1359
1994,蚌埠市,340300,地级市,340000,安徽省,2000
1994,淮南市,340400,地级市,340000,安徽省,739
1994,马鞍山市,340500,地级市,340000,安徽省,670
1994,淮北市,340600,地级市,340000,安徽省,351
1994,铜陵市,340700,地级市,340000,安徽省,680
1994,安庆市,340800,地级市,340000,安徽省,1930
1994,黄山市,341000,地级市,340000,安徽省,121
1994,阜阳市,341200,地级市,340000,安徽省,3992
1994,西安市,610100,副省级市,610000,陕西省,15869
1994,铜川市,610200,地级市,610000,陕西省,180
1994,宝鸡市,610300,地级市,610000,陕西省,364
1994,咸阳市,610400,地级市,610000,陕西省,3755
1994,汉中市,610700,地级市,610000,陕西省,500
1994,渭南市,610500,地级市,610000,陕西省,43
1994,兰州市,620100,地级市,620000,甘肃省,3119
1994,白银市,620400,地级市,620000,甘肃省,
1994,天水市,620500,地级市,620000,甘肃省,654
1994,西宁市,630100,地级市,630000,青海省,76
1994,银川市,640100,地级市,640000,宁夏回族自治区,3674
1994,石嘴山市,640200,地级市,640000,宁夏回族自治区,38
1994,吴忠市,640300,地级市,640000,宁夏回族自治区,8
1994,昌吉回族自治州,652300,地级市,650000,新疆维吾尔自治区,235
1994,塔城地区,654200,地级市,650000,新疆维吾尔自治区,84
1994,阿勒泰地区,654300,地级市,650000,新疆维吾尔自治区,
1994,阿克苏地区,652900,地级市,650000,新疆维吾尔自治区,45
1995,呼和浩特市,150100,地级市,150000,内蒙古自治区,5775
1995,乌海市,150300,地级市,150000,内蒙古自治区,110
1995,天津市,120000,直辖市,120000,天津市,152064
1995,北京市,110000,直辖市,110000,北京市,140277
1995,哈尔滨市,230100,副省级市,230000,黑龙江省,13150
1995,齐齐哈尔市,230200,地级市,230000,黑龙江省,592
1995,鸡西市,230300,地级市,230000,黑龙江省,520
1995,鹤岗市,230400,地级市,230000,黑龙江省,215
1995,双鸭山市,230500,地级市,230000,黑龙江省,370
1995,大庆市,230600,地级市,230000,黑龙江省,1800
1995,伊春市,230700,地级市,230000,黑龙江省,430
1995,佳木斯市,230800,地级市,230000,黑龙江省,1096
1995,七台河市,230900,地级市,230000,黑龙江省,20
1995,牡丹江市,231000,地级市,230000,黑龙江省,1750
1995,黑河市,231100,地级市,230000,黑龙江省,179
1995,南宁市,450100,地级市,450000,广西壮族自治区,8657
1995,柳州市,450200,地级市,450000,广西壮族自治区,3424
1995,桂林市,450300,地级市,450000,广西壮族自治区,8129
1995,梧州市,450400,地级市,450000,广西壮族自治区,4032
1995,北海市,450500,地级市,450000,广西壮族自治区,21977
1995,防城港市,450600,地级市,450000,广西壮族自治区,1808
1995,钦州市,450700,地级市,450000,广西壮族自治区,2948
1995,崇左市,451400,地级市,450000,广西壮族自治区,1527
1995,来宾市,451300,地级市,450000,广西壮族自治区,35
1995,桂林地区,452300,地级市,450000,广西壮族自治区,1013
1995,梧州地区,452400,地级市,450000,广西壮族自治区,2303
1995,玉林市,450900,地级市,450000,广西壮族自治区,1484
1995,百色市,451000,地级市,450000,广西壮族自治区,418
1995,河池市,451200,地级市,450000,广西壮族自治区,
1995,海口市,460100,地级市,460000,海南省,43348
1995,三亚市,460200,地级市,460000,海南省,15652
1995,重庆市,500000,直辖市,500000,重庆市,37926
1995,成都市,510100,副省级市,510000,四川省,12075
1995,自贡市,510300,地级市,510000,四川省,3392
1995,泸州市,510500,地级市,510000,四川省,154
1995,德阳市,510600,地级市,510000,四川省,835
1995,绵阳市,510700,地级市,510000,四川省,1563
1995,内江市,511000,地级市,510000,四川省,302
1995,乐山市,511100,地级市,510000,四川省,1665
1995,万州区,500101,地级市,500000,重庆市,50
1995,南充市,511300,地级市,510000,四川省,2200
1995,贵阳市,520100,地级市,520000,贵州省,2434
1995,遵义市,520300,地级市,520000,贵州省,151
1995,昆明市,530100,地级市,530000,云南省,16499
1995,南京市,320100,副省级市,320000,江苏省,40276
1995,无锡市,320200,地级市,320000,江苏省,85737
1995,徐州市,320300,地级市,320000,江苏省,10432
1995,常州市,320400,地级市,320000,江苏省,26170
1995,苏州市,320500,地级市,320000,江苏省,232747
1995,南通市,320600,地级市,320000,江苏省,30763
1995,连云港市,320700,地级市,320000,江苏省,6988
1995,淮安市,320800,地级市,320000,江苏省,3870
1995,盐城市,320900,地级市,320000,江苏省,6047
1995,扬州市,321000,地级市,320000,江苏省,15867
1995,镇江市,321100,地级市,320000,江苏省,16484
1995,济南市,370100,副省级市,370000,山东省,17025
1995,青岛市,370200,副省级市,370000,山东省,62263
1995,淄博市,370300,地级市,370000,山东省,18506
1995,枣庄市,370400,地级市,370000,山东省,3445
1995,东营市,370500,地级市,370000,山东省,988
1995,烟台市,370600,地级市,370000,山东省,56310
1995,潍坊市,370700,地级市,370000,山东省,47996
1995,济宁市,370800,地级市,370000,山东省,12200
1995,泰安市,370900,地级市,370000,山东省,5033
1995,威海市,371000,地级市,370000,山东省,18736
1995,日照市,371100,地级市,370000,山东省,3951
1995,莱芜市,371200,地级市,370000,山东省,1330
1995,临沂市,371300,地级市,370000,山东省,6533
1995,德州市,371400,地级市,370000,山东省,3945
1995,滨州市,371600,地级市,370000,山东省,3955
1995,聊城市,371500,地级市,370000,山东省,2357
1995,菏泽市,371700,地级市,370000,山东省,4342
1995,武汉市,420100,副省级市,420000,湖北省,46648
1995,黄石市,420200,地级市,420000,湖北省,1251
1995,十堰市,420300,地级市,420000,湖北省,2694
1995,宜昌市,420500,地级市,420000,湖北省,6149
1995,鄂州市,420700,地级市,420000,湖北省,2233
1995,荆门市,420800,地级市,420000,湖北省,149
1995,孝感市,420900,地级市,420000,湖北省,627
1995,荆州市,421000,地级市,420000,湖北省,3824
1995,襄阳市,420600,地级市,420000,湖北省,1116
1995,广州市,440100,副省级市,440000,广东省,225298
1995,深圳市,440300,副省级市,440000,广东省,173545
1995,珠海市,440400,地级市,440000,广东省,68055
1995,汕头市,440500,地级市,440000,广东省,89579
1995,韶关市,440200,地级市,440000,广东省,13151
1995,河源市,441600,地级市,440000,广东省,10173
1995,梅州市,441400,地级市,440000,广东省,8064
1995,惠州市,441300,地级市,440000,广东省,79828
1995,汕尾市,441500,地级市,440000,广东省,8318
1995,东莞市,441900,地级市,440000,广东省,68438
1995,中山市,442000,地级市,440000,广东省,45036
1995,江门市,440700,地级市,440000,广东省,63697
1995,佛山市,440600,地级市,440000,广东省,108080
1995,阳江市,441700,地级市,440000,广东省,5260
1995,湛江市,440800,地级市,440000,广东省,18541
1995,茂名市,440900,地级市,440000,广东省,31494
1995,肇庆市,441200,地级市,440000,广东省,35589
1995,清远市,441800,地级市,440000,广东省,11674
1995,潮州市,445100,地级市,440000,广东省,16475
1995,揭阳市,445200,地级市,440000,广东省,32416
1995,云浮市,445300,地级市,440000,广东省,19525
1995,石家庄市,130100,地级市,130000,河北省,13688
1995,唐山市,130200,地级市,130000,河北省,7822
1995,秦皇岛市,130300,地级市,130000,河北省,9724
1995,邯郸市,130400,地级市,130000,河北省,6059
1995,邢台市,130500,地级市,130000,河北省,1267
1995,保定市,130600,地级市,130000,河北省,13798
1995,张家口市,130700,地级市,130000,河北省,2065
1995,承德市,130800,地级市,130000,河北省,1715
1995,沧州市,130900,地级市,130000,河北省,2495
1995,廊坊市,131000,地级市,130000,河北省,7859
1995,长春市,220100,副省级市,220000,吉林省,18161
1995,吉林市,220200,地级市,220000,吉林省,1889
1995,四平市,220300,地级市,220000,吉林省,3316
1995,辽源市,220400,地级市,220000,吉林省,72
1995,通化市,220500,地级市,220000,吉林省,701
1995,白山市,220600,地级市,220000,吉林省,1853
1995,白城市,220800,地级市,220000,吉林省,542
1995,松原市,220700,地级市,220000,吉林省,1054
1995,上海市,310000,直辖市,310000,上海市,324996
1995,杭州市,330100,副省级市,330000,浙江省,42659
1995,宁波市,330200,副省级市,330000,浙江省,39909
1995,嘉兴市,330400,地级市,330000,浙江省,8019
1995,湖州市,330500,地级市,330000,浙江省,3998
1995,绍兴市,330600,地级市,330000,浙江省,12972
1995,舟山市,330900,地级市,330000,浙江省,2319
1995,温州市,330300,地级市,330000,浙江省,7351
1995,金华市,330700,地级市,330000,浙江省,4386
1995,衢州市,330800,地级市,330000,浙江省,1306
1995,台州市,331000,地级市,330000,浙江省,3700
1995,丽水市,331100,地级市,330000,浙江省,294
1995,福州市,350100,地级市,350000,福建省,115082
1995,厦门市,350200,副省级市,350000,福建省,132160
1995,莆田市,350300,地级市,350000,福建省,20263
1995,三明市,350400,地级市,350000,福建省,6701
1995,泉州市,350500,地级市,350000,福建省,76451
1995,漳州市,350600,地级市,350000,福建省,36068
1995,南平市,350700,地级市,350000,福建省,14090
1995,宁德市,350900,地级市,350000,福建省,5203
