Sgnyea,Ctnm,Ctnm_id,Cttyp,Prvcnm_id,Prvcnm,Eect01,Eect02,Eect04
1997,株洲市,430200,地级市,430000,湖南省,365.65,87.63,320
1997,湘潭市,430300,地级市,430000,湖南省,276.18,70.31,551
1997,衡阳市,430400,地级市,430000,湖南省,692.42,131.73,452
1997,邵阳市,430500,地级市,430000,湖南省,711.04,90.95,341
1997,岳阳市,430600,地级市,430000,湖南省,510.35,94.71,340
1997,常德市,430700,地级市,430000,湖南省,593.32,111.09,326
1997,张家界市,430800,地级市,430000,湖南省,153.77,22.91,161
1997,益阳市,430900,地级市,430000,湖南省,446.87,75.8,368
1997,郴州市,431000,地级市,430000,湖南省,444.76,80.41,229
1997,永州市,431100,地级市,430000,湖南省,550.07,75.05,247
1997,怀化市,431200,地级市,430000,湖南省,476.62,87.84,173
1997,广州市,440100,副省级市,440000,广东省,666.49,410.86,897
1997,韶关市,440200,地级市,440000,广东省,299.43,105.03,161
1997,深圳市,440300,副省级市,440000,广东省,109.46,84.8,542
1997,珠海市,440400,地级市,440000,广东省,67.34,46.22,413
1997,汕头市,440500,地级市,440000,广东省,413.09,138.05,2001
1997,佛山市,440600,地级市,440000,广东省,320.96,146.15,842
1997,江门市,440700,地级市,440000,广东省,377.07,138.19,395
1997,湛江市,440800,地级市,440000,广东省,627.32,148.91,503
1997,茂名市,440900,地级市,440000,广东省,590.19,114.13,515
1997,肇庆市,441200,地级市,440000,广东省,368.34,91.96,248
1997,惠州市,441300,地级市,440000,广东省,266.53,89.8,239
1997,梅州市,441400,地级市,440000,广东省,469.44,91.08,296
1997,汕尾市,441500,地级市,440000,广东省,255.69,61.71,485
1997,河源市,441600,地级市,440000,广东省,305.62,61.49,193
1997,阳江市,441700,地级市,440000,广东省,244.35,65.01,313
1997,清远市,441800,地级市,440000,广东省,368.58,71.63,192
1997,东莞市,441900,地级市,440000,广东省,147.12,36.97,597
1997,中山市,442000,地级市,440000,广东省,128.36,37.95,713
1997,潮州市,445100,地级市,440000,广东省,236.24,60.02,767
1997,揭阳市,445200,地级市,440000,广东省,508.46,97.34,970
1997,云浮市,445300,地级市,440000,广东省,243.65,76.21,313
1997,南宁市,450100,地级市,450000,广西壮族自治区,281.2,110.4,280
1997,柳州市,450200,地级市,450000,广西壮族自治区,175.3,88.5,332
1997,桂林市,450300,地级市,450000,广西壮族自治区,341.8,43.2,320
1997,梧州市,450400,地级市,450000,广西壮族自治区,275.8,54,219
1997,北海市,450500,地级市,450000,广西壮族自治区,136.5,35.3,409
1997,防城港市,450600,地级市,450000,广西壮族自治区,75.5,17.1,122
1997,钦州市,450700,地级市,450000,广西壮族自治区,308.4,31.5,284
1997,贵港市,450800,地级市,450000,广西壮族自治区,437.3,53.6,413
1997,玉林市,450900,地级市,450000,广西壮族自治区,547.2,63.1,426
1997,海口市,460100,地级市,460000,海南省,51.41,42.28,2178
1997,三亚市,460200,地级市,460000,海南省,44.06,15.53,230
1997,重庆市,500000,直辖市,500000,重庆市,3042.92,594.58,369
1997,成都市,510100,副省级市,510000,四川省,989.2,318.5,798
1997,自贡市,510300,地级市,510000,四川省,313,68.3,716
1997,攀枝花市,510400,地级市,510000,四川省,98.9,52.2,133
1997,泸州市,510500,地级市,510000,四川省,457.4,65.8,373
1997,德阳市,510600,地级市,510000,四川省,372.1,66.9,625
1997,绵阳市,510700,地级市,510000,四川省,512,94.5,253
1997,广元市,510800,地级市,510000,四川省,297.8,49.5,183
1997,遂宁市,510900,地级市,510000,四川省,368.4,48.7,695
1997,内江市,511000,地级市,510000,四川省,902.5,117.5,677
1997,乐山市,511100,地级市,510000,四川省,343.3,77.3,268
1997,南充市,511300,地级市,510000,四川省,708.5,84.3,567
1997,宜宾市,511500,地级市,510000,四川省,498.1,77.7,375
1997,贵阳市,520100,地级市,520000,贵州省,,,388
1997,六盘水市,520200,地级市,520000,贵州省,,,218
1997,遵义市,520300,地级市,520000,贵州省,,,269
1997,昆明市,530100,地级市,530000,云南省,383.82,164.1,247
1997,曲靖市,530300,地级市,530000,云南省,569.81,62.42,175
1997,西安市,610100,副省级市,610000,陕西省,662.0578,267.5156,663
1997,铜川市,610200,地级市,610000,陕西省,81.7121,36.9274,210
1997,宝鸡市,610300,地级市,610000,陕西省,351.6293,77.0709,194
1997,咸阳市,610400,地级市,610000,陕西省,473.054,87.0221,463
1997,渭南市,610500,地级市,610000,陕西省,516.8004,84.1226,393
1997,延安市,610600,地级市,610000,陕西省,191.6437,37.3481,52
1997,汉中市,610700,地级市,610000,陕西省,363.803,63.6519,134
1997,兰州市,620100,地级市,620000,甘肃省,280.4604,150.651,214
1997,嘉峪关市,620200,地级市,620000,甘肃省,13.0914,10.7868,45
1997,金昌市,620300,地级市,620000,甘肃省,42.6359,18.4617,44
1997,白银市,620400,地级市,620000,甘肃省,166.2035,33.6804,79
1997,天水市,620500,地级市,620000,甘肃省,325.3793,41.1644,227
1997,西宁市,630100,地级市,630000,青海省,111.2564,68.0474,322
1997,银川市,640100,地级市,640000,宁夏回族自治区,,,265
1997,石嘴山市,640200,地级市,640000,宁夏回族自治区,,,152
1997,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,151.9415,124.123,127
1997,克拉玛依市,650200,地级市,650000,新疆维吾尔自治区,25.356,22.2196,27
1997,安顺市,520400,地级市,520000,贵州省,,,
1997,毕节市,520500,地级市,520000,贵州省,,,
1997,铜仁市,520600,地级市,520000,贵州省,,,
1997,黔西南布依族苗族自治州,522300,地级市,520000,贵州省,,,
1997,黔东南苗族侗族自治州,522600,地级市,520000,贵州省,,,
1997,黔南布依族苗族自治州,522700,地级市,520000,贵州省,,,
1997,海东市,630200,地级市,630000,青海省,203.0844,19.7244,
1997,海北藏族自治州,632200,地级市,630000,青海省,25.4127,6.0771,
1997,黄南藏族自治州,632300,地级市,630000,青海省,19.0585,3.2831,
1997,海南藏族自治州,632500,地级市,630000,青海省,38.531,8.8932,
1997,果洛藏族自治州,632600,地级市,630000,青海省,12.6153,2.1248,
1997,玉树藏族自治州,632700,地级市,630000,青海省,24.9305,3.3094,
1997,海西蒙古族藏族自治州,632800,地级市,630000,青海省,31.5924,20.3277,
1997,东川区,530113,地级市,530000,云南省,29.29,6.77,
1997,玉溪市,530400,地级市,530000,云南省,194.63,29.74,
1997,保山市,530500,地级市,530000,云南省,228.32,21.13,
1997,昭通市,530600,地级市,530000,云南省,467.06,32.1,
1997,丽江市,530700,地级市,530000,云南省,107.83,12.12,
1997,普洱市,530800,地级市,530000,云南省,226.98,25.98,
1997,临沧市,530900,地级市,530000,云南省,210.12,16.95,
1997,楚雄彝族自治州,532300,地级市,530000,云南省,245.66,30.72,
1997,红河哈尼族彝族自治州,532500,地级市,530000,云南省,385.73,63.99,
1997,文山壮族苗族自治州,532600,地级市,530000,云南省,312.98,23.29,
1997,西双版纳傣族自治州,532800,地级市,530000,云南省,83.84,15.61,
1997,大理白族自治州,532900,地级市,530000,云南省,320.91,35.86,
1997,德宏傣族景颇族自治州,533100,地级市,530000,云南省,98.8,15.21,
1997,怒江傈僳族自治州,533300,地级市,530000,云南省,45.81,6.29,
1997,迪庆藏族自治州,533400,地级市,530000,云南省,32.99,4.03,
1997,吐鲁番地区,652100,地级市,650000,新疆维吾尔自治区,54.8224,13.0674,
1997,哈密地区,652200,地级市,650000,新疆维吾尔自治区,46.602,22.821,
1997,阿克苏地区,652900,地级市,650000,新疆维吾尔自治区,194.0208,49.2459,
1997,喀什地区,653100,地级市,650000,新疆维吾尔自治区,320.8974,64.4473,
1997,和田地区,653200,地级市,650000,新疆维吾尔自治区,155.3708,20.7468,
1997,塔城地区,654200,地级市,650000,新疆维吾尔自治区,89.6036,38.1059,
1997,阿勒泰地区,654300,地级市,650000,新疆维吾尔自治区,57.4628,22.9208,
1997,周口市,411600,地级市,410000,河南省,997,94,
1997,驻马店市,411700,地级市,410000,河南省,789,85,
1997,上饶市,361100,地级市,360000,江西省,641.8251,92.8783,
1997,赣州市,360700,地级市,360000,江西省,782.8068,122.7293,
1997,吉安市,360800,地级市,360000,江西省,457.2874,74.2038,
1997,宜春市,360900,地级市,360000,江西省,509.011,97.5523,
1997,抚州市,361000,地级市,360000,江西省,366.4503,69.3007,
1997,信阳市,411500,地级市,410000,河南省,760,100,
1997,晋中市,140700,地级市,140000,山西省,,,
1997,运城市,140800,地级市,140000,山西省,469.0335,66.23,
1997,忻州市,140900,地级市,140000,山西省,282.5677,50.33,
1997,临汾市,141000,地级市,140000,山西省,384.2121,76.7,
1997,吕梁市,141100,地级市,140000,山西省,328.0752,46.84,
1997,宁德市,350900,地级市,350000,福建省,316.5,44.37,
1997,池州市,341700,地级市,340000,安徽省,152.42,20.69,
1997,宣城市,341800,地级市,340000,安徽省,273.26,45.91,
1997,巢湖市,341400,地级市,340000,安徽省,440.7,67.48,
1997,宿州市,341300,地级市,340000,安徽省,159.04,31.9,
1997,滨州市,371600,地级市,370000,山东省,548.22,81.6915,
1997,六安市,341500,地级市,340000,安徽省,648.27,78.13,
1997,聊城市,371500,地级市,370000,山东省,354.84,86.255,
1997,菏泽市,371700,地级市,370000,山东省,825.79,117.4034,
1997,鄂尔多斯市,150600,地级市,150000,内蒙古自治区,126.5759,,
1997,呼伦贝尔市,150700,地级市,150000,内蒙古自治区,271.8666,178.12,
1997,巴彦淖尔市,150800,地级市,150000,内蒙古自治区,172.6925,60.7,
1997,乌兰察布市,150900,地级市,150000,内蒙古自治区,274.035,65.8,
1997,兴安盟,152200,地级市,150000,内蒙古自治区,160.1815,,
1997,锡林郭勒盟,152500,地级市,150000,内蒙古自治区,91.9769,,
1997,阿拉善盟,152900,地级市,150000,内蒙古自治区,17.0516,,
1997,延边朝鲜族自治州,222400,地级市,220000,吉林省,218.38,133.94,
1997,绥化市,231200,地级市,230000,黑龙江省,531.5,,
1997,大兴安岭地区,232700,地级市,230000,黑龙江省,54.5,,
1997,丽水市,331100,地级市,330000,浙江省,245.82,31.09,
1997,咸宁市,421200,地级市,420000,湖北省,272.37,73.86,
1997,恩施土家族苗族自治州,422800,地级市,420000,湖北省,377.23,41.45,
1997,娄底市,431300,地级市,430000,湖南省,392.13,72.92,
1997,湘西土家族苗族自治州,433100,地级市,430000,湖南省,253.83,37.83,
1997,百色市,451000,地级市,450000,广西壮族自治区,358.9,42.6,
1997,贺州市,451100,地级市,450000,广西壮族自治区,199.7,25.7,
1997,河池市,451200,地级市,450000,广西壮族自治区,372.4,53.5,
1997,来宾市,451300,地级市,450000,广西壮族自治区,395.1,55.8,
1997,崇左市,451400,地级市,450000,广西壮族自治区,549.2,67,
1997,眉山市,511400,地级市,510000,四川省,332,37.2,
1997,广安市,511600,地级市,510000,四川省,423.7,43,
1997,达州市,511700,地级市,510000,四川省,610.4,82.6,
1997,雅安市,511800,地级市,510000,四川省,148.4,26.2,
1997,巴中市,511900,地级市,510000,四川省,335.5,37.4,
1997,阿坝藏族羌族自治州,513200,地级市,510000,四川省,80.5,14.9,
1997,甘孜藏族自治州,513300,地级市,510000,四川省,86.5,13.1,
1997,凉山彝族自治州,513400,地级市,510000,四川省,386.5,44.4,
1997,伊犁地区,654100,地级市,650000,新疆维吾尔自治区,204.5664,61.5227,
1997,张掖市,620700,地级市,620000,甘肃省,121.8138,19.3813,
1997,榆林市,610800,地级市,610000,陕西省,314.6958,38.75,
1997,商洛市,611000,地级市,610000,陕西省,236.1725,20.6685,
1997,定西市,621100,地级市,620000,甘肃省,282.5507,21.865,
1997,临夏回族自治州,622900,地级市,620000,甘肃省,179.7932,17.7839,
1997,平凉市,620800,地级市,620000,甘肃省,209.8816,24.9116,
1997,陇南市,621200,地级市,620000,甘肃省,257.0941,20.8821,
1997,安康市,610900,地级市,610000,陕西省,291.108,34.6224,
1997,甘南藏族自治州,623000,地级市,620000,甘肃省,64.3195,10.9196,
1997,武威市,620600,地级市,620000,甘肃省,181.217,24.8093,
1997,酒泉市,620900,地级市,620000,甘肃省,89.5727,30.0841,
1997,庆阳市,621000,地级市,620000,甘肃省,242.6256,26.34,
1997,拉萨市,540100,地级市,540000,西藏自治区,39.2802,,
1997,日喀则市,540200,地级市,540000,西藏自治区,61.7681,,
1997,昌都市,540300,地级市,540000,西藏自治区,54.4627,,
1997,林芝市,540400,地级市,540000,西藏自治区,14.4321,,
1997,山南市,540500,地级市,540000,西藏自治区,31.1418,,
1997,那曲地区,542400,地级市,540000,西藏自治区,34.4906,,
1997,阿里地区,542500,地级市,540000,西藏自治区,7.1602,,
1997,通辽市,150500,地级市,150000,内蒙古自治区,,,
1998,北京市,110000,直辖市,110000,北京市,1091.5,733.64,728
1998,天津市,120000,直辖市,120000,天津市,905.09,521.37,759
1998,石家庄市,130100,地级市,130000,河北省,867.27,198.33,547
1998,唐山市,130200,地级市,130000,河北省,690.13,185.77,512
1998,秦皇岛市,130300,地级市,130000,河北省,262.92,65.21,337
1998,邯郸市,130400,地级市,130000,河北省,815,143.17,676
1998,邢台市,130500,地级市,130000,河北省,646.47,84.22,518
1998,保定市,130600,地级市,130000,河北省,1042.34,150.69,472
1998,张家口市,130700,地级市,130000,河北省,442.31,103.06,120
1998,承德市,130800,地级市,130000,河北省,350.96,64.49,89
1998,沧州市,130900,地级市,130000,河北省,653.62,97.91,465
1998,廊坊市,131000,地级市,130000,河北省,371.68,61.39,578
1998,衡水市,131100,地级市,130000,河北省,412.6,67.95,468
1998,太原市,140100,地级市,140000,山西省,295.691,193.73,423
1998,大同市,140200,地级市,140000,山西省,272.1825,113.07,193
1998,阳泉市,140300,地级市,140000,山西省,122.9181,53.66,269
1998,长治市,140400,地级市,140000,山西省,,,221
1998,晋城市,140500,地级市,140000,山西省,208.3893,35.86,220
1998,朔州市,140600,地级市,140000,山西省,133.5944,27.73,126
1998,呼和浩特市,150100,地级市,150000,内蒙古自治区,204.3638,88.62,119
1998,包头市,150200,地级市,150000,内蒙古自治区,201.1148,121.16,73
1998,乌海市,150300,地级市,150000,内蒙古自治区,39.1045,31.67,232
1998,赤峰市,150400,地级市,150000,内蒙古自治区,441.4713,81.73,49
1998,沈阳市,210100,副省级市,210000,辽宁省,674.9,424.2,520
1998,大连市,210200,副省级市,210000,辽宁省,543.2,265.6,432
1998,鞍山市,210300,地级市,210000,辽宁省,339.6,170.9,367
1998,抚顺市,210400,地级市,210000,辽宁省,227.1,148.6,210
1998,本溪市,210500,地级市,210000,辽宁省,156.3,101.4,186
1998,丹东市,210600,地级市,210000,辽宁省,240.3,97.4,161
1998,锦州市,210700,地级市,210000,辽宁省,304.2,106.1,295
1998,营口市,210800,地级市,210000,辽宁省,222.9,86,413
1998,阜新市,210900,地级市,210000,辽宁省,191.3,84.6,185
1998,辽阳市,211000,地级市,210000,辽宁省,178.6,74.6,378
1998,盘锦市,211100,地级市,210000,辽宁省,119.5,60,294
1998,铁岭市,211200,地级市,210000,辽宁省,295.6,87.8,919
1998,朝阳市,211300,地级市,210000,辽宁省,331.4,83.7,168
1998,葫芦岛市,211400,地级市,210000,辽宁省,265.3,72.3,255
1998,长春市,220100,副省级市,220000,吉林省,686.87,276.73,364
1998,吉林市,220200,地级市,220000,吉林省,427.59,204.85,158
1998,四平市,220300,地级市,220000,吉林省,320.8,115.81,228
1998,辽源市,220400,地级市,220000,吉林省,124.64,57.16,243
1998,通化市,220500,地级市,220000,吉林省,225.88,102.34,149
1998,白山市,220600,地级市,220000,吉林省,131.67,86.11,74
1998,松原市,220700,地级市,220000,吉林省,268.87,66.09,122
1998,白城市,220800,地级市,220000,吉林省,198.47,78.69,77
1998,哈尔滨市,230100,副省级市,230000,黑龙江省,921.8,,174
1998,齐齐哈尔市,230200,地级市,230000,黑龙江省,550.2,,130
1998,鸡西市,230300,地级市,230000,黑龙江省,193.4,,86
1998,鹤岗市,230400,地级市,230000,黑龙江省,110.9,,76
1998,双鸭山市,230500,地级市,230000,黑龙江省,147.3,,66
1998,大庆市,230600,地级市,230000,黑龙江省,245.1,,116
1998,伊春市,230700,地级市,230000,黑龙江省,131.7,,40
1998,佳木斯市,230800,地级市,230000,黑龙江省,236.5,,72
1998,七台河市,230900,地级市,230000,黑龙江省,83.4,,134
1998,牡丹江市,231000,地级市,230000,黑龙江省,265.6,,79
1998,黑河市,231100,地级市,230000,黑龙江省,167,,24
1998,上海市,310000,直辖市,310000,上海市,1306.58,969.63,2061
1998,南京市,320100,副省级市,320000,江苏省,532.31,276.23,807
1998,无锡市,320200,地级市,320000,江苏省,432.21,171.04,929
1998,徐州市,320300,地级市,320000,江苏省,875.78,188.42,778
1998,常州市,320400,地级市,320000,江苏省,340.75,130.43,779
1998,苏州市,320500,地级市,320000,江苏省,575.35,192.88,678
1998,南通市,320600,地级市,320000,江苏省,787.49,247.21,984
1998,连云港市,320700,地级市,320000,江苏省,443.53,84.37,596
1998,淮安市,320800,地级市,320000,江苏省,,,469
1998,盐城市,320900,地级市,320000,江苏省,791.64,156.06,528
1998,扬州市,321000,地级市,320000,江苏省,446.59,107.85,673
1998,镇江市,321100,地级市,320000,江苏省,265.64,91.92,691
1998,泰州市,321200,地级市,320000,江苏省,498.56,89.02,861
1998,宿迁市,321300,地级市,320000,江苏省,494.26,53.14,578
1998,杭州市,330100,副省级市,330000,浙江省,611.64,210.52,369
1998,宁波市,330200,副省级市,330000,浙江省,535.27,130.48,572
1998,温州市,330300,地级市,330000,浙江省,717.89,123.9,609
1998,嘉兴市,330400,地级市,330000,浙江省,329.91,73.21,843
1998,湖州市,330500,地级市,330000,浙江省,254.81,58.99,438
1998,绍兴市,330600,地级市,330000,浙江省,430.04,72.65,521
1998,金华市,330700,地级市,330000,浙江省,442.96,67.11,406
1998,衢州市,330800,地级市,330000,浙江省,240.13,36.86,272
1998,舟山市,330900,地级市,330000,浙江省,98.54,25.71,684
1998,台州市,331000,地级市,330000,浙江省,539.51,75.63,573
1998,合肥市,340100,地级市,340000,安徽省,425.98,132.95,586
1998,芜湖市,340200,地级市,340000,安徽省,215.1,69.12,648
1998,蚌埠市,340300,地级市,340000,安徽省,326.54,76.99,560
1998,淮南市,340400,地级市,340000,安徽省,200.42,90.1,945
1998,马鞍山市,340500,地级市,340000,安徽省,116.56,48.61,691
1998,淮北市,340600,地级市,340000,安徽省,186.58,70.2,685
1998,铜陵市,340700,地级市,340000,安徽省,67.7,34,608
1998,安庆市,340800,地级市,340000,安徽省,596.73,85.09,388
1998,黄山市,341000,地级市,340000,安徽省,146.26,27.26,149
1998,滁州市,341100,地级市,340000,安徽省,415.37,91.78,775
1998,阜阳市,341200,地级市,340000,安徽省,1236,117.16,577
1998,宿州市,341300,地级市,340000,安徽省,162.21,32.57,312
1998,福州市,350100,地级市,350000,福建省,579.82,154.59,484
1998,厦门市,350200,副省级市,350000,福建省,126.59,59.34,809
1998,莆田市,350300,地级市,350000,福建省,291.82,30.49,715
1998,三明市,350400,地级市,350000,福建省,264.96,63.46,115
1998,泉州市,350500,地级市,350000,福建省,654.19,88.08,602
1998,漳州市,350600,地级市,350000,福建省,441.54,73.05,350
1998,南平市,350700,地级市,350000,福建省,300.4,78.26,114
1998,龙岩市,350800,地级市,350000,福建省,282.49,54.02,148
1998,南昌市,360100,地级市,360000,江西省,418.6204,164.9772,562
1998,景德镇市,360200,地级市,360000,江西省,148.4443,49.9139,271
1998,萍乡市,360300,地级市,360000,江西省,177.3445,52.3363,463
1998,九江市,360400,地级市,360000,江西省,450.3117,90.7912,235
1998,新余市,360500,地级市,360000,江西省,107.3505,31.7802,339
1998,鹰潭市,360600,地级市,360000,江西省,104.3144,26.3619,290
1998,济南市,370100,副省级市,370000,山东省,,,679
1998,青岛市,370200,副省级市,370000,山东省,,,657
1998,淄博市,370300,地级市,370000,山东省,,,680
1998,枣庄市,370400,地级市,370000,山东省,,,779
1998,东营市,370500,地级市,370000,山东省,,,214
1998,烟台市,370600,地级市,370000,山东省,,,468
1998,潍坊市,370700,地级市,370000,山东省,,,527
1998,济宁市,370800,地级市,370000,山东省,,,729
1998,泰安市,370900,地级市,370000,山东省,,,690
1998,威海市,371000,地级市,370000,山东省,,,452
1998,日照市,371100,地级市,370000,山东省,,,516
1998,莱芜市,371200,地级市,370000,山东省,,,543
1998,临沂市,371300,地级市,370000,山东省,,,575
1998,德州市,371400,地级市,370000,山东省,,,509
1998,聊城市,371500,地级市,370000,山东省,,,641
1998,郑州市,410100,地级市,410000,河南省,623,203,814
1998,开封市,410200,地级市,410000,河南省,461,86,715
1998,洛阳市,410300,地级市,410000,河南省,610,147,402
1998,平顶山市,410400,地级市,410000,河南省,472,110,604
1998,安阳市,410500,地级市,410000,河南省,509,89,686
1998,鹤壁市,410600,地级市,410000,河南省,136,39,631
1998,新乡市,410700,地级市,410000,河南省,529,105,648
1998,焦作市,410800,地级市,410000,河南省,320,99,787
1998,濮阳市,410900,地级市,410000,河南省,341,57,814
1998,许昌市,411000,地级市,410000,河南省,434,67,868
1998,漯河市,411100,地级市,410000,河南省,245,53,956
1998,三门峡市,411200,地级市,410000,河南省,218,57,204
1998,南阳市,411300,地级市,410000,河南省,1042,139,744
1998,商丘市,411400,地级市,410000,河南省,786,79,395
1998,信阳市,411500,地级市,410000,河南省,767,104,405
1998,武汉市,420100,副省级市,420000,湖北省,731.79,428.43,864
1998,黄石市,420200,地级市,420000,湖北省,247.01,86.41,533
1998,十堰市,420300,地级市,420000,湖北省,340.14,83.92,144
1998,宜昌市,420500,地级市,420000,湖北省,399.1,114.46,189
1998,襄阳市,420600,地级市,420000,湖北省,571.6,153.28,290
1998,鄂州市,420700,地级市,420000,湖北省,103.17,30.12,686
1998,荆门市,420800,地级市,420000,湖北省,296.33,79.41,239
1998,孝感市,420900,地级市,420000,湖北省,591.85,96.68,512
1998,荆州市,421000,地级市,420000,湖北省,636.37,158.67,448
1998,黄冈市,421100,地级市,420000,湖北省,722.25,126.63,414
1998,长沙市,430100,地级市,430000,湖南省,576.88,173.69,488
1998,株洲市,430200,地级市,430000,湖南省,367.88,90.21,322
1998,湘潭市,430300,地级市,430000,湖南省,277.36,72.65,553
1998,衡阳市,430400,地级市,430000,湖南省,697.33,138.44,455
1998,邵阳市,430500,地级市,430000,湖南省,717.28,91.89,344
1998,岳阳市,430600,地级市,430000,湖南省,515.17,97.02,343
1998,常德市,430700,地级市,430000,湖南省,595.03,114.16,327
1998,张家界市,430800,地级市,430000,湖南省,154.5,23.7,162
1998,益阳市,430900,地级市,430000,湖南省,447.7,77.53,369
1998,郴州市,431000,地级市,430000,湖南省,447.52,82.23,231
1998,永州市,431100,地级市,430000,湖南省,555.88,78.28,249
1998,怀化市,431200,地级市,430000,湖南省,478.82,90.08,173
1998,广州市,440100,副省级市,440000,广东省,674.14,417.28,907
1998,韶关市,440200,地级市,440000,广东省,302.77,107.27,165
1998,深圳市,440300,副省级市,440000,广东省,114.6,89.91,588
1998,珠海市,440400,地级市,440000,广东省,69.48,47.93,426
1998,汕头市,440500,地级市,440000,广东省,417.95,141.4,2025
1998,佛山市,440600,地级市,440000,广东省,324.98,139.88,852
1998,江门市,440700,地级市,440000,广东省,378.9,142.85,397
1998,湛江市,440800,地级市,440000,广东省,636.51,154.02,510
1998,茂名市,440900,地级市,440000,广东省,606.87,116.84,530
1998,肇庆市,441200,地级市,440000,广东省,372.47,93.28,251
1998,惠州市,441300,地级市,440000,广东省,270,92.81,242
1998,梅州市,441400,地级市,440000,广东省,473.42,94.57,299
1998,汕尾市,441500,地级市,440000,广东省,258.3,63.12,490
1998,河源市,441600,地级市,440000,广东省,311.5,63.17,197
1998,阳江市,441700,地级市,440000,广东省,246,66.44,315
1998,清远市,441800,地级市,440000,广东省,373,73.6,195
1998,东莞市,441900,地级市,440000,广东省,148.77,37.84,604
1998,中山市,442000,地级市,440000,广东省,130.08,39.01,723
1998,潮州市,445100,地级市,440000,广东省,238.59,61.11,774
1998,揭阳市,445200,地级市,440000,广东省,520.02,99.32,992
1998,云浮市,445300,地级市,440000,广东省,247.3,77.43,318
1998,南宁市,450100,地级市,450000,广西壮族自治区,284.6,114.3,284
1998,柳州市,450200,地级市,450000,广西壮族自治区,179.1,89.8,339
1998,桂林市,450300,地级市,450000,广西壮族自治区,,,172
1998,梧州市,450400,地级市,450000,广西壮族自治区,277.9,54.6,221
1998,北海市,450500,地级市,450000,广西壮族自治区,137.8,36.7,412
1998,防城港市,450600,地级市,450000,广西壮族自治区,76.1,17.6,123
1998,钦州市,450700,地级市,450000,广西壮族自治区,311.4,32.3,287
1998,贵港市,450800,地级市,450000,广西壮族自治区,441.4,53.8,416
1998,玉林市,450900,地级市,450000,广西壮族自治区,553.4,64.4,431
1998,海口市,460100,地级市,460000,海南省,52.79,43.83,2237
1998,三亚市,460200,地级市,460000,海南省,44.6,16.19,232
1998,重庆市,500000,直辖市,500000,重庆市,3059.69,614.03,371
1998,成都市,510100,副省级市,510000,四川省,997,327.3,805
1998,自贡市,510300,地级市,510000,四川省,314.3,69.4,719
1998,攀枝花市,510400,地级市,510000,四川省,100.5,53.5,135
1998,泸州市,510500,地级市,510000,四川省,459.4,67.3,375
1998,德阳市,510600,地级市,510000,四川省,373.7,68.7,255
1998,绵阳市,510700,地级市,510000,四川省,517.3,97.6,628
1998,广元市,510800,地级市,510000,四川省,299.2,51.1,183
1998,遂宁市,510900,地级市,510000,四川省,371.4,51.9,701
1998,内江市,511000,地级市,510000,四川省,416.5,70.4,773
1998,乐山市,511100,地级市,510000,四川省,344.5,78.6,269
1998,南充市,511300,地级市,510000,四川省,709,88.1,567
1998,宜宾市,511500,地级市,510000,四川省,501.5,78.9,378
1998,广安市,511600,地级市,510000,四川省,427.1,44.5,673
1998,贵阳市,520100,地级市,520000,贵州省,,,393
1998,六盘水市,520200,地级市,520000,贵州省,,,273
1998,遵义市,520300,地级市,520000,贵州省,,,220
1998,昆明市,530100,地级市,530000,云南省,389.57,168.52,250
1998,曲靖市,530300,地级市,530000,云南省,577.4,64.32,177
1998,玉溪市,530400,地级市,530000,云南省,197.12,31.82,129
1998,西安市,610100,副省级市,610000,陕西省,668.2168,271.7526,669
1998,铜川市,610200,地级市,610000,陕西省,82.2775,37.5685,211
1998,宝鸡市,610300,地级市,610000,陕西省,354.555,79.0709,195
1998,咸阳市,610400,地级市,610000,陕西省,476.1987,89.1706,455
1998,渭南市,610500,地级市,610000,陕西省,519.3834,86.0546,395
1998,延安市,610600,地级市,610000,陕西省,192.6276,38.6683,52
1998,汉中市,610700,地级市,610000,陕西省,363.9609,64.1971,134
1998,兰州市,620100,地级市,620000,甘肃省,288.56,156.26,217
1998,嘉峪关市,620200,地级市,620000,甘肃省,14.29,11.88,49
1998,金昌市,620300,地级市,620000,甘肃省,44.1,19.35,46
1998,白银市,620400,地级市,620000,甘肃省,171.56,34.97,80
1998,天水市,620500,地级市,620000,甘肃省,328.67,41.97,230
1998,西宁市,630100,地级市,630000,青海省,112.6033,69.0662,359
1998,银川市,640100,地级市,640000,宁夏回族自治区,,,210
1998,石嘴山市,640200,地级市,640000,宁夏回族自治区,,,152
1998,吴忠市,640300,地级市,640000,宁夏回族自治区,,,66
1998,乌鲁木齐市,650100,地级市,650000,新疆维吾尔自治区,154.8779,128.1276,129
1998,克拉玛依市,650200,地级市,650000,新疆维吾尔自治区,26.3069,22.5251,28
1998,安顺市,520400,地级市,520000,贵州省,,,
1998,毕节市,520500,地级市,520000,贵州省,,,
1998,铜仁市,520600,地级市,520000,贵州省,,,
1998,黔西南布依族苗族自治州,522300,地级市,520000,贵州省,,,
1998,黔东南苗族侗族自治州,522600,地级市,520000,贵州省,,,
1998,黔南布依族苗族自治州,522700,地级市,520000,贵州省,,,
1998,海东市,630200,地级市,630000,青海省,204.1054,19.9266,
1998,海北藏族自治州,632200,地级市,630000,青海省,25.699,6.0723,
