region,regionCode,year,total_sol
内蒙古自治区,150000,1998,0.15868249395127465
宁夏回族自治区,640000,1998,0.9217411414983189
西藏自治区,540000,1998,0.006214801737838912
新疆维吾尔自治区,650000,1998,0.15053615715917756
澳门特别行政区,820000,1998,52.421554934617205
香港特别行政区,810000,1998,42.18992312389691
安徽省,340000,1999,1.5063701422736606
福建省,350000,1999,2.2665850711638775
甘肃省,620000,1999,0.20438974440894628
广东省,440000,1999,4.805840362658981
贵州省,520000,1999,0.483641366157545
海南省,460000,1999,1.3861679563263785
河北省,130000,1999,3.169462234820842
河南省,410000,1999,2.8582618978574086
黑龙江省,230000,1999,0.7383860238492419
湖北省,420000,1999,1.1438012187400488
湖南省,430000,1999,0.6818283356611745
吉林省,220000,1999,1.0200855252961458
江苏省,320000,1999,5.321416859769853
江西省,360000,1999,0.5827157465830244
辽宁省,210000,1999,2.4225573297094707
青海省,630000,1999,0.03080833725740678
山东省,370000,1999,4.879038185084644
山西省,140000,1999,2.40550535551286
陕西省,610000,1999,1.040053715053152
四川省,510000,1999,0.32484978335180303
台湾省,710000,1999,13.933785789999597
云南省,530000,1999,0.507694561126502
浙江省,330000,1999,3.4779799912392044
北京市,110000,1999,11.769701033271515
上海市,310000,1999,21.555385761402825
天津市,120000,1999,11.966242482965297
重庆市,500000,1999,0.7108476058698769
广西壮族自治区,450000,1999,0.748017908036607
内蒙古自治区,150000,1999,0.1465895995800502
宁夏回族自治区,640000,1999,0.9438012291760061
西藏自治区,540000,1999,0.007656803801847617
新疆维吾尔自治区,650000,1999,0.14748788759656253
澳门特别行政区,820000,1999,54.68060606556399
香港特别行政区,810000,1999,43.54234524558149
安徽省,340000,2000,1.5532091297481807
福建省,350000,2000,2.1566160065559474
甘肃省,620000,2000,0.21921326565874247
广东省,440000,2000,4.8270702694882255
贵州省,520000,2000,0.45302831136193755
海南省,460000,2000,1.7237330459153253
河北省,130000,2000,2.937290123215443
河南省,410000,2000,2.6239843506312215
黑龙江省,230000,2000,0.9196912777725625
湖北省,420000,2000,1.0861372898756276
湖南省,430000,2000,0.6721251249954503
吉林省,220000,2000,1.3558693753886664
江苏省,320000,2000,5.073016200753601
江西省,360000,2000,0.4938115896083835
辽宁省,210000,2000,2.77164334521165
青海省,630000,2000,0.0354853621566947
山东省,370000,2000,4.724525890401156
山西省,140000,2000,2.3334965725922445
陕西省,610000,2000,1.0473903666634214
四川省,510000,2000,0.3501516405281189
台湾省,710000,2000,13.403228138346426
云南省,530000,2000,0.5230700678655077
浙江省,330000,2000,3.4715224778381373
北京市,110000,2000,10.935734725297962
上海市,310000,2000,20.790444465301714
天津市,120000,2000,10.986444857885427
重庆市,500000,2000,0.7219837554970261
广西壮族自治区,450000,2000,0.6868620905493731
内蒙古自治区,150000,2000,0.1709085469276168
宁夏回族自治区,640000,2000,0.9061205797252134
西藏自治区,540000,2000,0.007735471536379992
新疆维吾尔自治区,650000,2000,0.14964355000897253
澳门特别行政区,820000,2000,55.37744578771757
香港特别行政区,810000,2000,46.004897233696724
安徽省,340000,2001,1.4128345830688556
福建省,350000,2001,2.2863758382003545
甘肃省,620000,2001,0.2704842162787535
广东省,440000,2001,4.932889615339809
贵州省,520000,2001,0.46465530718994996
海南省,460000,2001,1.671100304460882
河北省,130000,2001,3.3661673370380583
河南省,410000,2001,2.901407537161751
黑龙江省,230000,2001,0.8641411459434494
湖北省,420000,2001,1.0809085859137926
湖南省,430000,2001,0.7306251744126694
吉林省,220000,2001,1.1907719558107606
江苏省,320000,2001,5.237148572310692
江西省,360000,2001,0.5887957724245841
辽宁省,210000,2001,2.925158808764826
青海省,630000,2001,0.0470288857425063
山东省,370000,2001,5.393926029377112
山西省,140000,2001,2.5958924830331087
陕西省,610000,2001,1.0835605225089693
四川省,510000,2001,0.40823639264854067
台湾省,710000,2001,14.210982448857377
云南省,530000,2001,0.595343369571112
浙江省,330000,2001,3.7987626120042095
北京市,110000,2001,12.871760198368067
上海市,310000,2001,20.63616140614097
天津市,120000,2001,13.172982385164477
重庆市,500000,2001,0.848842633153922
广西壮族自治区,450000,2001,0.7546626400293904
内蒙古自治区,150000,2001,0.17236354946822932
宁夏回族自治区,640000,2001,1.0069482025307768
西藏自治区,540000,2001,0.008739489804915615
新疆维吾尔自治区,650000,2001,0.15253510205677412
澳门特别行政区,820000,2001,58.76639800446456
香港特别行政区,810000,2001,46.28201384980375
安徽省,340000,2002,1.83824611763665
福建省,350000,2002,2.4575807093743594
甘肃省,620000,2002,0.2979660116841852
广东省,440000,2002,5.219237916888252
贵州省,520000,2002,0.5239117232074135
海南省,460000,2002,2.0187790225056945
河北省,130000,2002,3.428873907783698
河南省,410000,2002,3.3891863572527434
黑龙江省,230000,2002,0.9844025044964713
湖北省,420000,2002,1.332573180966474
湖南省,430000,2002,0.8995895154874065
吉林省,220000,2002,1.078435512857926
江苏省,320000,2002,6.7741284193356295
江西省,360000,2002,0.830300933076189
辽宁省,210000,2002,2.598159646406828
青海省,630000,2002,0.05178155174880138
山东省,370000,2002,5.723579926384276
山西省,140000,2002,2.7115657691969477
陕西省,610000,2002,1.2021257096892517
四川省,510000,2002,0.5087669312589335
台湾省,710000,2002,15.795569061127642
云南省,530000,2002,0.6572939432233178
浙江省,330000,2002,4.841368145760792
北京市,110000,2002,14.039688153588438
上海市,310000,2002,25.924454832625898
天津市,120000,2002,13.964199804395935
重庆市,500000,2002,1.1474054091136812
广西壮族自治区,450000,2002,0.7841903385729314
内蒙古自治区,150000,2002,0.1837955137455168
宁夏回族自治区,640000,2002,1.1298461056370328
西藏自治区,540000,2002,0.010501235359797908
新疆维吾尔自治区,650000,2002,0.1666754513020607
澳门特别行政区,820000,2002,54.758420598759166
香港特别行政区,810000,2002,45.77844518296913
安徽省,340000,2003,1.9665398153008866
福建省,350000,2003,2.6509457196183273
甘肃省,620000,2003,0.29962638621792187
广东省,440000,2003,6.280293666404201
贵州省,520000,2003,0.6181443820974309
海南省,460000,2003,2.2000225429022633
河北省,130000,2003,3.295738484256355
河南省,410000,2003,3.3422721056663374
黑龙江省,230000,2003,0.9009547930418436
湖北省,420000,2003,1.2576006513936233
湖南省,430000,2003,0.9185293273501342
吉林省,220000,2003,1.2127446774992205
江苏省,320000,2003,7.664704513493401
江西省,360000,2003,1.0467558316145296
辽宁省,210000,2003,2.855421478879093
青海省,630000,2003,0.056611216203692145
山东省,370000,2003,6.16603990023846
山西省,140000,2003,2.6844847171410424
陕西省,610000,2003,1.1938575390884352
四川省,510000,2003,0.5515247425737394
台湾省,710000,2003,16.25171047509811
云南省,530000,2003,0.6826415982280896
浙江省,330000,2003,5.49330593352511
北京市,110000,2003,14.040970104215543
上海市,310000,2003,29.08343813298539
天津市,120000,2003,14.459709515537833
重庆市,500000,2003,1.190785954209265
广西壮族自治区,450000,2003,0.9675033599539159
内蒙古自治区,150000,2003,0.20497146182588957
宁夏回族自治区,640000,2003,1.2881097417646572
西藏自治区,540000,2003,0.012359215028676682
新疆维吾尔自治区,650000,2003,0.18382905021276558
澳门特别行政区,820000,2003,66.67693395472018
香港特别行政区,810000,2003,53.68060840813019
安徽省,340000,2004,2.256388040679872
福建省,350000,2004,2.8000850503941512
甘肃省,620000,2004,0.3579418356760678
广东省,440000,2004,6.96976586397606
贵州省,520000,2004,0.6783189771266697
海南省,460000,2004,2.415174542687211
河北省,130000,2004,3.9809269183221567
河南省,410000,2004,3.74292442709213
黑龙江省,230000,2004,1.1605335868228575
湖北省,420000,2004,1.4886858379651826
湖南省,430000,2004,1.1308123794038274
吉林省,220000,2004,1.445372894194613
江苏省,320000,2004,8.754183599263696
江西省,360000,2004,1.1889294757676463
辽宁省,210000,2004,3.384174050970299
青海省,630000,2004,0.06332107023981538
山东省,370000,2004,7.367727073809126
山西省,140000,2004,3.4912653039099744
陕西省,610000,2004,1.5221305095759994
四川省,510000,2004,0.6202165111856239
台湾省,710000,2004,16.15059257091501
云南省,530000,2004,0.6994409665237192
浙江省,330000,2004,5.979605774538905
北京市,110000,2004,17.136198120651553
上海市,310000,2004,32.794106139865136
天津市,120000,2004,17.137720624760888
重庆市,500000,2004,1.3418776251184572
广西壮族自治区,450000,2004,0.995461688263524
内蒙古自治区,150000,2004,0.2799303211357148
宁夏回族自治区,640000,2004,1.5481823056012443
西藏自治区,540000,2004,0.015460341322634743
新疆维吾尔自治区,650000,2004,0.20379969238747836
澳门特别行政区,820000,2004,69.91350314871735
香港特别行政区,810000,2004,55.21634741510835
安徽省,340000,2005,2.2362684929624628
福建省,350000,2005,2.615507164231847
甘肃省,620000,2005,0.36664628031123486
广东省,440000,2005,6.642827218890612
贵州省,520000,2005,0.6539760522269122
海南省,460000,2005,2.1797356326134207
河北省,130000,2005,4.065318199387031
河南省,410000,2005,3.878689219654611
黑龙江省,230000,2005,1.1427621341196532
湖北省,420000,2005,1.3996610775338416
湖南省,430000,2005,1.0128331026272401
吉林省,220000,2005,1.5376931766593773
江苏省,320000,2005,9.233294071050617
江西省,360000,2005,1.010607353689072
辽宁省,210000,2005,3.5028534933948507
青海省,630000,2005,0.06591274850087399
山东省,370000,2005,7.1776007589697475
山西省,140000,2005,3.4025321990731885
陕西省,610000,2005,1.6357296050858177
四川省,510000,2005,0.605157174052477
台湾省,710000,2005,16.764425640797906
云南省,530000,2005,0.7510611342165543
浙江省,330000,2005,6.024875900948062
北京市,110000,2005,18.36914071664781
上海市,310000,2005,36.71080009845906
天津市,120000,2005,18.855483677501766
重庆市,500000,2005,1.3967650794858686
广西壮族自治区,450000,2005,0.8778094015010941
内蒙古自治区,150000,2005,0.29801697237799935
宁夏回族自治区,640000,2005,1.6108233296515015
西藏自治区,540000,2005,0.01624929346235168
新疆维吾尔自治区,650000,2005,0.2139046246341019
澳门特别行政区,820000,2005,75.93289223699317
香港特别行政区,810000,2005,54.34607855109149
安徽省,340000,2006,2.619534338940025
福建省,350000,2006,3.092006448485519
甘肃省,620000,2006,0.4317358235016416
广东省,440000,2006,7.028016521398473
贵州省,520000,2006,0.7750865481442778
海南省,460000,2006,2.623787652624015
河北省,130000,2006,4.511358898679776
河南省,410000,2006,4.9332186887041845
黑龙江省,230000,2006,1.2224514614205646
湖北省,420000,2006,1.7749401351914635
湖南省,430000,2006,1.2598798927323758
吉林省,220000,2006,1.526679092762442
江苏省,320000,2006,10.808169125410426
江西省,360000,2006,1.2059407798761974
辽宁省,210000,2006,3.7532220736062865
青海省,630000,2006,0.07821722451174602
山东省,370000,2006,8.615811613742821
山西省,140000,2006,3.7440891323124945
陕西省,610000,2006,2.0305138994556233
四川省,510000,2006,0.7325231123905966
台湾省,710000,2006,17.15812716908687
云南省,530000,2006,0.8951956046819206
浙江省,330000,2006,6.91470026011172
北京市,110000,2006,18.175576555290768
上海市,310000,2006,36.782862716463804
天津市,120000,2006,19.186364953833795
重庆市,500000,2006,1.634611993878802
广西壮族自治区,450000,2006,1.1681202623063909
内蒙古自治区,150000,2006,0.3378007672061809
宁夏回族自治区,640000,2006,1.8970787485442366
西藏自治区,540000,2006,0.017860002560833275
新疆维吾尔自治区,650000,2006,0.2491869417647043
澳门特别行政区,820000,2006,67.7579453270155
香港特别行政区,810000,2006,51.49657190556225
安徽省,340000,2007,3.2428853860058773
福建省,350000,2007,3.389599064828517
甘肃省,620000,2007,0.43379208520137175
广东省,440000,2007,7.3157183418253195
贵州省,520000,2007,0.8709638169613566
海南省,460000,2007,2.4485757210795764
河北省,130000,2007,4.966425722246111
河南省,410000,2007,5.130874034449736
黑龙江省,230000,2007,1.3388450140160435
湖北省,420000,2007,2.042427286636553
湖南省,430000,2007,1.5067878219050115
吉林省,220000,2007,1.9295800075037137
江苏省,320000,2007,11.651796956646173
江西省,360000,2007,1.4755142693554177
辽宁省,210000,2007,4.3713542778506564
青海省,630000,2007,0.08565087319692521
山东省,370000,2007,8.562437248805058
山西省,140000,2007,3.489377612515377
陕西省,610000,2007,2.0509551494571276
四川省,510000,2007,0.8161934023025171
台湾省,710000,2007,15.65781963320199
云南省,530000,2007,0.9993855727501841
浙江省,330000,2007,7.608590964556552
北京市,110000,2007,17.607686243436383
上海市,310000,2007,34.96118250019408
天津市,120000,2007,20.012936663221506
重庆市,500000,2007,1.8303398995442994
广西壮族自治区,450000,2007,1.4071963067285596
内蒙古自治区,150000,2007,0.3843620441646529
宁夏回族自治区,640000,2007,1.9573333929769683
西藏自治区,540000,2007,0.01993045065312629
新疆维吾尔自治区,650000,2007,0.26141638260621786
澳门特别行政区,820000,2007,65.4989488437655
香港特别行政区,810000,2007,46.4619845310094
安徽省,340000,2008,3.7865991472121148
福建省,350000,2008,3.9002200807455982
甘肃省,620000,2008,0.5054246914774497
广东省,440000,2008,7.885469433455756
贵州省,520000,2008,0.8828133144622131
海南省,460000,2008,3.1019844403754733
河北省,130000,2008,5.3931163698766165
河南省,410000,2008,5.786234033679616
黑龙江省,230000,2008,1.6301289159442445
湖北省,420000,2008,2.240726755611103
湖南省,430000,2008,1.5116449706323811
吉林省,220000,2008,1.9926768953999137
江苏省,320000,2008,13.202187188323242
江西省,360000,2008,1.4991503244750153
辽宁省,210000,2008,4.470782657742064
青海省,630000,2008,0.09096404870025787
山东省,370000,2008,8.693942159102743
山西省,140000,2008,3.9571271786563456
陕西省,610000,2008,2.405399662015444
四川省,510000,2008,0.8191790272774812
台湾省,710000,2008,16.024651838897586
云南省,530000,2008,1.0825365233486308
浙江省,330000,2008,8.423402874706877
北京市,110000,2008,17.940422944199472
上海市,310000,2008,37.79106598852924
天津市,120000,2008,21.32417154713658
重庆市,500000,2008,1.8408557691851728
广西壮族自治区,450000,2008,1.5880125707622414
内蒙古自治区,150000,2008,0.421233467703353
宁夏回族自治区,640000,2008,2.176542268038717
西藏自治区,540000,2008,0.019775211938201774
新疆维吾尔自治区,650000,2008,0.2669453321922399
澳门特别行政区,820000,2008,67.60214865440946
香港特别行政区,810000,2008,50.04647373866045
安徽省,340000,2009,2.838432513741457
福建省,350000,2009,3.5018164630707544
甘肃省,620000,2009,0.5015452210464795
广东省,440000,2009,7.272918909484221
贵州省,520000,2009,0.8910414756883994
海南省,460000,2009,2.942238273568933
河北省,130000,2009,5.862009862246211
河南省,410000,2009,5.43041983043778
黑龙江省,230000,2009,2.1719458450443305
湖北省,420000,2009,1.446878424163738
湖南省,430000,2009,1.1151336000972403
吉林省,220000,2009,2.5513619468276008
江苏省,320000,2009,12.156273722152209
江西省,360000,2009,1.264481937548499
辽宁省,210000,2009,4.699618474650108
青海省,630000,2009,0.10416788594958575
山东省,370000,2009,9.519565494584233
山西省,140000,2009,3.7265107877129373
陕西省,610000,2009,2.3194237317579574
四川省,510000,2009,0.898688270791622
台湾省,710000,2009,15.41434816105563
云南省,530000,2009,1.0617730411201134
浙江省,330000,2009,7.071127785672577
北京市,110000,2009,17.360492083840878
上海市,310000,2009,31.599737194164465
天津市,120000,2009,21.48396550220733
重庆市,500000,2009,1.8230201761430276
广西壮族自治区,450000,2009,1.6034425586535306
内蒙古自治区,150000,2009,0.4589881525413896
宁夏回族自治区,640000,2009,2.2169234787537246
西藏自治区,540000,2009,0.019148260207456084
新疆维吾尔自治区,650000,2009,0.23701168810497839
澳门特别行政区,820000,2009,63.50010766595943
香港特别行政区,810000,2009,41.81810720387831
安徽省,340000,2010,4.25638270592667
福建省,350000,2010,3.895043692745298
甘肃省,620000,2010,0.724834099504403
广东省,440000,2010,7.139182116460461
贵州省,520000,2010,1.1085875641700873
海南省,460000,2010,3.718571929227657
河北省,130000,2010,6.129117726719329
河南省,410000,2010,5.8272917265189434
黑龙江省,230000,2010,1.9252696653308223
湖北省,420000,2010,2.4297110342386423
湖南省,430000,2010,1.646825072448496
吉林省,220000,2010,2.6243288236085576
江苏省,320000,2010,13.920444062730894
江西省,360000,2010,1.7610592551669515
辽宁省,210000,2010,4.884207477360724
青海省,630000,2010,0.12832822182284162
山东省,370000,2010,9.535389575510903
山西省,140000,2010,4.366763748690896
陕西省,610000,2010,3.1668133618174066
四川省,510000,2010,1.1078657012421727
台湾省,710000,2010,15.416270800726146
云南省,530000,2010,1.4213215997148838
浙江省,330000,2010,8.888209894897129
北京市,110000,2010,18.381578920418935
上海市,310000,2010,36.83551172101247
天津市,120000,2010,22.15544777635033
重庆市,500000,2010,2.102760293643976
广西壮族自治区,450000,2010,1.7173586897839557
内蒙古自治区,150000,2010,0.5459416554389322
宁夏回族自治区,640000,2010,3.002014141437983
西藏自治区,540000,2010,0.02376790573493236
新疆维吾尔自治区,650000,2010,0.3392486968300942
澳门特别行政区,820000,2010,49.70501796140958
香港特别行政区,810000,2010,40.123382730879186
安徽省,340000,2011,4.4602411047454575
福建省,350000,2011,4.113127315932855
甘肃省,620000,2011,0.6161885111811657
广东省,440000,2011,8.026783490408933
贵州省,520000,2011,1.0419035995160966
海南省,460000,2011,3.49421964428798
河北省,130000,2011,5.557364125644323
河南省,410000,2011,5.821559061364957
黑龙江省,230000,2011,1.53167623166811
湖北省,420000,2011,2.269908800739369
湖南省,430000,2011,1.6030884425807872
吉林省,220000,2011,2.2407169349027303
江苏省,320000,2011,14.188510488039311
江西省,360000,2011,1.7640224861058018
辽宁省,210000,2011,4.743053453451976
青海省,630000,2011,0.11774144431886688
山东省,370000,2011,9.222890866279636
山西省,140000,2011,4.080230980821449
陕西省,610000,2011,2.64769686514351
四川省,510000,2011,0.9579264783652517
台湾省,710000,2011,15.14990468812842
云南省,530000,2011,1.260795686815175
浙江省,330000,2011,8.842225046629201
北京市,110000,2011,16.892483731640663
上海市,310000,2011,35.57587627570548
天津市,120000,2011,21.31513796674688
重庆市,500000,2011,2.077570707139253
广西壮族自治区,450000,2011,1.7934402606442792
内蒙古自治区,150000,2011,0.5233335335950561
宁夏回族自治区,640000,2011,2.7380641265599666
西藏自治区,540000,2011,0.022888924388443255
新疆维吾尔自治区,650000,2011,0.3441722366752218
澳门特别行政区,820000,2011,58.98883727554389
香港特别行政区,810000,2011,43.00169368389695
安徽省,340000,2012,4.229010132623147
福建省,350000,2012,4.569808128411142
甘肃省,620000,2012,0.7090960791944405
广东省,440000,2012,7.641107525271763
贵州省,520000,2012,1.1743426674928945
海南省,460000,2012,4.319338976129655
河北省,130000,2012,5.751037782304079
河南省,410000,2012,5.994478934073671
黑龙江省,230000,2012,1.7018090987795975
湖北省,420000,2012,2.160442740769147
湖南省,430000,2012,1.5447215651217163
吉林省,220000,2012,1.9414895833205508
江苏省,320000,2012,13.808216179438675
