id,county,perreggdp2000,perreggdp2001,perreggdp2002,perreggdp2003,perreggdp2004,perreggdp2005,perreggdp2006,perreggdp2007,perreggdp2008,perreggdp2009,perreggdp2010,perreggdp2011,perreggdp2012,perreggdp2013,perreggdp2014,perreggdp2015,perreggdp2016,perreggdp2017,perreggdp2018,perreggdp2019,perreggdp2020,perreggdp2021,perreggdp2022
330822,常山县,.57999998,.61000001,.68000001,.95999998,.95999998,1.08,1.25,1.53,1.83,1.92,2.28,2.78,2.95,3.1800001,3.1500001,3.1900001,4.8600001,5.1199999,5.5500002,5.8899999,6.1799998,7.1999998,
330824,开化县,.54000002,.56999999,.63,.72000003,.86000001,.93000001,1.0700001,1.3,1.5700001,1.6900001,2,2.3099999,2.46,2.6700001,2.75,2.8299999,4.6199999,4.7600002,5.21,5.75,5.8299999,6.5300002,
330825,龙游县,.63999999,.64999998,.75,.86000001,1.04,1.25,1.51,1.85,2.25,2.4300001,2.9300001,3.6400001,4.04,4.4000001,4.6900001,4.8400002,5.7800002,5.96,6.4899998,6.1700001,6.8600001,7.9699998,
330881,江山市,.62,.69,.77999997,.89999998,1.0700001,1.27,1.5,1.83,2.22,2.3800001,2.8599999,3.3900001,3.5899999,3.8900001,4.1100001,4.25,5.7600002,5.6399999,6.2399998,6.2600002,6.3400002,7.3800001,
330902,定海区,,,,,,,,,,,,,,,,,,,,,11.42,12.06,
330903,普陀区,,,,,,,,,,,,,,,,,,,,,11.37,11.58,
330921,岱山县,1.02,1.14,1.3099999,1.54,1.89,2.3,2.78,3.45,4.3800001,5.3400002,6.6999998,8.0100002,8.6599998,9.3500004,10.22,11.03,11.56,9.4899998,10.17,11.64,18.459999,25.379999,
330922,嵊泗县,1.6900001,1.86,2.1300001,2.6900001,3.3,4.1700001,4.9299998,5.9000001,6.9899998,7.1900001,7.4000001,7.1500001,8.3599997,9.3900003,10.01,11.06,13.35,14.46,16.110001,16.129999,17.129999,18.309999,
331002,椒江区,,,,,,,,,,,,,,,,,,,,,8.4700003,8.9899998,
331003,黄岩区,,,,,,,,,,,,,,,,,,,,,7.9099998,8.2700005,
331004,路桥区,,,,,,,,,,,,,,,,,,,,,10.65,11.36,
331022,三门县,.56,.62,.74000001,.87,1.04,1.21,1.4,1.66,1.95,2.04,2.49,2.9200001,3,3.21,3.5599999,3.8499999,5.5300002,6.0999999,6.5500002,7.5799999,7.21,8.4200001,
331023,天台县,.56999999,.63,.73000002,.85000002,1.03,1.12,1.3,1.51,1.73,1.78,2.05,2.3900001,2.52,2.6800001,2.9100001,3.1600001,5.27,5.71,6.3200002,7.1799998,6.4099998,7.1900001,
331024,仙居县,.57999998,.62,.70999998,.80000001,.95999998,1.09,1.26,1.46,1.63,1.6900001,2.04,2.4100001,2.51,2.73,3.0699999,3.3399999,5.4400001,5.98,6.4699998,6.98,6.0999999,6.5599999,
331081,温岭市,1.58,1.7,1.9,2.1700001,2.54,2.6500001,3.04,3.55,4.0900002,4.23,4.8899999,5.6700001,5.6900001,6.1900001,6.5700002,6.8000002,6.5300002,7.23,7.9699998,8.0600004,8.0699997,8.8500004,
331082,临海市,.74000001,.82999998,.95999998,1.12,1.36,1.48,1.71,2,2.27,2.4000001,2.8299999,3.27,3.3,3.5599999,3.7,3.9000001,5.0799999,5.7199998,6.3699999,6.75,6.6500001,7.3499999,
331083,玉环市,,,,,,,,,,,,,,,,,,8.4399996,9.2600002,9.8100004,9.8400002,11.01,
331102,莲都区,,,,,,,,,,,,,,,,,,,,,7.2800002,8.0500002,
331121,青田县,.36000001,.41999999,.50999999,.69999999,.88,1.04,1.1900001,1.53,2.26,1.9,2.26,2.6900001,2.99,3.3,3.4200001,3.5599999,6.1300001,6.0700002,6.71,6.7399998,4.9499998,5.3600001,
331122,缙云县,.49000001,.55000001,.64999998,.79000002,.97000003,1.09,1.27,1.54,2.1400001,1.98,2.5,3.01,3.4100001,3.78,3.98,4.0799999,5.6599998,5.6700001,6.4000001,6.21,6.04,6.7600002,
331123,遂昌县,.56999999,.66000003,.81,.95999998,1.16,1.25,1.46,1.6900001,2.0899999,2.0699999,2.49,2.9400001,3.3099999,3.6400001,3.76,3.8199999,5.1500001,5.4299998,6.0799999,6.5,6.7600002,7.8699999,
331124,松阳县,.5,.57999998,.64999998,.74000001,.85000002,.94999999,1.08,1.3099999,1.77,1.65,2,2.46,2.78,3.0699999,3.4000001,3.5799999,5.0500002,5.1900001,5.5500002,6.02,5.8600001,6.3000002,
331125,云和县,.79000002,.81,.95999998,1.11,1.3,1.48,1.74,2.0599999,2.3499999,2.47,2.97,3.47,3.8699999,4.2399998,4.4699998,4.7600002,5.27,5.5700002,6.3699999,7.21,6.7600002,7.5999999,
331126,庆元县,.56,.47,.51999998,.60000002,.67000002,.75999999,.87,1.05,1.42,1.29,1.5599999,1.87,2.1099999,2.3399999,2.5799999,2.77,4.5500002,4.79,5.1900001,5.6199999,5.5599999,5.96,
331127,景宁畲族自治县,.46000001,.50999999,.56,.63999999,.74000001,.81999999,.89999998,1.09,1.58,1.37,1.5599999,1.88,2.04,2.23,2.4200001,2.5699999,4.5799999,4.9699998,5.4400001,6.23,6.8000002,7.27,
331181,龙泉市,.60000002,.69,.77999997,.88999999,.99000001,1.05,1.1799999,1.4,1.8099999,1.79,2.1700001,2.6600001,2.97,3.3199999,3.54,3.71,5.0500002,5.04,5.5799999,5.9499998,5.9299998,6.5,
340102,瑶海区,,,,,,,,,,,,,,,,,,,,,,,
340103,庐阳区,,,,,,,,,,,,,,,,,,,,,,,
340104,蜀山区,,,,,,,,,,,,,,,,,,,,,,,
340111,包河区,,,,,,,,,,,,,,,,,,,,,,,
340121,长丰县,.20999999,.20999999,.23,.25999999,.36000001,.5,.63999999,.88,1.23,1.64,2.1300001,2.78,3.4300001,3.96,4.3800001,4.7600002,5.2399998,5.8000002,6.1500001,7.6100001,8.5,9.6700001,
340122,肥东县,.28,.28999999,.33000001,.41,.51999998,.67000002,.82999998,1.0599999,1.36,1.71,2.01,2.6500001,3.29,3.76,4.2199998,4.5700002,5,5.5999999,5.7800002,6.0799999,7.96,9.1300001,
340123,肥西县,.20999999,.23,.28,.38,.46000001,.70999998,1.0599999,1.35,1.72,2.3900001,3.0599999,3.8199999,4.6100001,5.1999998,6.0799999,6.8800001,7.4899998,8.3699999,8.46,9.54,9.1300001,10.47,
340124,庐江县,,,,,,,,,,,,1.11,1.3200001,1.51,1.6799999,1.85,2.04,2.3599999,2.6300001,3.78,5.4000001,6.1599998,
340181,巢湖市,,,,,,,,,,,,2.02,2.3499999,2.6600001,2.9300001,3.1800001,3.4100001,3.8900001,4.4400001,5.5300002,6.8400002,7.9299998,
340202,镜湖区,,,,,,,,,,,,,,,,,,,,,,,
340207,鸠江区,,,,,,,,,,,,,,,,,,,,,,,
340209,弋江区,,,,,,,,,,,,,,,,,,,,,,,
340210,湾沚区,,,,,,,,,,,,,,,,,,,,,,,
340211,繁昌区,,,,,,,,,,,,,,,,,,,,,,,
340223,南陵县,.31,.33000001,.36000001,.41,.50999999,.66000003,.79000002,.99000001,1.25,1.48,1.83,2.25,2.5699999,2.8399999,3.1300001,3.3900001,3.73,4.1999998,4.4499998,4.96,6.54,7.4299998,
340281,无为市,,,,,,,,,,,,,,,,,,,,4.0300002,6.1300001,7.02,
340302,龙子湖区,,,,,,,,,,,,,,,,,,,,,,,
340303,蚌山区,,,,,,,,,,,,,,,,,,,,,,,
340304,禹会区,,,,,,,,,,,,,,,,,,,,,,,
340311,淮上区,,,,,,,,,,,,,,,,,,,,,,,
340321,怀远县,.31,.30000001,.33000001,.33000001,.44,.50999999,.58999997,.69,.81,.83999997,1.01,1.24,1.41,1.49,1.62,1.85,2,2.21,2.3499999,3.27,4.52,3.79,
340322,五河县,.34,.36000001,.38999999,.40000001,.52999997,.63,.73000002,.88,1.01,1.03,1.23,1.53,1.75,1.92,2.0699999,2.4200001,2.6500001,2.9000001,3.1199999,3.5799999,4.9200001,5.0100002,
340323,固镇县,.36000001,.38999999,.41999999,.44,.57999998,.69999999,.79000002,.94,1.0700001,1.0700001,1.3099999,1.6,1.83,2.0699999,2.29,2.6900001,2.95,3.3099999,3.6700001,4.5100002,6.23,5.9099998,
340402,大通区,,,,,,,,,,,,,,,,,,,,,,,
340403,田家庵区,,,,,,,,,,,,,,,,,,,,,,,
340404,谢家集区,,,,,,,,,,,,,,,,,,,,,,,
340405,八公山区,,,,,,,,,,,,,,,,,,,,,,,
340406,潘集区,,,,,,,,,,,,,,,,,,,,,,,
340421,凤台县,.5,.50999999,.56999999,.67000002,.85000002,1.13,1.29,1.59,2.1400001,2.4000001,2.77,3.1099999,3.3699999,3.46,3.5799999,3.5699999,3.6900001,4.0799999,4.02,4.4000001,5.6199999,6.3099999,
340422,寿县,,,,,,,,,,,,,,,,.94,1.03,1.17,1.28,1.52,2.6300001,2.9100001,
340503,花山区,,,,,,,,,,,,,,,,,,,,,,,
340504,雨山区,,,,,,,,,,,,,,,,,,,,,,,
340506,博望区,,,,,,,,,,,,,,,,,,,,,,,
340521,当涂县,.38999999,.41,.44999999,.52999997,.69,.89999998,1.12,1.39,1.92,2.3,2.9100001,3.79,4.54,5.1399999,5.5900002,5.7199998,6.25,7.1700001,8.0699997,9.3000002,10.3,12.68,
340522,含山县,,,,,,,,,,,,1.8,2.0599999,2.3399999,2.6199999,2.77,3.0599999,3.45,3.8900001,4.3800001,6.0100002,6.9000001,
340523,和县,,,,,,,,,,,,1.6900001,1.89,2.1400001,2.3900001,2.5,2.76,3.1600001,3.6500001,4.6700001,6.4299998,7.7399998,
340602,杜集区,,,,,,,,,,,,,,,,,,,,,,,
340603,相山区,,,,,,,,,,,,,,,,,,,,,,,
340604,烈山区,,,,,,,,,,,,,,,,,,,,,,,
340621,濉溪县,.25999999,.28,.30000001,.30000001,.38,.40000001,.47,.58999997,.72000003,.85000002,1.03,1.3099999,1.55,1.73,1.87,2.0999999,2.27,2.6600001,3.04,4.0700002,5.2800002,5.8099999,
340705,铜官区,,,,,,,,,,,,,,,,,,,,,,,
340706,义安区,,,,,,,,,,,,,,,,,,,,,,,
340711,郊区,,,,,,,,,,,,,,,,,,,,,,,
340722,枞阳县,,,,,,,,,,,,,,,,2.01,2.1199999,2.48,2.6700001,1.8,3.51,4.02,
340802,迎江区,,,,,,,,,,,,,,,,,,,,,,,
340803,大观区,,,,,,,,,,,,,,,,,,,,,,,
340811,宜秀区,,,,,,,,,,,,,,,,,,,,,,,
340822,怀宁县,.37,.38999999,.41999999,.47999999,.61000001,.66000003,.75,.91000003,1.05,1.23,1.62,2,2.23,2.28,2.49,2.5899999,2.76,3.0999999,3.47,4.25,6.1799998,6.6300001,
340825,太湖县,.30000001,.31,.33000001,.38,.44999999,.5,.51999998,.62,.76999998,.79000002,1,1.24,1.41,1.48,1.62,1.7,1.84,2.02,2.23,3.27,4.5500002,4.75,
340826,宿松县,.25,.27000001,.30000001,.33000001,.40000001,.46000001,.56,.67000002,.79000002,.86000001,1.1,1.34,1.49,1.5700001,1.6799999,1.78,1.9,2.0599999,2.21,2.6700001,3.99,4.1599998,
340827,望江县,.23999999,.25999999,.28,.30000001,.34,.40000001,.46000001,.56999999,.69,.70999998,.91000003,1.15,1.3,1.37,1.49,1.5599999,1.7,1.83,1.98,2.8900001,4.0599999,4.3899999,
340828,岳西县,.27000001,.27000001,.30000001,.33000001,.38999999,.46000001,.52999997,.62,.81,.87,1.13,1.39,1.59,1.65,1.8,1.89,2.01,2.24,2.3900001,2.96,3.8900001,4.0100002,
340881,桐城市,.46000001,,,.61000001,.74000001,.75,.83999997,1.02,1.28,1.37,1.78,2.26,2.5999999,2.6400001,2.8699999,3.01,3.23,3.6099999,3.97,5.0599999,6.5999999,7.0700002,
340882,潜山市,,,,,,,,,,,,,,,,,,,2.9000001,3.5599999,4.8200002,5.2199998,
341002,屯溪区,,,,,,,,,,,,,,,,,,,,,,,
341003,黄山区,,,,,,,,,,,,,,,,,,,,,,,
341004,徽州区,,,,,,,,,,,,,,,,,,,,,,,
341021,歙县,.44999999,.46000001,.51999998,.57999998,.72000003,.87,1.04,1.17,1.38,1.38,1.62,1.99,2.25,2.53,2.74,2.8099999,3,3.3399999,3.5599999,4.0799999,5.4899998,6.23,
341022,休宁县,.41,.44999999,.49000001,.56,.67000002,.75999999,.87,1,1.1900001,1.28,1.51,1.8200001,2.05,2.28,2.46,2.6400001,2.9100001,3.24,3.3599999,4.0799999,5.4699998,6.23,
341023,黟县,.40000001,.44,.47,.52999997,.67000002,.81999999,.98000002,1.13,1.3099999,1.4299999,1.65,1.98,2.1900001,2.4300001,2.6199999,2.78,3.02,3.3599999,3.4400001,4.5799999,6.0100002,6.71,
341024,祁门县,.47999999,.51999998,.56999999,.63,.75999999,.93000001,1.0700001,1.21,1.45,1.48,1.71,2.0599999,2.3299999,2.5799999,2.8,2.8900001,3.1099999,3.4300001,3.6500001,4.0599999,5.3200002,6.0300002,
341102,琅琊区,,,,,,,,,,,,,,,,,,,,,,,
341103,南谯区,,,,,,,,,,,,,,,,,,,,,,,
341122,来安县,.56999999,.58999997,.61000001,.62,.74000001,.68000001,.79000002,.97000003,1.13,1.15,1.39,1.7,1.9400001,2.1800001,2.4100001,2.6400001,2.8800001,3.25,3.6800001,6.3899999,7.79,8.6800003,
341124,全椒县,.70999998,.72000003,.70999998,.75999999,.81999999,.63999999,.72000003,.89999998,1.03,1.16,1.4,1.71,1.95,2.1800001,2.3199999,2.55,2.79,3.1400001,3.5599999,5.9099998,7.1399999,7.9200001,
341125,定远县,.43000001,.41,.44999999,.41999999,.52999997,.41999999,.46000001,.56,.63999999,.75,.88999999,1.0599999,1.1900001,1.34,1.46,1.6,1.72,1.88,2.0699999,3.1800001,4.8400002,5.3200002,
341126,凤阳县,.49000001,.44999999,.47999999,.49000001,.57999998,.54000002,.61000001,.72000003,.85000002,.97000003,1.13,1.36,1.53,1.6900001,1.8200001,2.02,2.1700001,2.3800001,2.6500001,5.0300002,6.5799999,7.27,
341181,天长市,.68000001,.69999999,.72000003,.76999998,.93000001,1.01,1.15,1.36,1.66,1.85,2.3299999,2.9200001,3.3299999,3.75,4.1500001,4.6100001,5.02,5.6999998,6.3299999,8.2700005,9.1499996,10.34,
341182,明光市,.57999998,.57999998,.61000001,.61000001,.72000003,.56,.63,.74000001,.81,.88,1.04,1.25,1.4400001,1.61,1.75,1.88,2.03,2.1800001,2.3699999,3.6500001,4.98,5.5999999,
341202,颍州区,,,,,,,,,,,,,,,,,,,,,,,
341203,颍东区,,,,,,,,,,,,,,,,,,,,,,,
341204,颍泉区,,,,,,,,,,,,,,,,,,,,,,,
341221,临泉县,.17,.17,.18000001,.19,.23,.25,.28999999,.33000001,.37,.34999999,.38999999,.46000001,.50999999,.55000001,.58999997,.69,.75999999,.83999997,.92000002,1.61,2.3900001,2.6199999,
341222,太和县,.22,.23,.23999999,.23999999,.28999999,.31999999,.34999999,.44,.49000001,.56,.64999998,.72000003,.79000002,.87,.94999999,1.1,1.21,1.37,1.53,2.5599999,3.45,3.7,
341225,阜南县,.18000001,.18000001,.19,.19,.23,.25999999,.28,.33000001,.38999999,.43000001,.5,.58999997,.63999999,.69,.72000003,.77999997,.85000002,.94,1.04,1.61,2.45,2.6800001,
341226,颍上县,.20999999,.19,.2,.17,.23,.31,.34999999,.43000001,.55000001,.63,.75,.85000002,.94,1.02,1.08,1.1799999,1.29,1.4,1.5700001,2.3,3.47,3.8800001,
341282,界首市,.38,.38,.38,.38999999,.44,.41,.47999999,.58999997,.66000003,.76999998,.93000001,1.09,1.28,1.42,1.52,1.8099999,1.99,2.3,2.6099999,4.1199999,5.3699999,5.9699998,
341302,埇桥区,,,,,,,,,,,,,,,,,,,,,,,
341321,砀山县,.31999999,.33000001,.34999999,.31999999,.38999999,.38999999,.44999999,.52999997,.58999997,.67000002,.80000001,1,1.15,1.3099999,1.46,1.63,1.77,1.95,2.04,2.4000001,3.21,3.3099999,
341322,萧县,.25,.27000001,.28,.28,.37,.41,.49000001,.56999999,.64999998,.69999999,.81999999,1.01,1.14,1.29,1.45,1.59,1.74,1.9299999,2.1400001,2.71,3.73,3.98,
341323,灵璧县,.28999999,.31,.31999999,.34,.41999999,.44,.47,.56,.58999997,.66000003,.75,.89999998,.99000001,1.13,1.24,1.36,1.46,1.59,1.73,2.1900001,2.95,3.2,
341324,泗县,.28,.30000001,.31999999,.34,.41,.5,.56,.67000002,.75,.81,.95999998,1.15,1.28,1.41,1.55,1.67,1.79,1.99,2.1700001,2.73,3.54,3.79,
341502,金安区,,,,,,,,,,,,,,,,,,,,,,,
341503,裕安区,,,,,,,,,,,,,,,,,,,,,,,
341504,叶集区,,,,,,,,,,,,,,,,,,,,,,,
341522,霍邱县,.2,.2,.22,.23,.27000001,.36000001,.40000001,.5,.63,.69999999,.87,1.0700001,1.17,1.28,1.35,1.3099999,1.33,1.4299999,1.39,1.33,2.4000001,2.8599999,
341523,舒城县,.25,.27000001,.28,.31,.38,.44999999,.51999998,.61000001,.73000002,.80000001,.94999999,1.14,1.28,1.41,1.5,1.6,1.73,1.9299999,1.98,3,4.3800001,5.1100001,
341524,金寨县,.25,.25999999,.28,.31,.34999999,.44999999,.52999997,.60000002,.69999999,.75999999,.89999998,1.08,1.2,1.1900001,1.24,1.3200001,1.4299999,1.58,1.67,2.74,3.9400001,4.5100002,
341525,霍山县,.44999999,.47999999,.51999998,.58999997,.70999998,.82999998,1.01,1.25,1.5,1.8099999,2.27,2.8599999,3.25,3.6700001,4,3.99,4.3099999,4.6199999,4.8699999,4.4400001,5.73,6.6999998,
341602,谯城区,,,,,,,,,,,,,,,,,,,,,,,
341621,涡阳县,.27000001,.27000001,.28,.28999999,.36000001,.46000001,.49000001,.57999998,.66000003,.70999998,.86000001,1.03,1.16,1.24,1.25,1.36,1.49,1.65,1.77,2.1199999,3.24,3.55,
341622,蒙城县,.19,.31,.31,.33000001,.40000001,.47999999,.51999998,.58999997,.67000002,.73000002,.87,1.0599999,1.2,1.3,1.41,1.5599999,1.7,1.9,2.04,2.6300001,3.5599999,3.8900001,
341623,利辛县,.31,.19,.2,.20999999,.25999999,.34999999,.38999999,.44999999,.49000001,.51999998,.60000002,.74000001,.83999997,.88999999,.94,1.04,1.14,1.25,1.33,1.87,2.79,3.0899999,
341702,贵池区,,,,,,,,,,,,,,,,,,,,,,,
341721,东至县,.34,.36000001,.38,.43000001,.49000001,.52999997,.61000001,.69999999,.87,1.04,1.29,1.61,1.83,2.02,2.22,2.4300001,2.5999999,2.8599999,3.05,3.6900001,5.29,6.1300001,
341722,石台县,.22,.23,.25,.28,.31,.43000001,.50999999,.62,.77999997,1,1.15,1.4,1.58,1.74,1.88,2.04,2.2,2.4200001,2.45,2.5999999,3.53,4.0500002,
341723,青阳县,.36000001,.38999999,.40000001,.44999999,.52999997,.55000001,.67000002,.79000002,1.02,1.23,1.61,2.01,2.25,2.5,2.73,2.9200001,3.1600001,3.47,3.75,4.9000001,5.6999998,7.27,
341802,宣州区,,,,,,,,,,,,,,,,,,,,,,,
341821,郎溪县,.36000001,.38,.41,.46000001,.56999999,.69999999,.88999999,1.1,1.3099999,1.3099999,1.6900001,2.1300001,2.45,2.77,3,3.1800001,3.45,3.8499999,4.27,5.1799998,5.9000001,6.73,
341823,泾县,.54000002,.52999997,.56,.62,.73000002,.66000003,.74000001,.86000001,1.01,1.08,1.3200001,1.6,1.83,2.01,2.1800001,2.3299999,2.54,2.8099999,3.04,3.5999999,4.6799998,5.3600001,
341824,绩溪县,.50999999,.54000002,.56,.63,.76999998,.70999998,1.02,1.15,1.37,1.86,1.89,2.28,2.5699999,2.8299999,3.04,3.1800001,3.45,3.8499999,4.1900001,5.04,6.3299999,7.3200002,
341825,旌德县,.46000001,.41999999,.44999999,.5,.57999998,.88999999,.77999997,.88999999,.99000001,.94,1.35,1.64,1.83,2.01,2.1199999,2.24,2.3800001,2.6400001,2.8800001,3.54,4.9499998,5.6300001,
341881,宁国市,.87,.94,1.04,1.23,1.48,1.5,1.77,2.1400001,2.55,2.77,3.3699999,4.21,4.7199998,5.2600002,5.71,6.0599999,6.5999999,7.54,8.3999996,9.5699997,9.8900003,11.1,
341882,广德市,,,,,,,,,,,,,,,,,,,,6.1799998,6.5999999,7.6100001,
350102,鼓楼区,,,,,,,,,,,,,,12.87,14.24,15.78,17.719999,19.6,21.879999,26.08,30.76,35.18,
350103,台江区,,,,,,,,,,,,,,6.73,7.4000001,7.9099998,8.5,9.0200005,9.8199997,11.15,14.48,15.98,
350104,仓山区,,,,,,,,,,,,,,4.54,4.9899998,5.4400001,5.9200001,6.8299999,7.5,9.7399998,7.9699998,8.8800001,
350105,马尾区,,,,,,,,,,,,,,13.89,15.14,15.73,16.84,19.120001,20.610001,21.99,20.9,21.76,
350111,晋安区,,,,,,,,,,,,,,4.8899999,5.3800001,5.9499998,6.52,7.4699998,8.2399998,10.13,12.1,13.42,
350112,长乐区,,,,,,,,,,,,,,,,,,10.21,11.06,12.78,12.71,14.27,
350121,闽侯县,1.09,1.23,1.41,1.86,1.66,1.48,1.6799999,1.92,2.1400001,3.0999999,3.6099999,,,5.4699998,5.9499998,6.2800002,6.8800001,7.8899999,8.3800001,10.11,8.1199999,8.7799997,
350122,连江县,1.14,1.17,1.26,1.39,1.53,1.42,1.63,1.91,2.47,2.8699999,3.3399999,,,5.3299999,5.6799998,6.0900002,6.6700001,7.3600001,7.9499998,9.9200001,9.3100004,10.43,
350123,罗源县,1.24,1.29,1.38,1.49,1.77,1.62,1.87,2.3099999,2.5699999,3.9400001,4.9699998,,,7.9000001,8.3599997,8.6800003,9.3599997,10.68,11.48,14.05,12.44,13.94,
350124,闽清县,1.15,1.3,1.4400001,1.58,1.78,1.64,1.86,2.0799999,2.9000001,3.0699999,3.52,,,5,5.5599999,5.96,6.23,6.96,9.4300003,13.57,13.42,15.11,
350125,永泰县,.66000003,.69999999,.75999999,.82999998,.94,.83999997,.94,1.45,1.64,2.28,2.8900001,,,4.3899999,4.98,5.2199998,5.71,6.5599999,7.27,11.1,10.69,11.97,
350128,平潭县,.80000001,.72000003,.74000001,.86000001,1.02,1.05,1.17,1.38,1.73,2.0699999,2.5,,,3.9300001,4.1799998,4.46,4.73,5.0900002,5.5900002,6.1500001,7.73,8.6999998,
350181,福清市,1.65,1.72,1.91,2.1600001,2.5,2.1700001,2.4200001,2.8599999,3.8199999,3.4100001,3.8699999,,,5.3099999,5.7399998,6.1199999,6.6500001,7.6500001,8.4099998,8.6899996,8.8400002,10.09,
350203,思明区,,,,,,,,,,,,,,9.3500004,10.03,10.72,11.8,13.19,14.34,18.610001,19.200001,21.139999,
350205,海沧区,,,,,,,,,,,,,,13.76,15.18,15.58,15.74,17.26,18.5,20.15,14.02,15.62,
350206,湖里区,,,,,,,,,,,,,,7.4699998,7.5599999,7.6599998,8.04,9.3000002,10.04,12.61,13.49,14.92,
350211,集美区,,,,,,,,,,,,,,6.5700002,7.3299999,7.7399998,8.4200001,9.3000002,9.9899998,10.9,7.98,8.2700005,
350212,同安区,,,,,,,,,,,,,,4.3600001,4.5799999,4.6500001,5.98,7.0300002,7.0900002,8.6499996,6.9099998,7.3200002,
350213,翔安区,,,,,,,,,,,,,,10.47,11,11.42,11.32,12.87,14.13,16.76,12.23,13.12,
350302,城厢区,,,,,,,,,,,,,,5.5500002,6.1399999,6.6599998,7.4099998,8.2399998,9.1800003,10.97,8.9700003,9.8299999,
350303,涵江区,,,,,,,,,,,,,,7.25,7.6799998,8.3299999,8.8400002,9.8100004,10.77,11.18,12.39,13.31,
350304,荔城区,,,,,,,,,,,,,,5.1399999,5.7600002,6.4200001,7.0799999,7.8299999,8.5100002,10.8,8.2200003,9.1700001,
350305,秀屿区,,,,,,,,,,,,,,4.5599999,5.21,5.6199999,6.25,7.1199999,7.8099999,7.9899998,8.1700001,8.7200003,
350322,仙游县,.44999999,.49000001,.5,.63999999,.73000002,.77999997,.89999998,1.0700001,1.25,1.34,1.6900001,,,2.8599999,3.27,3.6500001,3.97,4.1799998,4.77,6.1700001,5.7800002,6.1599998,
350403,三元区,,,,,,,,,,,,,,5.3200002,5.71,6.0999999,6.5700002,7.2600002,8.04,11.63,13.09,,
350421,明溪县,.80000001,.83999997,.86000001,.99000001,1.14,1.25,1.46,1.79,2.1500001,2.48,3.0799999,,,4.8800001,5.4699998,5.77,6.3200002,7.1700001,7.9200001,10.42,11.1,12.45,
350423,清流县,.60000002,.63,.66000003,.79000002,.89999998,1.03,1.1799999,1.46,1.78,2.5799999,3.1099999,,,5.0599999,5.6199999,5.9699998,6.5300002,7.6700001,8.6000004,10.78,12.83,13.4,
350424,宁化县,.43000001,.46000001,.47,.58999997,.69,.72000003,.82999998,1.03,1.24,1.61,2.1500001,,,3.3199999,3.6900001,3.9100001,4.1999998,4.52,5.0700002,6.79,7.6900001,8.6599998,
350425,大田县,.56,.57999998,.57999998,.70999998,.82999998,.87,1.01,1.21,1.5,2.04,2.74,,,4.3499999,4.7800002,5.04,5.5500002,6.3699999,7.0799999,6.77,7.6100001,8.3199997,
350426,尤溪县,.72000003,.75,.80000001,.94999999,1.08,1.2,1.4,1.65,1.9,2.23,2.8199999,,,4.46,5.0100002,5.3099999,5.77,6.1199999,6.8200002,5.9299998,6.54,7.25,
350427,沙县区,1.05,1.17,1.25,1.45,1.65,1.75,2.01,2.4400001,3.01,3.5599999,4.5900002,,,7.1999998,7.8899999,8.3500004,8.9399996,9.8599997,10.93,13.45,12.93,,
350428,将乐县,.93000001,.97000003,.99000001,1.17,1.41,1.41,1.64,1.96,2.3499999,2.8599999,3.5899999,,,5.9200001,6.5100002,6.8099999,7.21,8,9.04,10.29,11.36,12.52,
350429,泰宁县,1.1,1.17,1.2,1.47,1.7,1.76,2.0799999,2.51,3.03,3.4100001,4.1100001,,,6.3400002,6.9299998,7.4400001,8.0200005,8.3199997,9.1800003,8.6199999,9.7700005,9.8400002,
350430,建宁县,.72000003,.76999998,.80000001,.93000001,1.0700001,1.2,1.38,1.66,2.0699999,2.8399999,3.55,,,5.5500002,6.1300001,6.5900002,7.1599998,7.7600002,8.8400002,10.99,12.2,13.21,
350481,永安市,1.61,1.6799999,1.77,1.86,2.1900001,2.1700001,2.49,2.99,3.55,4.1199999,5.27,,,7.7600002,8.54,9.0100002,9.5900002,10.75,12.02,12.07,12.94,14.15,
350502,鲤城区,,,,,,,,,,,,,,7.6700001,8.0299997,8.7700005,9.4399996,10.66,11.95,14.6,14.53,16.450001,
350503,丰泽区,,,,,,,,,,,,,,7.5799999,8.0100002,8.5699997,9.1199999,10.28,11.36,12.21,10.98,11.37,
350504,洛江区,,,,,,,,,,,,,,6.25,6.48,6.79,7.3400002,8.2399998,9.2600002,12.91,11.58,13.25,
350505,泉港区,,,,,,,,,,,,,,9.2799997,10.65,10.27,12.46,15.89,19.530001,21.459999,20.809999,18.43,
350521,惠安县,1.37,1.58,1.74,1.91,2.0999999,2.0599999,2.3900001,2.9000001,3.3699999,3.6600001,4.23,,,6.4299998,7.0799999,7.5799999,8.1999998,9.4200001,10.77,12.92,12.81,14.39,
350524,安溪县,.74000001,.83999997,.94999999,1.08,1.27,1.3,1.5,1.8200001,2.24,2.3099999,3.1199999,,,3.8399999,4.1199999,4.23,4.6199999,5.0799999,5.6199999,7.1300001,7.4400001,8.4300003,
350525,永春县,.98000002,1.12,1.28,1.45,1.6900001,1.72,1.95,2.3099999,2.6700001,2.74,3.76,,,5.75,6.3699999,6.6999998,7.1799998,8.0699997,8.9899998,10.34,11.68,12.83,
