id,plngdppc2001,plngdppc2002,plngdppc2003,plngdppc2004,plngdppc2005,plngdppc2006,plngdppc2007,plngdppc2008,plngdppc2009,plngdppc2010,plngdppc2011,plngdppc2012,plngdppc2013,plngdppc2014,plngdppc2015,plngdppc2016,plngdppc2017,plngdppc2018,plngdppc2019,plngdppc2020,plngdppc2021,county,countycode,city,citycode,province,provincecode,location
643,8.5866861,8.7288513,8.8203192,8.9723816,9.1632681,9.2865086,9.4624634,9.6295881,9.8357019,9.9518623,10.128922,10.254069,10.322127,10.384442,10.436836,10.485095,10.516301,10.573841,10.645657,10.688835,10.80605,大同区,230606,大庆市,230600,黑龙江省,230000,Northeastern
644,8.4875193,8.6207962,8.7350359,8.8770571,9.0601358,9.1854725,9.4252377,9.5964146,9.7508755,9.8796062,10.114863,10.192509,10.230774,10.311617,10.373007,10.405857,10.476903,10.52157,10.580619,10.641857,10.707347,肇州县,230621,大庆市,230600,黑龙江省,230000,Northeastern
645,8.4669924,8.5340967,8.6284723,8.7939825,8.9389544,9.0730782,9.2853184,9.513917,9.683713,9.7933578,9.977025,10.091681,10.113909,10.164479,10.213676,10.257737,10.325596,10.386627,10.461581,10.514826,10.610914,肇源县,230622,大庆市,230600,黑龙江省,230000,Northeastern
646,8.4341106,8.4837446,8.5845842,8.7537603,8.9284716,9.0746441,9.2538652,9.4199018,9.5176868,9.6612635,9.9793386,9.9872141,10.029902,10.045155,10.115894,10.18532,10.267378,10.314136,10.376631,10.406586,10.543071,林甸县,230623,大庆市,230600,黑龙江省,230000,Northeastern
647,8.4004955,8.4433727,8.4956551,8.7482557,8.9167328,8.9960251,9.1735001,9.3604431,9.5520735,9.6727686,9.8779964,9.939167,9.9682045,10.032645,10.095617,10.15547,10.220304,10.281566,10.380732,10.423191,10.596087,杜尔伯特蒙古族自治县,230624,大庆市,230600,黑龙江省,230000,Northeastern
648,8.6195536,8.6863384,8.7830658,8.9069929,9.1235256,9.267972,9.4379921,9.6340408,9.7664328,9.853282,10.121937,10.204122,10.247221,10.308376,10.244954,10.2615,10.306396,10.399364,10.486578,10.466635,10.618446,伊美区,230717,伊春市,230700,黑龙江省,230000,Northeastern
649,8.5105543,8.55089,8.6269455,8.8227272,8.9948015,9.1278448,9.2817936,9.5043335,9.7239285,9.7718582,9.9473352,10.028908,10.101199,10.148683,10.069594,10.183088,10.236735,10.306634,10.379022,10.390509,10.521896,乌翠区,230718,伊春市,230700,黑龙江省,230000,Northeastern
650,8.4798622,8.5869932,8.6713161,8.7787504,8.9564753,9.0657253,9.3266172,9.5604906,9.7099628,9.7731295,9.9550495,9.8639078,9.8778143,9.8068056,9.8645668,9.9680815,10.00129,10.114353,10.112135,10.18772,10.348907,友好区,230719,伊春市,230700,黑龙江省,230000,Northeastern
651,8.3033962,8.3504381,8.4397554,8.5925989,8.7522116,8.8699102,9.0002365,9.2802858,9.5037174,9.568902,9.8354769,9.8726215,9.8411236,9.8221874,9.8437424,9.9571438,10.050569,10.104772,10.174348,10.154548,10.312,嘉荫县,230722,伊春市,230700,黑龙江省,230000,Northeastern
652,8.4428101,8.529295,8.5999193,8.7860241,9.0162697,9.2427874,9.3702993,9.503336,9.7068806,9.8010416,9.9925385,9.9913616,10.011012,9.971427,10.026898,10.106658,10.153023,10.247995,10.274781,10.274746,10.391405,汤旺县,230723,伊春市,230700,黑龙江省,230000,Northeastern
653,8.4157372,8.5696735,8.5848045,8.7033091,8.9609804,9.1541815,9.253376,9.4895515,9.6878691,9.7566929,9.9847031,9.8769979,9.8713169,9.8350172,9.8450537,10.077657,10.147169,10.174888,10.229617,10.248883,10.52007,丰林县,230724,伊春市,230700,黑龙江省,230000,Northeastern
654,8.3727283,8.4142332,8.4813251,8.67626,8.9176407,9.0725985,9.2058325,9.4437685,9.6195812,9.6866312,9.8720617,9.8893766,9.8868151,9.9137611,9.9339714,10.043988,10.134707,10.214088,10.217075,10.124337,10.397005,大箐山县,230725,伊春市,230700,黑龙江省,230000,Northeastern
655,8.4354639,8.5058947,8.5598469,8.7451916,8.9156857,9.0107889,9.1286373,9.3426714,9.5504999,9.6739445,9.8480768,9.9573221,10.043548,10.073633,10.092531,10.164069,10.229056,10.290264,10.345123,10.385162,10.516104,南岔县,230726,伊春市,230700,黑龙江省,230000,Northeastern
656,8.4229641,8.5500631,8.6467419,8.8582344,9.0245447,9.1140318,9.2601509,9.4783983,9.6664457,9.7680502,10.036706,10.023742,10.084883,10.078262,10.094453,10.159496,10.222926,10.327284,10.38591,10.414431,10.608768,金林区,230751,伊春市,230700,黑龙江省,230000,Northeastern
657,8.5004711,8.5697803,8.6294012,8.8186836,9.0111523,9.1369762,9.3209171,9.5307198,9.7279072,9.779294,10.040459,10.099032,10.156025,10.206813,10.250833,10.315086,10.374402,10.436896,10.512856,10.505058,10.685309,铁力市,230781,伊春市,230700,黑龙江省,230000,Northeastern
658,8.9603653,9.0213842,9.1087875,9.2590017,9.4662066,9.598218,9.7860775,9.9736156,10.105408,10.212584,10.458793,10.657617,10.662866,10.731463,10.790417,10.845051,10.880332,10.934554,10.990944,11.035316,11.150788,向阳区,230803,佳木斯市,230800,黑龙江省,230000,Northeastern
659,8.9336004,9.0003109,9.1347694,9.3003588,9.4661627,9.6085835,9.7886086,9.9870138,10.135367,10.206781,10.48408,10.643707,10.674487,10.72855,10.792914,10.835333,10.867509,10.935509,10.987761,11.022664,11.136503,前进区,230804,佳木斯市,230800,黑龙江省,230000,Northeastern
660,8.8491879,8.9476404,9.0647345,9.2409782,9.3619108,9.5204411,9.722023,9.9483042,10.097321,10.170076,10.37864,10.56423,10.608699,10.670772,10.724452,10.778757,10.817085,10.87586,10.935805,10.97481,11.083295,东风区,230805,佳木斯市,230800,黑龙江省,230000,Northeastern
661,8.464963,8.5302095,8.6191187,8.8642578,9.0386896,9.1621332,9.3166418,9.4919882,9.6519203,9.8085756,10.004332,10.185194,10.280545,10.349826,10.404128,10.459508,10.499257,10.542911,10.593217,10.643665,10.759111,郊区,230811,佳木斯市,230800,黑龙江省,230000,Northeastern
662,8.1831398,8.3787146,8.5712528,8.6882439,8.8949986,9.0213776,9.1800928,9.3796167,9.5503855,9.6210957,9.8812704,9.9483671,9.9759846,9.992631,10.015528,10.093935,10.158144,10.211851,10.259534,10.331175,10.451671,桦南县,230822,佳木斯市,230800,黑龙江省,230000,Northeastern
663,8.2327471,8.2996254,8.4262419,8.6712008,8.8614454,9.0008316,9.1984615,9.4546318,9.6922398,9.7522783,9.9468422,10.022624,10.072722,10.142495,10.191594,10.357929,10.401443,10.467806,10.48943,10.523279,10.631408,桦川县,230826,佳木斯市,230800,黑龙江省,230000,Northeastern
664,8.2979393,8.4666071,8.5377789,8.7406683,8.8797674,9.041049,9.2201328,9.4923334,9.6811972,9.7359591,9.9646969,10.078467,10.077093,10.127142,10.169902,10.235566,10.300196,10.364184,10.397194,10.447559,10.538671,汤原县,230828,佳木斯市,230800,黑龙江省,230000,Northeastern
665,8.2735271,8.3296375,8.4328642,8.5831633,8.8059368,8.8851357,9.1126881,9.3384571,9.5680094,9.6663694,9.9130821,9.980113,9.9594049,9.9741049,10.044273,10.144173,10.193073,10.235854,10.405864,10.430665,10.534792,同江市,230881,佳木斯市,230800,黑龙江省,230000,Northeastern
666,8.3340969,8.3983545,8.5371399,8.679491,8.844388,8.9537554,9.1895218,9.4175806,9.6131229,9.6907425,9.9367371,10.090648,10.147801,10.18162,10.228267,10.299052,10.364046,10.411402,10.47835,10.518559,10.628816,富锦市,230882,佳木斯市,230800,黑龙江省,230000,Northeastern
667,8.2302656,8.3123608,8.4891348,8.6479549,8.8840895,9.0237198,9.1297817,9.2973766,9.5523014,9.632946,9.8904629,10.019664,10.013394,10.085968,10.098487,10.186958,10.245648,10.275908,10.318175,10.352312,10.472344,抚远市,230883,佳木斯市,230800,黑龙江省,230000,Northeastern
668,8.1635408,8.2839346,8.4060574,8.6223984,8.8718281,8.9774237,9.1925812,9.3502874,9.4991074,9.6247787,9.817255,9.9541817,9.9435644,9.9632778,10.000114,10.048757,10.101344,10.1913,10.258904,10.290645,10.36704,新兴区,230902,七台河市,230900,黑龙江省,230000,Northeastern
669,8.6603727,8.7060776,8.8341675,8.9793053,9.190403,9.3317041,9.5030088,9.7042818,9.8487358,9.979414,10.184776,10.315701,10.288951,10.339584,10.399398,10.447125,10.502498,10.571178,10.652223,10.712057,10.756337,桃山区,230903,七台河市,230900,黑龙江省,230000,Northeastern
670,8.2002001,8.266614,8.3682308,8.5626059,8.7432775,8.7714329,9.1045923,9.2818594,9.4770231,9.5825634,9.8136501,9.9198265,9.9379225,9.9586391,10.006199,10.062873,10.111302,10.181074,10.244561,10.310427,10.400435,茄子河区,230904,七台河市,230900,黑龙江省,230000,Northeastern
671,8.1986303,8.2010527,8.2538433,8.5210686,8.7853918,8.9049387,9.1116438,9.256546,9.4313784,9.4716177,9.6403685,9.7512827,9.7957268,9.8505974,9.8814955,9.9503908,10.006656,10.157435,10.185928,10.249109,10.325644,勃利县,230921,七台河市,230900,黑龙江省,230000,Northeastern
672,9.0556488,9.1441479,9.248785,9.4180937,9.5627699,9.6879454,9.9167271,10.146334,10.30156,10.404997,10.656374,10.768459,10.82301,10.87598,10.932856,10.997175,11.053821,11.125241,11.164425,11.221352,11.308558,东安区,231002,牡丹江市,231000,黑龙江省,230000,Northeastern
673,8.983964,9.0151548,9.151473,9.2912226,9.4420824,9.5729685,9.8050127,10.007762,10.194044,10.247187,10.504373,10.654741,10.677004,10.727658,10.781103,10.824789,10.870121,10.931176,10.986575,11.04744,11.133097,阳明区,231003,牡丹江市,231000,黑龙江省,230000,Northeastern
674,9.1938009,9.196496,9.3379011,9.457757,9.6750641,9.875391,10.04576,10.216231,10.334651,10.434335,10.619468,10.83804,10.838729,10.892134,10.962199,11.015479,11.056516,11.116172,11.17063,11.226888,11.311658,爱民区,231004,牡丹江市,231000,黑龙江省,230000,Northeastern
675,9.1448011,9.2711926,9.3849564,9.4995489,9.6532164,9.8441868,10.036122,10.239011,10.394919,10.490148,10.723003,10.863806,10.826136,10.874603,10.940063,11.012641,11.063022,11.121002,11.17983,11.235641,11.324817,西安区,231005,牡丹江市,231000,黑龙江省,230000,Northeastern
676,8.6832685,8.7140112,8.7951784,8.9526806,9.1344461,9.2327852,9.4373522,9.6591511,9.8537674,9.9420414,10.16267,10.201234,10.234289,10.265269,10.290234,10.381887,10.494284,10.560538,10.605924,10.65577,10.712573,林口县,231025,牡丹江市,231000,黑龙江省,230000,Northeastern
677,9.0997429,9.1791592,9.2709188,9.4666901,9.6211443,9.7818117,10.00185,10.156313,10.31248,10.373481,10.648072,10.802503,10.849125,10.891716,10.916953,10.963157,11.008906,11.06764,11.107202,11.209846,11.26591,绥芬河市,231081,牡丹江市,231000,黑龙江省,230000,Northeastern
678,8.6940756,8.7848167,8.8819485,9.0589066,9.2141533,9.3477764,9.5399313,9.8486061,10.025181,10.100645,10.35148,10.47973,10.417647,10.472848,10.538179,10.585118,10.619692,10.668303,10.726625,10.782777,10.88501,海林市,231083,牡丹江市,231000,黑龙江省,230000,Northeastern
679,8.6934767,8.7703581,8.8502169,9.0484047,9.2299004,9.366312,9.4594345,9.6316948,9.8618183,10.049799,10.204479,10.309147,10.416026,10.458447,10.504226,10.581762,10.629559,10.770519,10.809115,10.867638,10.930861,宁安市,231084,牡丹江市,231000,黑龙江省,230000,Northeastern
680,8.6367025,8.727869,8.863678,8.9909916,9.1950769,9.2850952,9.4930811,9.7537394,10.049811,10.13332,10.308878,10.353275,10.318632,10.331372,10.351793,10.433558,10.517924,10.550938,10.604994,10.68475,10.765121,穆棱市,231085,牡丹江市,231000,黑龙江省,230000,Northeastern
681,8.7202368,8.7357855,8.8807354,9.036706,9.1883326,9.3384247,9.5268469,9.7415266,9.9347239,10.063313,10.218331,10.313266,10.408984,10.470331,10.505819,10.563909,10.650666,10.681148,10.722266,10.783728,10.795866,东宁市,231086,牡丹江市,231000,黑龙江省,230000,Northeastern
682,8.3069868,8.3946333,8.4931059,8.6692982,8.8450727,9.0144463,9.1687641,9.3452721,9.5747824,9.6773367,9.9047155,10.012534,10.032529,10.115141,10.156016,10.233786,10.273168,10.322382,10.380679,10.441354,10.556736,爱辉区,231102,黑河市,231100,黑龙江省,230000,Northeastern
683,8.0279608,8.1163397,8.2007866,8.3808565,8.5918236,8.7934217,9.0025396,9.1739969,9.383646,9.5337811,9.8302011,9.8700333,9.697525,9.7621994,9.8062649,9.9531078,9.988905,10.054965,10.134895,10.172021,10.308546,逊克县,231123,黑河市,231100,黑龙江省,230000,Northeastern
684,8.1445618,8.2563286,8.2939348,8.5033808,8.6610918,8.7779293,9.0510235,9.3395538,9.5048256,9.5682249,9.7978582,9.8881845,9.8669119,9.8990374,9.9336004,10.024057,10.084635,10.114135,10.270508,10.197028,10.395127,孙吴县,231124,黑河市,231100,黑龙江省,230000,Northeastern
685,8.2839508,8.4279528,8.5229778,8.6866121,8.8884401,9.0199127,9.2181005,9.4337082,9.5941696,9.702076,9.9209671,10.046404,10.021269,10.065143,10.108469,10.260243,10.300867,10.339023,10.380463,10.417748,10.524813,北安市,231181,黑河市,231100,黑龙江省,230000,Northeastern
686,8.2123461,8.3365755,8.4414434,8.5906267,8.8114853,8.9263954,9.0749149,9.2982712,9.5062723,9.6039534,9.8385372,9.8734713,9.848855,9.9220562,9.9703245,10.028725,10.068127,10.121406,10.173616,10.202227,10.336,五大连池市,231182,黑河市,231100,黑龙江省,230000,Northeastern
687,8.3138952,8.4334202,8.5206461,8.6701279,8.8580742,8.9510021,9.1464577,9.3791351,9.5553989,9.6595488,9.8859158,9.972827,9.9032421,9.9597473,10.016226,10.107697,10.135605,10.195713,10.294139,10.306149,10.446712,嫩江市,231183,黑河市,231100,黑龙江省,230000,Northeastern
688,8.2257147,8.2899714,8.3674231,8.5030651,8.726573,8.8937798,9.0716848,9.2881279,9.4394951,9.5249443,9.6992712,9.8979788,9.9695272,10.021511,10.053816,10.121588,10.168868,10.217181,10.27635,10.346423,10.44569,北林区,231202,绥化市,231200,黑龙江省,230000,Northeastern
689,7.9239573,8.0367594,8.0247784,8.242384,8.5420666,8.7139788,8.8381519,9.0519829,9.2836514,9.3992729,9.598732,9.6716928,9.6288948,9.6575413,9.7306623,9.8077612,9.8848572,9.9437408,10.013668,10.077444,10.176523,望奎县,231221,绥化市,231200,黑龙江省,230000,Northeastern
690,8.0152826,8.0026827,8.1054888,8.2288847,8.492135,8.5331192,8.8115292,9.0779982,9.2782764,9.3366709,9.4689932,9.5813427,9.6450968,9.7169495,9.7201548,9.8248205,9.8989525,9.9584179,10.046625,10.086495,10.19118,兰西县,231222,绥化市,231200,黑龙江省,230000,Northeastern
691,7.9444323,8.0462236,8.2201576,8.3431492,8.5336733,8.58636,8.835495,9.0877209,9.2056103,9.2571411,9.5168638,9.6530352,9.7062635,9.7751961,9.7931662,9.8861866,9.9722271,10.030364,10.112993,10.190966,10.234814,青冈县,231223,绥化市,231200,黑龙江省,230000,Northeastern
692,8.0452824,8.0775814,8.2083521,8.3398924,8.5331583,8.6212587,8.8389387,9.0497704,9.2164631,9.3053265,9.5256767,9.6740541,9.6794062,9.7502947,9.7625265,9.8453503,9.9220905,9.9335222,9.9834585,10.034447,10.126735,庆安县,231224,绥化市,231200,黑龙江省,230000,Northeastern
693,7.9652157,8.0313616,8.0873604,8.3002119,8.488163,8.6448202,8.8871918,9.0938902,9.2798481,9.3956146,9.5509205,9.59373,9.6360464,9.6981239,9.7425537,9.8415232,9.9061842,9.9562607,10.006763,10.041433,10.166577,明水县,231225,绥化市,231200,黑龙江省,230000,Northeastern
694,7.9638429,8.1178064,8.132,8.3019552,8.5017614,8.6254492,8.8076353,9.063694,9.2640982,9.3524733,9.5564938,9.5519285,9.5429058,9.5755711,9.6248837,9.744772,9.780344,9.8281984,9.881216,9.9108429,10.097853,绥棱县,231226,绥化市,231200,黑龙江省,230000,Northeastern
695,8.1350136,8.2374544,8.334403,8.4664488,8.6655035,8.7680454,8.939187,9.1510954,9.3653097,9.4455948,9.6081276,9.7745771,9.8335152,9.8681011,9.8659029,9.9523649,10.05765,10.11401,10.172286,10.233838,10.334151,安达市,231281,绥化市,231200,黑龙江省,230000,Northeastern
696,8.1313429,8.1571169,8.2973251,8.4433794,8.587368,8.7173691,8.9726849,9.1720686,9.3413124,9.438302,9.6425123,9.7327185,9.7729568,9.830698,9.8582354,9.9336843,10.002248,10.053994,10.126992,10.206316,10.282495,肇东市,231282,绥化市,231200,黑龙江省,230000,Northeastern
697,8.0650387,8.1491499,8.2437944,8.4001942,8.5812979,8.6899347,8.823822,9.0954609,9.2865934,9.3637114,9.6016598,9.6084309,9.6321173,9.6710262,9.705842,9.8144255,9.8750725,9.9318371,10.001352,10.053602,10.19859,海伦市,231283,绥化市,231200,黑龙江省,230000,Northeastern
698,8.8529768,8.9528027,9.0207186,9.2299595,9.4303675,9.5455523,9.67486,9.8977776,10.037694,10.140598,10.289525,10.326337,10.272139,10.438571,10.485763,10.49289,10.559333,10.634092,10.699272,10.775156,10.825633,漠河市,232701,大兴安岭地区,232700,黑龙江省,230000,Northeastern
699,9.1417131,9.211319,9.2427368,9.4872007,9.6707678,9.7936182,9.9512243,10.176063,10.356024,10.454556,10.693134,10.767011,10.732607,10.810028,10.823445,10.903284,10.947117,10.999647,11.083909,11.103973,11.20557,加格达奇区,232718,大兴安岭地区,232700,黑龙江省,230000,Northeastern
700,8.8088684,8.8436947,8.9459019,9.0998163,9.2835236,9.386939,9.5457563,9.7441244,9.9312334,10.067504,10.262888,10.283646,10.1692,10.20262,10.240503,10.367438,10.411304,10.493372,10.62674,10.650426,10.67736,呼玛县,232721,大兴安岭地区,232700,黑龙江省,230000,Northeastern
701,8.7986927,8.9275055,9.0290585,9.1845627,9.3569317,9.5351696,9.6594133,9.8659849,10.034046,10.124413,10.302214,10.331301,10.32813,10.416253,10.428745,10.512121,10.554955,10.621515,10.727739,10.778158,10.853476,塔河县,232722,大兴安岭地区,232700,黑龙江省,230000,Northeastern
702,10.374378,10.39719,10.501877,10.567068,10.857012,11.005725,11.169218,11.36516,11.450131,11.553702,11.79231,11.931219,11.960393,12.017314,12.073332,12.112891,12.16188,12.219728,12.273302,12.335602,12.42831,黄浦区,310101,上海市,310000,上海市,310000,Eastern
703,10.265886,10.353613,10.464733,10.550597,10.791979,10.963517,11.134722,11.326302,11.383153,11.504813,11.737467,11.865063,11.924439,11.979991,12.038206,12.070732,12.121211,12.170696,12.228924,12.290137,12.381178,徐汇区,310104,上海市,310000,上海市,310000,Eastern
704,10.277629,10.319713,10.445676,10.535589,10.778596,10.945963,11.121702,11.296207,11.384908,11.517832,11.752734,11.862518,11.948479,12.00428,12.057874,12.098663,12.163662,12.213759,12.26812,12.326694,12.418919,长宁区,310105,上海市,310000,上海市,310000,Eastern
705,10.311447,10.350589,10.482037,10.592378,10.803976,10.966998,11.122948,11.320916,11.413133,11.539954,11.753904,11.876182,11.928371,11.988814,12.043237,12.087436,12.133912,12.184395,12.240955,12.303711,12.395978,静安区,310106,上海市,310000,上海市,310000,Eastern
706,10.29862,10.341984,10.450706,10.551875,10.772378,10.935331,11.097007,11.28582,11.372831,11.50705,11.735008,11.854133,11.920824,11.981572,12.041079,12.081738,12.133615,12.183406,12.23699,12.297214,12.392344,普陀区,310107,上海市,310000,上海市,310000,Eastern
707,10.338717,10.364487,10.466635,10.554009,10.809513,10.953094,11.122898,11.317076,11.414922,11.538413,11.768116,11.900826,11.920577,11.978539,12.033576,12.071918,12.115296,12.172333,12.22963,12.291707,12.385725,虹口区,310109,上海市,310000,上海市,310000,Eastern
708,10.262921,10.33542,10.45175,10.566031,10.785269,10.972795,11.127901,11.327487,11.398368,11.525767,11.75446,11.884794,11.911565,11.967749,12.020868,12.062737,12.10981,12.161925,12.215976,12.279284,12.371869,杨浦区,310110,上海市,310000,上海市,310000,Eastern
709,10.139326,10.252281,10.377902,10.481439,10.695945,10.870517,11.048405,11.237514,11.285456,11.448078,11.666568,11.796486,11.890975,11.947313,12.007047,12.043909,12.094021,12.145568,12.202442,12.262617,12.356169,闵行区,310112,上海市,310000,上海市,310000,Eastern
710,10.177351,10.267715,10.391855,10.473918,10.683469,10.888675,11.041988,11.231181,11.290308,11.461239,11.693262,11.791038,11.85757,11.914591,11.971611,12.012867,12.063822,12.116878,12.179687,12.243359,12.335226,宝山区,310113,上海市,310000,上海市,310000,Eastern
711,10.083625,10.199965,10.339551,10.443588,10.674916,10.843926,11.012136,11.208421,11.257494,11.446101,11.671231,11.763621,11.847538,11.907395,11.966969,12.009804,12.059637,12.108224,12.163921,12.223734,12.31559,嘉定区,310114,上海市,310000,上海市,310000,Eastern
712,10.069662,10.173225,10.303567,10.407005,10.603002,10.794731,10.963181,11.152162,11.222253,11.383712,11.619956,11.737558,11.829717,11.889483,11.947053,11.991917,12.039012,12.090349,12.183127,12.244677,12.336726,浦东新区,310115,上海市,310000,上海市,310000,Eastern
713,9.859026,9.988574,10.137112,10.276039,10.482998,10.633577,10.861113,11.047625,11.063425,11.317929,11.506689,11.599556,11.73745,11.798954,11.85732,11.897602,11.945899,11.995569,12.066721,12.131873,12.229384,金山区,310116,上海市,310000,上海市,310000,Eastern
714,10.011621,10.14268,10.283951,10.401544,10.612804,10.770337,10.966372,11.155972,11.195869,11.395319,11.601726,11.710248,11.811846,11.869703,11.934438,11.97722,12.024321,12.072043,12.128399,12.188826,12.287853,松江区,310117,上海市,310000,上海市,310000,Eastern
715,9.9640341,10.099578,10.245008,10.369863,10.578345,10.728148,10.91523,11.100181,11.131901,11.352271,11.566229,11.668848,11.786358,11.847324,11.909605,11.950098,11.99591,12.046475,12.111339,12.175229,12.269419,青浦区,310118,上海市,310000,上海市,310000,Eastern
716,9.8031206,9.9527893,10.131295,10.289487,10.508391,10.651739,10.873758,11.039668,11.079777,11.304667,11.5154,11.612453,11.736638,11.79488,11.85843,11.902773,11.952996,12.003336,12.09092,12.15846,12.255365,奉贤区,310120,上海市,310000,上海市,310000,Eastern
717,9.5689907,9.6809578,9.8524523,10.008184,10.186559,10.414578,10.630082,10.815536,10.868847,11.085361,11.314766,11.417708,11.538757,11.603483,11.667514,11.71536,11.774215,11.828222,11.955052,12.025805,12.137698,崇明区,310151,上海市,310000,上海市,310000,Eastern
718,9.9451218,10.071696,10.224831,10.306646,10.519755,10.715088,10.89668,11.07201,11.111379,11.293271,11.5363,11.630772,11.69794,11.757952,11.81066,11.854074,11.905411,11.962074,12.020849,12.084536,12.186424,玄武区,320102,南京市,320100,江苏省,320000,Eastern
719,10.00306,10.145611,10.269798,10.359048,10.562869,10.699991,10.917099,11.10188,11.160592,11.333123,11.565193,11.654764,11.745417,11.803756,11.850451,11.894823,11.948457,12.009914,12.068653,12.128294,12.234562,秦淮区,320104,南京市,320100,江苏省,320000,Eastern
720,9.9023485,10.027782,10.16558,10.251554,10.46546,10.596971,10.860338,11.050486,11.067263,11.273418,11.512321,11.648621,11.735211,11.798584,11.853165,11.906656,11.953436,12.007855,12.082159,12.143257,12.244637,建邺区,320105,南京市,320100,江苏省,320000,Eastern
721,10.065718,10.147102,10.293495,10.362819,10.588816,10.735618,10.938876,11.124478,11.163848,11.347331,11.566681,11.683304,11.748079,11.801534,11.85169,11.895954,11.94278,11.992329,12.062614,12.126479,12.227044,鼓楼区,320106,南京市,320100,江苏省,320000,Eastern
722,9.6361628,9.7811079,9.9471016,10.059039,10.250577,10.396173,10.623419,10.806418,10.846368,11.080515,11.335119,11.450229,11.556172,11.61307,11.674295,11.720623,11.775924,11.833698,11.90154,11.975765,12.077564,浦口区,320111,南京市,320100,江苏省,320000,Eastern
723,9.7830648,9.9577408,10.105489,10.233277,10.425963,10.576118,10.766367,10.961245,11.010977,11.211248,11.446212,11.550984,11.657221,11.720672,11.778829,11.825246,11.868783,11.922682,11.993334,12.06,12.162683,栖霞区,320113,南京市,320100,江苏省,320000,Eastern
724,9.8528719,9.9751959,10.140912,10.278279,10.452072,10.60816,10.870236,11.049735,11.101244,11.28613,11.518905,11.604928,11.705225,11.766093,11.821956,11.86604,11.914301,11.966315,12.032909,12.099483,12.201389,雨花台区,320114,南京市,320100,江苏省,320000,Eastern
725,9.6705275,9.8018875,9.9892302,10.132096,10.296033,10.436131,10.676165,10.869682,10.910029,11.125376,11.353554,11.451461,11.546825,11.616366,11.664953,11.709891,11.766621,11.826825,11.898671,11.966414,12.059444,江宁区,320115,南京市,320100,江苏省,320000,Eastern
726,9.6044102,9.7578125,9.9159784,10.030184,10.220179,10.364062,10.588059,10.76208,10.809924,11.012589,11.24812,11.378188,11.508866,11.565093,11.616781,11.663004,11.712661,11.764848,11.837332,11.902715,12.005736,六合区,320116,南京市,320100,江苏省,320000,Eastern
727,9.4235439,9.5228176,9.7079802,9.8946686,10.034661,10.165789,10.416763,10.652882,10.629918,10.886916,11.134632,11.252069,11.375406,11.454635,11.506024,11.558796,11.6292,11.701644,11.806483,11.882534,11.979707,溧水区,320117,南京市,320100,江苏省,320000,Eastern
728,9.4184599,9.5190916,9.6787977,9.8707047,9.9960346,10.168552,10.475836,10.677241,10.586453,10.842761,11.112335,11.252712,11.336454,11.397114,11.455349,11.508649,11.588963,11.661462,11.752981,11.829975,11.932495,高淳区,320118,南京市,320100,江苏省,320000,Eastern
729,10.02482,10.135927,10.316724,10.464987,10.651876,10.855698,11.030119,11.246773,11.291192,11.496824,11.727173,11.811944,11.92607,11.97975,12.031145,12.077525,12.123346,12.176206,12.232245,12.298516,12.399208,锡山区,320205,无锡市,320200,江苏省,320000,Eastern
730,9.9726009,10.1305,10.312938,10.473085,10.66153,10.881431,11.069154,11.301211,11.299857,11.530424,11.750401,11.856344,11.917233,11.974689,12.026863,12.081108,12.133773,12.189754,12.246177,12.311731,12.412609,惠山区,320206,无锡市,320200,江苏省,320000,Eastern
731,9.9748917,10.127121,10.256307,10.457866,10.586484,10.811357,10.972666,11.204462,11.23794,11.453538,11.678853,11.759467,11.871084,11.924987,11.970806,12.021528,12.071094,12.125956,12.261106,12.318973,12.421144,滨湖区,320211,无锡市,320200,江苏省,320000,Eastern
732,10.346191,10.449768,10.575063,10.706758,10.854747,11.06785,11.228729,11.441445,11.480617,11.640146,11.87813,11.997349,12.051328,12.102418,12.147365,12.198698,12.246802,12.303062,12.35914,12.418875,12.524128,梁溪区,320213,无锡市,320200,江苏省,320000,Eastern
733,10.106813,10.270641,10.428473,10.585595,10.735858,10.934339,11.099822,11.312579,11.359552,11.547817,11.78706,11.879936,12.002207,12.056615,12.106121,12.152515,12.197809,12.251518,12.317329,12.381451,12.480871,新吴区,320214,无锡市,320200,江苏省,320000,Eastern
734,10.013717,10.168932,10.323472,10.475091,10.650047,10.834183,11.053926,11.269072,11.293845,11.521061,11.740508,11.824665,11.895037,11.953011,12.008297,12.054207,12.100434,12.15579,12.211924,12.276781,12.376837,江阴市,320281,无锡市,320200,江苏省,320000,Eastern
735,9.848093,9.9425707,10.11893,10.266527,10.425314,10.641108,10.846119,11.06141,11.053349,11.305699,11.537222,11.656307,11.755955,11.820025,11.873737,11.918532,11.974666,12.035045,12.117159,12.185639,12.290982,宜兴市,320282,无锡市,320200,江苏省,320000,Eastern
736,9.0722942,9.1241703,9.3178711,9.423171,9.6662083,9.8597918,10.036758,10.224593,10.303487,10.437273,10.692408,10.795552,10.86637,10.922027,10.980104,11.025205,11.076468,11.120254,11.176063,11.246821,11.345545,鼓楼区,320302,徐州市,320300,江苏省,320000,Eastern
